  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    122229.9000,       2.40001351,       2.20000000,       0.15708200,       0.14399102
         6,    130635.5100,       2.39998694,       2.20000000,       0.14697300,       0.13472598
         7,    132040.1200,       2.39994467,       2.20000000,       0.14540700,       0.13329282
         8,    114672.6800,       2.40001435,       2.20000000,       0.16743400,       0.15348025
        10,    134551.2200,       2.40001622,       2.20000000,       0.14269800,       0.13080562
        12,    133596.1500,       2.40001686,       2.20000000,       0.14371800,       0.13174057
        14,    136181.7500,       2.40001588,       2.20000000,       0.14098900,       0.12923906
        17,    131681.2100,       2.40001402,       2.20000000,       0.14580800,       0.13365655
        20,    136062.1700,       2.40001354,       2.20000000,       0.14111300,       0.12935285
        24,    134444.7800,       2.40001002,       2.20000000,       0.14281000,       0.13090862
        29,    115846.2300,       2.40001122,       2.20000000,       0.16573800,       0.15192579
        35,     49585.2600,       2.40001085,       2.20000000,       0.38721400,       0.35494456
        42,     40877.9000,       2.39999997,       2.20000000,       0.46969100,       0.43055009
        50,     40865.9800,       2.40001238,       2.20000000,       0.46983100,       0.43067620
        60,     41866.9500,       2.39994739,       2.20000000,       0.45858600,       0.42037971
        72,     42380.5500,       2.40000593,       2.20000000,       0.45303900,       0.41528472
        86,     42454.3700,       2.40001274,       2.20000000,       0.45225300,       0.41456305
       103,     42072.0200,       2.39997468,       2.20000000,       0.45635600,       0.41833075
       124,     42936.1400,       2.40001475,       2.20000000,       0.44717900,       0.40991156
       149,     42867.9000,       2.40001449,       2.20000000,       0.44789000,       0.41056335
       179,     43277.4400,       2.39998827,       2.20000000,       0.44364700,       0.40667840
       215,     43561.4400,       2.40001260,       2.20000000,       0.44075900,       0.40402696
       258,     43486.4900,       2.40001681,       2.20000000,       0.44152000,       0.40472383
       310,     43457.8800,       2.40001608,       2.20000000,       0.44181000,       0.40498979
       372,     43833.9800,       2.40001803,       2.20000000,       0.43802000,       0.40151532
       446,     43830.7400,       2.40001056,       2.20000000,       0.43805100,       0.40154498
       535,     43693.1500,       2.40001343,       2.20000000,       0.43943100,       0.40280950
       642,     43200.3100,       2.40001467,       2.20000000,       0.44444400,       0.40740451
       770,     39989.2500,       2.40001219,       2.20000000,       0.48013100,       0.44011785
       924,     36986.6100,       2.40001815,       2.20000000,       0.51911100,       0.47584815
      1109,     29010.0900,       2.40001641,       2.20000000,       0.66184300,       0.60668527
      1331,     24191.1200,       2.40001480,       2.20000000,       0.79368500,       0.72754010
      1597,     21289.6100,       2.40001696,       2.20000000,       0.90185500,       0.82669458
      1916,     20397.8300,       2.39997743,       2.20000000,       0.94126800,       0.86283711
      2299,     19600.4500,       2.40001278,       2.20000000,       0.97957500,       0.89793897
      2759,     19539.7800,       2.40000886,       2.20000000,       0.98261500,       0.90072709
      3311,     19536.4300,       2.40001312,       2.20000000,       0.98278500,       0.90088133
      3973,     19542.3900,       2.39999737,       2.20000000,       0.98247900,       0.90060674
      4768,     19543.2500,       2.39993995,       2.20000000,       0.98241200,       0.90056687
      5722,     19537.5900,       2.40001633,       2.20000000,       0.98272800,       0.90082787
      6866,     19546.8500,       2.40001433,       2.20000000,       0.98226100,       0.90040054
      8239,     19536.6400,       2.40001696,       2.20000000,       0.98277600,       0.90087163
      9887,     19097.8300,       2.39992076,       2.20000000,       1.00531700,       0.92157101
     11864,     18633.2200,       2.40001240,       2.20000000,       1.03042300,       0.94454954
     14237,     15840.0200,       2.40000989,       2.20000000,       1.21212500,       1.11111000
     17084,     14013.0800,       2.40001557,       2.20000000,       1.37015800,       1.25597002
     20501,     13213.3000,       2.40001558,       2.20000000,       1.45309100,       1.33199144
     24601,     12630.4600,       2.40001972,       2.20000000,       1.52014700,       1.39345663
     29521,     12324.7400,       2.40001371,       2.20000000,       1.55785100,       1.42802192
     35425,     12082.7500,       2.40000331,       2.20000000,       1.58904400,       1.45662166
     42510,     11942.9100,       2.40001293,       2.20000000,       1.60765800,       1.47367856
     51012,     11864.5300,       2.40001429,       2.20000000,       1.61827800,       1.48341267
     61214,     11804.4300,       2.40001007,       2.20000000,       1.62651500,       1.49096583
     73457,     11804.1900,       2.40001255,       2.20000000,       1.62655000,       1.49099637
     88148,     11710.6300,       2.40001392,       2.20000000,       1.63954600,       1.50290845
    105778,     11712.4600,       2.39988321,       2.20000000,       1.63920000,       1.50267313
    126934,     11666.1800,       2.40001426,       2.20000000,       1.64579300,       1.50863462
    152321,     11647.7100,       2.39998250,       2.20000000,       1.64838100,       1.51102693
    182785,     11651.2000,       2.40001275,       2.20000000,       1.64790700,       1.51057339
    219342,     11641.1100,       2.40001426,       2.20000000,       1.64933800,       1.51188418
    263210,     11634.1800,       2.40001370,       2.20000000,       1.65031800,       1.51278286
    315852,     11645.4500,       2.40001617,       2.20000000,       1.64872400,       1.51132015
    379022,     11616.3900,       2.39996547,       2.20000000,       1.65281300,       1.51510038
    454826,     11599.8500,       2.40001020,       2.20000000,       1.65520100,       1.51726113
    545791,     11604.4600,       2.39999910,       2.20000000,       1.65453600,       1.51665857
    654949,     11591.3400,       2.40000897,       2.20000000,       1.65641600,       1.51837566
    785939,     11605.9800,       2.40000813,       2.20000000,       1.65432500,       1.51645945
    943127,     11602.6700,       2.40001641,       2.20000000,       1.65480200,       1.51689146
   1131752,     11592.2700,       2.39983176,       2.20000000,       1.65616000,       1.51825309
   1358102,     11575.5600,       2.40001566,       2.20000000,       1.65867800,       1.52044491
   1629722,     11553.4900,       2.40001331,       2.20000000,       1.66184500,       1.52334947
   1955666,     11573.5700,       2.40001591,       2.20000000,       1.65896400,       1.52070692
   2346799,     11505.0800,       2.40001414,       2.20000000,       1.66883700,       1.52975824
   2816159,     11468.6000,       2.39999235,       2.20000000,       1.67413100,       1.53462498
   3379391,     11475.9200,       2.39988440,       2.20000000,       1.67298700,       1.53364529
   4055269,     11473.4600,       2.40001583,       2.20000000,       1.67343800,       1.53397472
   4866323,     11480.3700,       2.40000686,       2.20000000,       1.67242500,       1.53305187
   5839588,     11482.5900,       2.40001382,       2.20000000,       1.67210600,       1.53275500
