  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    208915.1600,       2.40001404,       2.20000000,       0.27571200,       0.25273452
         6,    228248.4400,       2.40000985,       2.20000000,       0.25235800,       0.23132722
         7,    217164.2000,       2.39999781,       2.20000000,       0.26523700,       0.24313414
         8,    222292.8900,       2.40000374,       2.20000000,       0.25911800,       0.23752446
        10,    232802.8000,       2.40001969,       2.20000000,       0.24742200,       0.22680164
        12,    252510.1900,       2.39998021,       2.20000000,       0.22810800,       0.20910072
        14,    256616.0800,       2.40001667,       2.20000000,       0.22446100,       0.20575449
        17,    243343.9400,       2.39999247,       2.20000000,       0.23670100,       0.21697660
        20,    263581.9400,       2.40001034,       2.20000000,       0.21852900,       0.20031739
        24,    262841.4000,       2.39999552,       2.20000000,       0.21914300,       0.20088146
        29,    268988.0000,       2.40001526,       2.20000000,       0.21413700,       0.19629100
        35,    180811.6200,       2.40001239,       2.20000000,       0.31856500,       0.29201641
        42,     96424.9400,       2.40001480,       2.20000000,       0.59736000,       0.54757662
        50,     94644.7800,       2.40001882,       2.20000000,       0.60859600,       0.55787529
        60,     93848.6100,       2.40001494,       2.20000000,       0.61375800,       0.56260800
        72,     95010.6100,       2.40001357,       2.20000000,       0.60625100,       0.55572694
        86,     95049.3700,       2.40001378,       2.20000000,       0.60600400,       0.55550048
       103,     95003.5200,       2.40001925,       2.20000000,       0.60629800,       0.55576871
       124,     95526.4100,       2.40000423,       2.20000000,       0.60297600,       0.55272703
       149,     95024.9600,       2.39999243,       2.20000000,       0.60615500,       0.55564384
       179,     95895.1100,       2.40001684,       2.20000000,       0.60066000,       0.55060114
       215,     95450.5700,       2.40001418,       2.20000000,       0.60345700,       0.55316565
       258,     95659.5900,       2.40001537,       2.20000000,       0.60213900,       0.55195721
       310,     95187.5600,       2.40001746,       2.20000000,       0.60512500,       0.55469388
       372,     95904.5000,       2.39998064,       2.20000000,       0.60059300,       0.55054803
       446,     94203.4100,       2.40000806,       2.20000000,       0.61144500,       0.56048937
       535,     95973.9000,       2.40001365,       2.20000000,       0.60016700,       0.55014995
       642,     93948.8700,       2.40001110,       2.20000000,       0.61310200,       0.56200757
       770,     88617.5900,       2.39996206,       2.20000000,       0.64997400,       0.59581892
       924,     68252.2800,       2.40001688,       2.20000000,       0.84393400,       0.77360073
      1109,     54156.1400,       2.40000976,       2.20000000,       1.06359600,       0.97495903
      1331,     44132.4600,       2.40001805,       2.20000000,       1.30517200,       1.19639867
      1597,     36422.4700,       2.40001339,       2.20000000,       1.58145000,       1.44965441
      1916,     33990.3900,       2.40001682,       2.20000000,       1.69460900,       1.55338070
      2299,     33076.9700,       2.39999820,       2.20000000,       1.74139100,       1.59627628
      2759,     33069.6000,       2.40001248,       2.20000000,       1.74179000,       1.59663253
      3311,     33082.3500,       2.40001479,       2.20000000,       1.74112000,       1.59601683
      3973,     33083.3000,       2.40001659,       2.20000000,       1.74107200,       1.59597163
      4768,     33082.3500,       2.40000455,       2.20000000,       1.74111300,       1.59601722
      5722,     33088.1200,       2.39996527,       2.20000000,       1.74078100,       1.59573901
      6866,     33074.2400,       2.40001724,       2.20000000,       1.74154900,       1.59640845
      8239,     33056.5100,       2.39996567,       2.20000000,       1.74244600,       1.59726501
      9887,     32971.2300,       2.39998277,       2.20000000,       1.74696500,       1.60139608
