  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    170593.2200,       2.40001423,       2.20000000,       0.22509800,       0.20633861
         6,    179384.9700,       2.39998692,       2.20000000,       0.21406400,       0.19622640
         7,    186383.4500,       2.40001258,       2.20000000,       0.20602800,       0.18885801
         8,    191732.8300,       2.40001161,       2.20000000,       0.20028000,       0.18358911
        10,    197777.8800,       2.40000420,       2.20000000,       0.19415800,       0.17797786
        12,    204336.8300,       2.40001561,       2.20000000,       0.18792600,       0.17226438
        14,    208109.7700,       2.40001391,       2.20000000,       0.18451900,       0.16914144
        17,    186856.0900,       2.40001504,       2.20000000,       0.20550700,       0.18838024
        20,    215230.2300,       2.39994919,       2.20000000,       0.17841000,       0.16354596
        24,    218578.7100,       2.40001200,       2.20000000,       0.17568100,       0.16104011
        29,    220894.7200,       2.39998665,       2.20000000,       0.17383800,       0.15935239
        35,    152238.6600,       2.40001449,       2.20000000,       0.25223700,       0.23121585
        42,    104042.5500,       2.40001103,       2.20000000,       0.36908100,       0.33832269
        50,     93886.3700,       2.40001414,       2.20000000,       0.40900700,       0.37492088
        60,     92127.8200,       2.39995911,       2.20000000,       0.41680500,       0.38207776
        72,     93868.3200,       2.40001574,       2.20000000,       0.40908600,       0.37499304
        86,     94540.7700,       2.40001626,       2.20000000,       0.40617700,       0.37232639
       103,     93671.0900,       2.40001596,       2.20000000,       0.40994800,       0.37578317
       124,     96274.1200,       2.40001306,       2.20000000,       0.39886300,       0.36562243
       149,     94531.1600,       2.40001086,       2.20000000,       0.40621700,       0.37236390
       179,     95653.9300,       2.40001586,       2.20000000,       0.40145000,       0.36799340
       215,     97128.6700,       2.40001228,       2.20000000,       0.39535400,       0.36240598
       258,     95051.7000,       2.40001465,       2.20000000,       0.40399300,       0.37032466
       310,     95333.6000,       2.40001485,       2.20000000,       0.40279900,       0.36923013
       372,     95461.2600,       2.39999232,       2.20000000,       0.40225600,       0.36873585
       446,     95787.5500,       2.40001351,       2.20000000,       0.40088900,       0.36747951
       535,     93109.1000,       2.40001294,       2.20000000,       0.41242200,       0.37805146
       642,     92237.5900,       2.40001728,       2.20000000,       0.41631900,       0.38162300
       770,     87902.4100,       2.40001581,       2.20000000,       0.43685100,       0.40044411
       924,     53741.4000,       2.40001108,       2.20000000,       0.71453600,       0.65498831
      1109,     42584.4500,       2.40001337,       2.20000000,       0.90174300,       0.82659314
      1331,     31633.6000,       2.39997099,       2.20000000,       1.21388400,       1.11274045
      1597,     25092.9700,       2.40001772,       2.20000000,       1.53032000,       1.40278298
      1916,     22757.4600,       2.40001517,       2.20000000,       1.68736900,       1.54674514
      2299,     22303.0100,       2.39982141,       2.20000000,       1.72161300,       1.57826270
      2759,     22297.8900,       2.40001674,       2.20000000,       1.72214800,       1.57862466
      3311,     22282.9500,       2.40001447,       2.20000000,       1.72330100,       1.57968306
      3973,     22286.0100,       2.40001487,       2.20000000,       1.72306500,       1.57946647
      4768,     22285.3700,       2.40001558,       2.20000000,       1.72311500,       1.57951183
      5722,     22289.9600,       2.39982226,       2.20000000,       1.72262100,       1.57918620
      6866,     22287.7000,       2.39980981,       2.20000000,       1.72278700,       1.57934657
      8239,     22289.3300,       2.40001481,       2.20000000,       1.72280800,       1.57923092
      9887,     22294.5000,       2.39985371,       2.20000000,       1.72229300,       1.57886482
     11864,     22289.2900,       2.40001139,       2.20000000,       1.72280900,       1.57923409
     14237,     22292.4400,       2.39998557,       2.20000000,       1.72254600,       1.57901000
     17084,     22255.0400,       2.40001631,       2.20000000,       1.72546300,       1.58166366
     20501,     22191.5500,       2.40001010,       2.20000000,       1.73039500,       1.58618874
     24601,     21813.0200,       2.39984155,       2.20000000,       1.76030000,       1.61371487
     29521,     20548.6400,       2.39998663,       2.20000000,       1.86872600,       1.71300838
     35425,     18794.4200,       2.40001203,       2.20000000,       2.04317000,       1.87289645
     42510,     17409.5400,       2.39992760,       2.20000000,       2.20562100,       2.02188025
     51012,     16519.0800,       2.40000623,       2.20000000,       2.32459100,       2.13086955
     61214,     15805.6500,       2.39995386,       2.20000000,       2.42946300,       2.22705057
     73457,     15275.8600,       2.40001113,       2.20000000,       2.51378200,       2.30428948
     88148,     14876.8700,       2.40001809,       2.20000000,       2.58120800,       2.36608949
    105778,     14555.1400,       2.40001610,       2.20000000,       2.63826200,       2.41839061
    126934,     14349.3300,       2.39989495,       2.20000000,       2.67596600,       2.45307621
    152321,     14199.3400,       2.40001145,       2.20000000,       2.70436500,       2.47898942
    182785,     14103.7400,       2.40001158,       2.20000000,       2.72269500,       2.49579170
    219342,     14088.7600,       2.39998789,       2.20000000,       2.72556400,       2.49844627
    263210,     13916.0700,       2.40001206,       2.20000000,       2.75941300,       2.52944920
    315852,     14005.7000,       2.40001462,       2.20000000,       2.74175700,       2.51326194
    379022,     13866.5700,       2.40001561,       2.20000000,       2.76926800,       2.53847916
    454826,     13864.3600,       2.40001273,       2.20000000,       2.76970700,       2.53888461
    545791,     13861.4600,       2.40001775,       2.20000000,       2.77029100,       2.53941464
    654949,     13844.7100,       2.39974611,       2.20000000,       2.77333000,       2.54248813
