  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    106543.8000,       2.35004718,       2.00000000,       0.17645700,       0.15017316
         6,    109840.0200,       2.35004812,       2.00000000,       0.17116200,       0.14566680
         7,    112250.9500,       2.35004661,       2.00000000,       0.16748500,       0.14253760
         8,    114040.7900,       2.35004609,       2.00000000,       0.16485700,       0.14030108
        10,    116579.2000,       2.35004590,       2.00000000,       0.16126700,       0.13724583
        12,    118142.0100,       2.35004327,       2.00000000,       0.15913300,       0.13542985
        14,    119473.1000,       2.35004816,       2.00000000,       0.15736100,       0.13392151
        17,    120883.9300,       2.35004459,       2.00000000,       0.15552400,       0.13235834
        20,    118119.1300,       2.35004704,       2.00000000,       0.15916500,       0.13545686
        24,    119730.3000,       2.35004722,       2.00000000,       0.15702300,       0.13363391
        29,    121042.3700,       2.35004496,       2.00000000,       0.15532000,       0.13218470
        35,     74709.6000,       2.34960088,       2.00000000,       0.25159800,       0.21416233
        42,     60989.0400,       2.35004713,       2.00000000,       0.30825800,       0.26234197
        50,     61485.2500,       2.35003693,       2.00000000,       0.30576900,       0.26022485
        60,     61823.3900,       2.35004468,       2.00000000,       0.30409800,       0.25880189
        72,     62221.9300,       2.35004816,       2.00000000,       0.30215000,       0.25714367
        86,     62466.0700,       2.35004614,       2.00000000,       0.30096900,       0.25613880
       103,     62641.2400,       2.35004961,       2.00000000,       0.30012800,       0.25542269
       124,     62862.6100,       2.35004336,       2.00000000,       0.29907000,       0.25452296
       149,     63007.0600,       2.35004365,       2.00000000,       0.29838500,       0.25393996
       179,     63195.2600,       2.35004595,       2.00000000,       0.29749600,       0.25318313
       215,     63212.8600,       2.35004632,       2.00000000,       0.29741400,       0.25311331
       258,     63299.4000,       2.35004430,       2.00000000,       0.29700700,       0.25276715
       310,     62620.2200,       2.35002189,       2.00000000,       0.30022500,       0.25550826
       372,     63363.5500,       2.35004450,       2.00000000,       0.29670600,       0.25251096
       446,     56761.2600,       2.35004830,       2.00000000,       0.33121900,       0.28188272
       535,     54346.2200,       2.35004557,       2.00000000,       0.34593700,       0.29440876
       642,     49329.1900,       2.35002307,       2.00000000,       0.38111700,       0.32435171
       770,     47891.5300,       2.35003011,       2.00000000,       0.39255900,       0.33408848
       924,     46757.9300,       2.35004548,       2.00000000,       0.40207900,       0.34218827
