  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    114121.9700,       2.34961366,       2.00000000,       0.49412700,       0.42060276
         6,    107110.6200,       2.35004985,       2.00000000,       0.52657000,       0.44813518
         7,    110106.5800,       2.34960200,       2.00000000,       0.51214400,       0.43594107
         8,    111655.4100,       2.35004553,       2.00000000,       0.50513500,       0.42989380
        10,    114994.3900,       2.35004651,       2.00000000,       0.49046800,       0.41741131
        12,    116920.9000,       2.35004684,       2.00000000,       0.48238700,       0.41053394
        14,    118301.8300,       2.35005022,       2.00000000,       0.47675700,       0.40574197
        17,    119892.4100,       2.35004990,       2.00000000,       0.47043200,       0.40035916
        20,    121035.1800,       2.35004543,       2.00000000,       0.46598900,       0.39657872
        24,    122068.9300,       2.35004665,       2.00000000,       0.46204300,       0.39322028
        29,    121525.1800,       2.35004538,       2.00000000,       0.46411000,       0.39497961
        35,    118069.8900,       2.35004717,       2.00000000,       0.47769300,       0.40653907
        42,     91849.2300,       2.35004557,       2.00000000,       0.61406200,       0.52259582
        50,     92215.5800,       2.35004360,       2.00000000,       0.61162200,       0.52051970
        60,     92581.0000,       2.35001903,       2.00000000,       0.60920100,       0.51846474
        72,     93115.1700,       2.35003984,       2.00000000,       0.60571200,       0.51549084
        86,     93537.6600,       2.35004952,       2.00000000,       0.60297800,       0.51316195
       103,     93879.4900,       2.35004736,       2.00000000,       0.60078200,       0.51129353
       124,     94174.7000,       2.35004740,       2.00000000,       0.59889900,       0.50969100
       149,     94579.3100,       2.35003951,       2.00000000,       0.59633500,       0.50751062
       179,     94620.3500,       2.35004289,       2.00000000,       0.59607700,       0.50729032
       215,     94540.1000,       2.35004590,       2.00000000,       0.59658400,       0.50772115
       258,     91583.2700,       2.35004510,       2.00000000,       0.61584500,       0.52411335
       310,     94959.8600,       2.35002603,       2.00000000,       0.59394200,       0.50547695
       372,     81287.5400,       2.35002904,       2.00000000,       0.69384200,       0.59049653
       446,     87667.0200,       2.35004445,       2.00000000,       0.64335600,       0.54752667
       535,     86545.4400,       2.35004388,       2.00000000,       0.65169300,       0.55462198
       642,     81581.7800,       2.35004839,       2.00000000,       0.69134500,       0.58836661
       770,     77810.2500,       2.34961553,       2.00000000,       0.72472200,       0.61688560
       924,     76879.0300,       2.35004764,       2.00000000,       0.73363500,       0.62435756
      1109,     76484.6300,       2.35004182,       2.00000000,       0.73741600,       0.62757692
      1331,     72264.4700,       2.35004285,       2.00000000,       0.78048100,       0.66422704
      1597,     75186.1400,       2.35004332,       2.00000000,       0.75015200,       0.63841547
      1916,     74638.5200,       2.35004647,       2.00000000,       0.75565700,       0.64309962
      2299,     74724.1300,       2.35002251,       2.00000000,       0.75478400,       0.64236321
      2759,     74607.7800,       2.35003557,       2.00000000,       0.75596500,       0.64336473
      3311,     74612.2000,       2.35004741,       2.00000000,       0.75592400,       0.64332660
      3973,     74811.0400,       2.35004332,       2.00000000,       0.75391300,       0.64161626
      4768,     76483.0000,       2.35004313,       2.00000000,       0.73743200,       0.62759018
      5722,     74794.1700,       2.35004468,       2.00000000,       0.75408400,       0.64176142
      6866,     75838.5500,       2.35004877,       2.00000000,       0.74370100,       0.63292389
      8239,     76279.0500,       2.35004684,       2.00000000,       0.73940500,       0.62926831
      9887,     78614.8600,       2.34967445,       2.00000000,       0.71732200,       0.61057139
     11864,     75253.7100,       2.35004731,       2.00000000,       0.74948000,       0.63784248
     14237,     65578.7100,       2.35004440,       2.00000000,       0.86005100,       0.73194447
     17084,     54415.6700,       2.35004741,       2.00000000,       1.03648700,       0.88209880
     20501,     43635.8500,       2.35004886,       2.00000000,       1.29254200,       1.10001287
     24601,     36431.3100,       2.35004628,       2.00000000,       1.54814900,       1.31754767
     29521,     33927.1900,       2.35004642,       2.00000000,       1.66241600,       1.41479418
     35425,     33692.1200,       2.35004200,       2.00000000,       1.67401200,       1.42466560
     42510,     33197.4800,       2.35004609,       2.00000000,       1.69895700,       1.44589249
     51012,     33371.2100,       2.35004426,       2.00000000,       1.69011100,       1.43836525
     61214,     33710.8400,       2.35004816,       2.00000000,       1.67308700,       1.42387465
     73457,     33374.6300,       2.35004905,       2.00000000,       1.68994200,       1.43821849
     88148,     33389.4800,       2.35004703,       2.00000000,       1.68918800,       1.43757804
    105778,     33546.6600,       2.35004365,       2.00000000,       1.68127200,       1.43084321
    126934,     33518.0600,       2.35004473,       2.00000000,       1.68270700,       1.43206381
    152321,     33544.9300,       2.35004590,       2.00000000,       1.68136000,       1.43091673
    182785,     33627.1900,       2.35001945,       2.00000000,       1.67722800,       1.42741627
    219342,     33584.5300,       2.35004599,       2.00000000,       1.67937800,       1.42922990
    263210,     33687.2700,       2.35004684,       2.00000000,       1.67425600,       1.42487032
    315852,     33641.4300,       2.35004750,       2.00000000,       1.67653800,       1.42681201
    379022,     33663.7200,       2.34960177,       2.00000000,       1.67511000,       1.42586716
    454826,     33684.3000,       2.34970142,       2.00000000,       1.67415800,       1.42499637
    545791,     33691.0800,       2.35004529,       2.00000000,       1.67406600,       1.42470956
    654949,     33563.3500,       2.35004266,       2.00000000,       1.68043500,       1.43013149
    785939,     33653.0500,       2.35004867,       2.00000000,       1.67596000,       1.42631939
    943127,     33698.3400,       2.35002984,       2.00000000,       1.67369400,       1.42440234
   1131752,     33672.8100,       2.35000362,       2.00000000,       1.67494400,       1.42548206
   1358102,     33647.3900,       2.35004421,       2.00000000,       1.67623900,       1.42655955
   1629722,     33636.8000,       2.35004783,       2.00000000,       1.67676900,       1.42700840
   1955666,     33695.4000,       2.35004571,       2.00000000,       1.67385200,       1.42452718
