  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    107127.5700,       2.34962319,       2.00000000,       0.17546400,       0.14935501
         6,    109846.7600,       2.35004661,       2.00000000,       0.17115100,       0.14565754
         7,    112175.5600,       2.35004313,       2.00000000,       0.16759800,       0.14263398
         8,    113966.5700,       2.35004576,       2.00000000,       0.16496400,       0.14039216
        10,    109047.0700,       2.35004825,       2.00000000,       0.17240600,       0.14672550
        12,    112071.2800,       2.35004788,       2.00000000,       0.16775400,       0.14276645
        14,    113635.8600,       2.35004628,       2.00000000,       0.16544400,       0.14080063
        17,    116312.9300,       2.35004374,       2.00000000,       0.16163600,       0.13755999
        20,    117584.7800,       2.35004637,       2.00000000,       0.15988800,       0.13607221
        24,    119440.7500,       2.35004327,       2.00000000,       0.15740300,       0.13395753
        29,    120541.3100,       2.35004637,       2.00000000,       0.15596600,       0.13273440
        35,     75192.3900,       2.35004769,       2.00000000,       0.25003000,       0.21278717
        42,     61383.0200,       2.35002227,       2.00000000,       0.30627700,       0.26065881
        50,     61470.2200,       2.35004614,       2.00000000,       0.30584500,       0.26028851
        60,     61981.5600,       2.35004506,       2.00000000,       0.30332200,       0.25814143
        72,     62284.3200,       2.35004496,       2.00000000,       0.30184700,       0.25688615
        86,     62429.4500,       2.34968451,       2.00000000,       0.30109900,       0.25628888
       103,     62680.6200,       2.35004679,       2.00000000,       0.29993900,       0.25526215
       124,     63000.7100,       2.35004369,       2.00000000,       0.29841500,       0.25396549
       149,     63052.0000,       2.35004637,       2.00000000,       0.29817200,       0.25375840
       179,     63235.5900,       2.34962418,       2.00000000,       0.29725300,       0.25302174
       215,     63327.3100,       2.35004369,       2.00000000,       0.29687600,       0.25265573
       258,     63264.1200,       2.35004529,       2.00000000,       0.29717300,       0.25290832
       310,     63232.6300,       2.35004642,       2.00000000,       0.29732100,       0.25303415
       372,     61553.7900,       2.35004435,       2.00000000,       0.30543000,       0.25993552
       446,     55612.3900,       2.35004642,       2.00000000,       0.33806100,       0.28770581
       535,     53696.2200,       2.35004844,       2.00000000,       0.35012500,       0.29797258
       642,     47963.8800,       2.35004760,       2.00000000,       0.39197000,       0.33358473
       770,     47864.9200,       2.35004534,       2.00000000,       0.39278000,       0.33427440
       924,     46597.6300,       2.35004440,       2.00000000,       0.40346200,       0.34336543
      1109,     45719.5700,       2.35004073,       2.00000000,       0.41121000,       0.34995989
      1331,     45443.4600,       2.35004247,       2.00000000,       0.41370800,       0.35208555
      1597,     45326.8500,       2.35004896,       2.00000000,       0.41477400,       0.35299180
      1916,     45336.4200,       2.35004412,       2.00000000,       0.41468500,       0.35291678
      2299,     45270.1000,       2.35004369,       2.00000000,       0.41529300,       0.35343428
      2759,     45908.9300,       2.35004618,       2.00000000,       0.40951400,       0.34851570
      3311,     45798.7500,       2.35005032,       2.00000000,       0.41050000,       0.34935422
      3973,     45761.3200,       2.35004548,       2.00000000,       0.41083500,       0.34964004
      4768,     46089.9600,       2.35004365,       2.00000000,       0.40790600,       0.34714759
      5722,     45933.4500,       2.35004477,       2.00000000,       0.40929600,       0.34833038
      6866,     45812.1500,       2.35002020,       2.00000000,       0.41037500,       0.34925232
      8239,     46051.3800,       2.35004369,       2.00000000,       0.40824700,       0.34743780
      9887,     45804.5700,       2.35004670,       2.00000000,       0.41044800,       0.34931051
     11864,     46164.8800,       2.35004614,       2.00000000,       0.40724400,       0.34658383
     14237,     44959.5600,       2.35001785,       2.00000000,       0.41815700,       0.35587559
     17084,     35254.4800,       2.35004557,       2.00000000,       0.53327600,       0.45384311
     20501,     23887.2500,       2.35001269,       2.00000000,       0.78703500,       0.66981341
     24601,     20632.4100,       2.35004679,       2.00000000,       0.91120600,       0.77547903
     29521,     19922.8800,       2.35004891,       2.00000000,       0.94365800,       0.80309648
     35425,     19895.2100,       2.35003082,       2.00000000,       0.94496300,       0.80421328
     42510,     19884.8900,       2.35004506,       2.00000000,       0.94545900,       0.80463053
     51012,     19874.6200,       2.35004614,       2.00000000,       0.94594900,       0.80504717
     61214,     19917.1500,       2.35003961,       2.00000000,       0.94392600,       0.80332774
     73457,     19942.4900,       2.35004722,       2.00000000,       0.94273000,       0.80230728
     88148,     19953.9700,       2.35003782,       2.00000000,       0.94218300,       0.80184497
    105778,     19995.7900,       2.35003890,       2.00000000,       0.94021300,       0.80016803
    126934,     19988.7600,       2.35004384,       2.00000000,       0.94054600,       0.80044975
    152321,     19937.7200,       2.35005027,       2.00000000,       0.94295700,       0.80249943
    182785,     19978.7400,       2.35005008,       2.00000000,       0.94102000,       0.80085102
    219342,     19956.0200,       2.35002236,       2.00000000,       0.94208000,       0.80176258
    263210,     19979.2100,       2.35004430,       2.00000000,       0.94099600,       0.80083256
    315852,     20009.9900,       2.35004398,       2.00000000,       0.93954800,       0.79960036
    379022,     20008.2300,       2.35004576,       2.00000000,       0.93963200,       0.79967124
    454826,     19996.7900,       2.34963155,       2.00000000,       0.94000300,       0.80012800
    545791,     20001.6800,       2.35004844,       2.00000000,       0.93994000,       0.79993245
    654949,     19995.8800,       2.35004332,       2.00000000,       0.94021100,       0.80016482
    785939,     20010.1100,       2.35004534,       2.00000000,       0.93954300,       0.79959564
    943127,     19988.3300,       2.35004384,       2.00000000,       0.94056600,       0.80046677
   1131752,     20016.6900,       2.35004463,       2.00000000,       0.93923400,       0.79933290
   1358102,     20000.1500,       2.35004694,       2.00000000,       0.94001200,       0.79999424
   1629722,     20002.8500,       2.35002194,       2.00000000,       0.93987500,       0.79988615
   1955666,     20003.8900,       2.34962385,       2.00000000,       0.93966700,       0.79984462
