  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    107891.1200,       2.35002504,       2.00000000,       0.34850300,       0.29659514
         6,    110942.8800,       2.35004750,       2.00000000,       0.33892000,       0.28843672
         7,    113168.0000,       2.35004849,       2.00000000,       0.33225600,       0.28276523
         8,    114866.9900,       2.35002607,       2.00000000,       0.32733900,       0.27858329
        10,    117296.8000,       2.35004553,       2.00000000,       0.32056100,       0.27281259
        12,    118803.6600,       2.35004299,       2.00000000,       0.31649400,       0.26935167
        14,    120057.5400,       2.35004924,       2.00000000,       0.31319000,       0.26653910
        17,    121380.8600,       2.34961633,       2.00000000,       0.30971800,       0.26363283
        20,    122363.4800,       2.35004684,       2.00000000,       0.30728700,       0.26151564
        24,    119197.4100,       2.35004506,       2.00000000,       0.31544900,       0.26846209
        29,    119376.2900,       2.35004463,       2.00000000,       0.31497600,       0.26805959
        35,     94767.1500,       2.35004623,       2.00000000,       0.39677000,       0.33766995
        42,     61770.6200,       2.35004492,       2.00000000,       0.60871500,       0.51804542
        50,     62086.0800,       2.35001945,       2.00000000,       0.60561600,       0.51541361
        60,     62371.2400,       2.35004534,       2.00000000,       0.60285400,       0.51305734
        72,     62679.8500,       2.35004750,       2.00000000,       0.59988600,       0.51053096
        86,     62857.8100,       2.35004661,       2.00000000,       0.59818700,       0.50908522
       103,     63007.2200,       2.35004886,       2.00000000,       0.59676900,       0.50787795
       124,     63167.1300,       2.35004858,       2.00000000,       0.59525900,       0.50659293
       149,     63255.6400,       2.35004600,       2.00000000,       0.59442500,       0.50588372
       179,     63376.2900,       2.35004628,       2.00000000,       0.59329400,       0.50492112
       215,     63460.7800,       2.35004924,       2.00000000,       0.59250400,       0.50424816
       258,     63400.3200,       2.35004576,       2.00000000,       0.59306800,       0.50472889
       310,     63514.5200,       2.35004656,       2.00000000,       0.59200200,       0.50382151
       372,     59351.4300,       2.35004792,       2.00000000,       0.63352800,       0.53916177
       446,     55142.9400,       2.34959735,       2.00000000,       0.68174700,       0.58030964
       535,     58529.0700,       2.35004642,       2.00000000,       0.64242900,       0.54673729
       642,     53072.9900,       2.35004478,       2.00000000,       0.70847200,       0.60294341
       770,     49627.8600,       2.35004369,       2.00000000,       0.75765300,       0.64479908
       924,     56385.2300,       2.35003016,       2.00000000,       0.66685000,       0.56752463
      1109,     47415.8600,       2.35004910,       2.00000000,       0.79300000,       0.67487952
      1331,     46856.8800,       2.35004529,       2.00000000,       0.80245900,       0.68293067
      1597,     47252.7100,       2.35004266,       2.00000000,       0.79573600,       0.67720983
      1916,     48074.2800,       2.35002335,       2.00000000,       0.78213100,       0.66563679
      2299,     55304.5500,       2.34962272,       2.00000000,       0.67976300,       0.57861459
      2759,     55597.8000,       2.35004938,       2.00000000,       0.67630000,       0.57556237
      3311,     55373.2900,       2.35004881,       2.00000000,       0.67904200,       0.57789608
      3973,     52107.7600,       2.35004614,       2.00000000,       0.72159600,       0.61411220
      4768,     51358.5700,       2.35004492,       2.00000000,       0.73212200,       0.62307064
      5722,     55663.8600,       2.35004595,       2.00000000,       0.67549600,       0.57487897
      6866,     55708.5400,       2.35004422,       2.00000000,       0.67495400,       0.57441813
      8239,     54056.6400,       2.35004618,       2.00000000,       0.69558000,       0.59197134
      9887,     45935.8000,       2.35004506,       2.00000000,       0.81854900,       0.69662409
     11864,     46366.3300,       2.35004712,       2.00000000,       0.81095000,       0.69015637
     14237,     43624.3700,       2.35004609,       2.00000000,       0.86192000,       0.73353455
     17084,     35123.5000,       2.35004275,       2.00000000,       1.07052800,       0.91107108
     20501,     22888.9400,       2.35005004,       2.00000000,       1.64275000,       1.39805534
     24601,     18862.0800,       2.35004571,       2.00000000,       1.99345700,       1.69652615
     29521,     17469.6700,       2.35004468,       2.00000000,       2.15234300,       1.83174645
     35425,     17469.5300,       2.35004853,       2.00000000,       2.15236400,       1.83176132
     42510,     17424.8100,       2.35004661,       2.00000000,       2.15788600,       1.83646230
     51012,     17575.6700,       2.35002542,       2.00000000,       2.13934400,       1.82069861
     61214,     17490.7000,       2.35004308,       2.00000000,       2.14975400,       1.82954433
     73457,     17548.8100,       2.35004242,       2.00000000,       2.14263400,       1.82348538
     88148,     17527.5100,       2.35004684,       2.00000000,       2.14524200,       1.82570148
    105778,     17575.3200,       2.35004665,       2.00000000,       2.13940700,       1.82073577
    126934,     17416.2200,       2.35004525,       2.00000000,       2.15894800,       1.83736718
    152321,     17546.8000,       2.35004534,       2.00000000,       2.14288200,       1.82369418
    182785,     17602.1100,       2.35003073,       2.00000000,       2.13613600,       1.81796432
    219342,     17545.0700,       2.35002612,       2.00000000,       2.14307600,       1.82387419
    263210,     17449.4500,       2.35004764,       2.00000000,       2.15484000,       1.83386921
