  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,     92751.7800,       2.39433114,       1.80000000,       0.20651500,       0.15525296
         6,     96881.3400,       2.39433112,       1.80000000,       0.19771200,       0.14863508
         7,     98071.5700,       2.39433259,       1.80000000,       0.19531300,       0.14683148
         8,     99807.3600,       2.39433250,       1.80000000,       0.19191600,       0.14427771
        10,    101720.6600,       2.39432863,       1.80000000,       0.18830600,       0.14156403
        12,    102793.1600,       2.39433328,       1.80000000,       0.18634200,       0.14008726
        14,    103743.9700,       2.39433217,       1.80000000,       0.18463400,       0.13880330
        17,    105564.5200,       2.39433004,       1.80000000,       0.18145000,       0.13640977
        20,    103387.9900,       2.39433603,       1.80000000,       0.18527000,       0.13928120
        24,    106423.7000,       2.39433119,       1.80000000,       0.17998500,       0.13530835
        29,    103619.1700,       2.39433099,       1.80000000,       0.18485600,       0.13897026
        35,    105044.4500,       2.39433262,       1.80000000,       0.18234800,       0.13708471
        42,    105757.8800,       2.39433464,       1.80000000,       0.18111800,       0.13615991
        50,     83204.3700,       2.39432934,       1.80000000,       0.23021200,       0.17306792
        60,     55518.6200,       2.39432859,       1.80000000,       0.34501300,       0.25937267
        72,     55784.4200,       2.39433545,       1.80000000,       0.34337000,       0.25813676
        86,     55969.8200,       2.39433028,       1.80000000,       0.34223200,       0.25728180
       103,     56140.6600,       2.39433502,       1.80000000,       0.34119100,       0.25649869
       124,     56291.4800,       2.39433154,       1.80000000,       0.34027600,       0.25581119
       149,     56395.4600,       2.39433082,       1.80000000,       0.33964900,       0.25533990
       179,     56500.1500,       2.39433180,       1.80000000,       0.33902000,       0.25486693
       215,     56501.0300,       2.39433069,       1.80000000,       0.33901400,       0.25486254
       258,     56556.6500,       2.39433226,       1.80000000,       0.33868100,       0.25461203
       310,     56143.5200,       2.39432816,       1.80000000,       0.34117300,       0.25648589
       372,     55898.7200,       2.39432979,       1.80000000,       0.34266700,       0.25760887
       446,     55771.2100,       2.39433238,       1.80000000,       0.34345100,       0.25819799
       535,     55744.1100,       2.39433177,       1.80000000,       0.34361800,       0.25832360
       642,     55763.5900,       2.39433321,       1.80000000,       0.34349800,       0.25823323
       770,     55787.9800,       2.39433422,       1.80000000,       0.34334800,       0.25812036
       924,     49264.3400,       2.39433294,       1.80000000,       0.38881400,       0.29230070
      1109,     46590.0600,       2.39433484,       1.80000000,       0.41113200,       0.30907857
      1331,     37483.3000,       2.39433266,       1.80000000,       0.51101900,       0.38417143
      1597,     29529.6600,       2.39432912,       1.80000000,       0.64865700,       0.48764499
      1916,     23433.2200,       2.39433369,       1.80000000,       0.81741500,       0.61451209
      2299,     21181.4200,       2.39433263,       1.80000000,       0.90431400,       0.67984088
      2759,     21119.9800,       2.39433038,       1.80000000,       0.90694400,       0.68181869
      3311,     21095.7000,       2.39433087,       1.80000000,       0.90798800,       0.68260340
      3973,     21107.1100,       2.39432879,       1.80000000,       0.90749600,       0.68223412
      4768,     21105.2900,       2.39433114,       1.80000000,       0.90757600,       0.68229360
      5722,     21112.0300,       2.39433030,       1.80000000,       0.90728500,       0.68207507
      6866,     21117.5700,       2.39433266,       1.80000000,       0.90704800,       0.68189623
      8239,     21118.4400,       2.39433062,       1.80000000,       0.90701000,       0.68186824
      9887,     21115.1100,       2.39432999,       1.80000000,       0.90715300,       0.68197592
     11864,     21113.9500,       2.39432888,       1.80000000,       0.90720300,       0.68201383
     14237,     21113.2500,       2.39433120,       1.80000000,       0.90723400,       0.68203647
     17084,     21106.9900,       2.39433139,       1.80000000,       0.90750300,       0.68223864
     20501,     21117.0600,       2.39433115,       1.80000000,       0.90707000,       0.68191319
     24601,     21113.3800,       2.39432932,       1.80000000,       0.90722700,       0.68203174
     29521,     21116.4400,       2.39433127,       1.80000000,       0.90709600,       0.68193270
     35425,     21074.7100,       2.39433042,       1.80000000,       0.90889200,       0.68328314
     42510,     19774.4800,       2.39432670,       1.80000000,       0.96865300,       0.72821115
     51012,     18088.7200,       2.39433178,       1.80000000,       1.05892800,       0.79607614
     61214,     17059.8200,       2.39433302,       1.80000000,       1.12279400,       0.84408860
     73457,     15980.2900,       2.39433287,       1.80000000,       1.19864300,       0.90111004
     88148,     15244.2500,       2.39433068,       1.80000000,       1.25651600,       0.94461839
    105778,     14179.9100,       2.39433290,       1.80000000,       1.35083100,       1.01552119
    126934,     13065.1300,       2.39433282,       1.80000000,       1.46609000,       1.10217008
    152321,     12565.2100,       2.39433228,       1.80000000,       1.52442000,       1.14602139
    182785,     12200.0400,       2.39433097,       1.80000000,       1.57004800,       1.18032404
    219342,     11921.9700,       2.39433157,       1.80000000,       1.60666800,       1.20785376
    263210,     11696.3600,       2.39432858,       1.80000000,       1.63765700,       1.23115208
    315852,     11528.0400,       2.39433372,       1.80000000,       1.66157200,       1.24912813
    379022,     11392.4300,       2.39433094,       1.80000000,       1.68134900,       1.26399745
    454826,     11296.3100,       2.39433306,       1.80000000,       1.69565700,       1.27475273
    545791,     11226.8300,       2.39433198,       1.80000000,       1.70615000,       1.28264168
    654949,     11184.9600,       2.39432998,       1.80000000,       1.71253500,       1.28744285
    785939,     11158.1100,       2.39433065,       1.80000000,       1.71665700,       1.29054131
