  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    107519.9000,       2.39433250,       1.80000000,       0.71260000,       0.53571507
         6,    122473.2300,       2.39433304,       1.80000000,       0.62559500,       0.47030675
         7,    127530.3300,       2.39433380,       1.80000000,       0.60078800,       0.45165733
         8,    131260.4100,       2.39432944,       1.80000000,       0.58371400,       0.43882232
        10,    127329.6400,       2.39432937,       1.80000000,       0.60173400,       0.45236934
        12,    137083.0500,       2.39433068,       1.80000000,       0.55892100,       0.42018331
        14,    139212.2300,       2.39432951,       1.80000000,       0.55037200,       0.41375658
        17,    136269.0600,       2.39433007,       1.80000000,       0.56225900,       0.42269285
        20,    139381.9400,       2.39433083,       1.80000000,       0.54970200,       0.41325267
        24,    141177.6200,       2.39433310,       1.80000000,       0.54271100,       0.40799662
        29,    143160.1800,       2.39433107,       1.80000000,       0.53519500,       0.40234661
        35,    144056.7500,       2.39432795,       1.80000000,       0.53186300,       0.39984222
        42,    142940.7700,       2.39433066,       1.80000000,       0.53601600,       0.40296389
        50,    128496.8200,       2.39433100,       1.80000000,       0.59626800,       0.44825983
        60,     72119.1300,       2.39433528,       1.80000000,       1.06239100,       0.79867837
        72,     59789.8300,       2.39433162,       1.80000000,       1.28146600,       0.96337482
        86,     59014.2900,       2.39433074,       1.80000000,       1.29830600,       0.97603508
       103,     59143.8700,       2.39433030,       1.80000000,       1.29546100,       0.97389646
       124,     59353.0300,       2.39433114,       1.80000000,       1.29089600,       0.97046426
       149,     59330.1700,       2.39433136,       1.80000000,       1.29139400,       0.97083856
       179,     59340.3600,       2.39432912,       1.80000000,       1.29117100,       0.97067182
       215,     59448.1200,       2.39433330,       1.80000000,       1.28883200,       0.96891172
       258,     59721.2300,       2.39433143,       1.80000000,       1.28293700,       0.96448076
       310,     59398.3700,       2.39433163,       1.80000000,       1.28991100,       0.96972356
       372,     59435.0400,       2.39433556,       1.80000000,       1.28911700,       0.96912506
       446,     59333.9900,       2.39432763,       1.80000000,       1.29130900,       0.97077617
       535,     59373.2900,       2.39433010,       1.80000000,       1.29045500,       0.97013315
       642,     59447.8400,       2.39432812,       1.80000000,       1.28883600,       0.96891682
       770,     59562.1600,       2.39433020,       1.80000000,       1.28636300,       0.96705684
       924,     59543.9400,       2.39429947,       1.80000000,       1.28674000,       0.96735268
      1109,     55504.7300,       2.39433246,       1.80000000,       1.38039800,       1.03774912
      1331,     41314.2000,       2.39432989,       1.80000000,       1.85453300,       1.39419360
      1597,     29621.4600,       2.39433294,       1.80000000,       2.58659300,       1.94453633
      1916,     23214.7000,       2.39432885,       1.80000000,       3.30043100,       2.48118624
      2299,     21170.4400,       2.39433304,       1.80000000,       3.61913400,       2.72077489
      2759,     20561.4800,       2.39430181,       1.80000000,       3.72627100,       2.80135436
      3311,     21156.9300,       2.39433166,       1.80000000,       3.62144300,       2.72251230
      3973,     21166.5200,       2.39433148,       1.80000000,       3.61980200,       2.72127884
      4768,     21163.0200,       2.39433033,       1.80000000,       3.62039900,       2.72172896
      5722,     20953.0600,       2.39433462,       1.80000000,       3.65668400,       2.74900223
      6866,     21159.2200,       2.39433162,       1.80000000,       3.62105000,       2.72221690
      8239,     21142.3300,       2.39432804,       1.80000000,       3.62393800,       2.72439211
      9887,     21149.4000,       2.39433088,       1.80000000,       3.62273100,       2.72348148
     11864,     21167.7700,       2.39433121,       1.80000000,       3.61958700,       2.72111752
     14237,     21148.3100,       2.39433282,       1.80000000,       3.62292200,       2.72362286
     17084,     21166.1200,       2.39433353,       1.80000000,       3.61987300,       2.72132988
     20501,     21118.0300,       2.39432736,       1.80000000,       3.62810600,       2.72752628
     24601,     20939.4600,       2.39433042,       1.80000000,       3.65905200,       2.75078725
     29521,     20388.3300,       2.39433137,       1.80000000,       3.75796300,       2.82514504
     35425,     19979.4200,       2.39433377,       1.80000000,       3.83488000,       2.88296648
     42510,     19314.0000,       2.39433079,       1.80000000,       3.96699700,       2.98229244
     51012,     19137.6900,       2.39433254,       1.80000000,       4.00354800,       3.00976840
     61214,     17820.4700,       2.39432989,       1.80000000,       4.29946900,       3.23223806
     73457,     16311.1700,       2.39433502,       1.80000000,       4.69731500,       3.53132161
     88148,     14751.0500,       2.39432832,       1.80000000,       5.19410500,       3.90480658
    105778,     13997.1200,       2.39433182,       1.80000000,       5.47388600,       4.11513339
    126934,     13510.7900,       2.39433073,       1.80000000,       5.67091600,       4.26325765
    152321,     13076.4800,       2.39433302,       1.80000000,       5.85927000,       4.40485342
    182785,     12785.7500,       2.39432867,       1.80000000,       5.99249500,       4.50501685
    219342,     12501.8400,       2.39433085,       1.80000000,       6.12858500,       4.60732191
    263210,     12312.1000,       2.39433426,       1.80000000,       6.22304000,       4.67832423
    315852,     12618.3700,       2.39432836,       1.80000000,       6.07197900,       4.56477165
    379022,     12033.1400,       2.39433120,       1.80000000,       6.36730100,       4.78678213
    454826,     12015.4100,       2.39433345,       1.80000000,       6.37670000,       4.79384357
    545791,     11960.3900,       2.39433194,       1.80000000,       6.40603300,       4.81589843
    654949,     12087.2500,       2.39433304,       1.80000000,       6.33879900,       4.76535136
    785939,     11897.4900,       2.39431774,       1.80000000,       6.43986200,       4.84135894
