  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    114691.7200,       2.39433285,       1.80000000,       0.50103000,       0.37666192
         6,    117292.3100,       2.39433190,       1.80000000,       0.48992100,       0.36831059
         7,    120255.3100,       2.39433026,       1.80000000,       0.47784900,       0.35923541
         8,    121971.0200,       2.39433220,       1.80000000,       0.47112800,       0.35418243
        10,    125287.3100,       2.39433335,       1.80000000,       0.45865800,       0.34480763
        12,    125856.5900,       2.39432816,       1.80000000,       0.45658200,       0.34324769
        14,    123937.7300,       2.39433273,       1.80000000,       0.46365200,       0.34856208
        17,    129954.0100,       2.39432922,       1.80000000,       0.44218600,       0.33242496
        20,    131082.9600,       2.39432903,       1.80000000,       0.43837800,       0.32956222
        24,    131327.9200,       2.39433153,       1.80000000,       0.43756100,       0.32894768
        29,    123650.2300,       2.39433099,       1.80000000,       0.46473000,       0.34937275
        35,    133802.7500,       2.39433181,       1.80000000,       0.42946800,       0.32286352
        42,    131566.9100,       2.39433247,       1.80000000,       0.43676600,       0.32834989
        50,    127169.0600,       2.39433327,       1.80000000,       0.45187100,       0.33970534
        60,     62863.6200,       2.39433294,       1.80000000,       0.91410600,       0.68720217
        72,     59041.3600,       2.39432998,       1.80000000,       0.97328200,       0.73169013
        86,     59041.3500,       2.39433066,       1.80000000,       0.97328300,       0.73169067
       103,     59224.8400,       2.39433008,       1.80000000,       0.97026700,       0.72942349
       124,     59404.5800,       2.39433165,       1.80000000,       0.96733200,       0.72721655
       149,     59519.2300,       2.39433575,       1.80000000,       0.96547000,       0.72581550
       179,     59533.7400,       2.39433046,       1.80000000,       0.96523300,       0.72563893
       215,     59530.3600,       2.39432924,       1.80000000,       0.96528700,       0.72567990
       258,     59637.6600,       2.39433126,       1.80000000,       0.96355100,       0.72437420
       310,     59550.8400,       2.39433248,       1.80000000,       0.96495700,       0.72543083
       372,     59623.2300,       2.39421949,       1.80000000,       0.96374000,       0.72455011
       446,     59595.6900,       2.39433386,       1.80000000,       0.96423100,       0.72488462
       535,     59687.5500,       2.39433222,       1.80000000,       0.96274600,       0.72376873
       642,     59734.2000,       2.39433142,       1.80000000,       0.96199400,       0.72320364
       770,     59744.0600,       2.39433013,       1.80000000,       0.96183500,       0.72308450
       924,     59789.0800,       2.39433050,       1.80000000,       0.96111100,       0.72254010
      1109,     46919.1400,       2.39433136,       1.80000000,       1.22474400,       0.92073271
      1331,     35307.8300,       2.39432957,       1.80000000,       1.62751200,       1.22352480
      1597,     28268.6200,       2.39433170,       1.80000000,       2.03278300,       1.52819653
      1916,     22850.0800,       2.39432809,       1.80000000,       2.51482100,       1.89058376
      2299,     21300.0000,       2.39433083,       1.80000000,       2.69783800,       2.02816935
      2759,     20903.4000,       2.39433108,       1.80000000,       2.74902400,       2.06664953
      3311,     20447.2300,       2.39433351,       1.80000000,       2.81035700,       2.11275605
      3973,     20590.0800,       2.39432920,       1.80000000,       2.79085400,       2.09809796
      4768,     20900.7800,       2.39433336,       1.80000000,       2.74937100,       2.06690843
      5722,     20896.0300,       2.39433179,       1.80000000,       2.74999400,       2.06737814
      6866,     20888.9500,       2.39433250,       1.80000000,       2.75092700,       2.06807894
      8239,     20823.4600,       2.39433227,       1.80000000,       2.75957900,       2.07458349
      9887,     20893.9000,       2.39433331,       1.80000000,       2.75027600,       2.06758883
     11864,     20883.7800,       2.39433208,       1.80000000,       2.75160700,       2.06859050
     14237,     20904.7800,       2.39433358,       1.80000000,       2.74884500,       2.06651280
     17084,     20903.1000,       2.39433113,       1.80000000,       2.74906300,       2.06667881
     20501,     20904.4300,       2.39433202,       1.80000000,       2.74889000,       2.06654798
     24601,     20863.0300,       2.39433465,       1.80000000,       2.75434700,       2.07064814
     29521,     20815.9300,       2.39433657,       1.80000000,       2.76058200,       2.07533379
     35425,     20712.6100,       2.39432749,       1.80000000,       2.77434100,       2.08568536
     42510,     20313.0400,       2.39433200,       1.80000000,       2.82892000,       2.12671259
     51012,     19282.2900,       2.39432893,       1.80000000,       2.98013800,       2.24039744
     61214,     17552.9900,       2.39433168,       1.80000000,       3.27374200,       2.46111917
     73457,     15915.7100,       2.39433028,       1.80000000,       3.61051700,       2.71429997
     88148,     14282.9900,       2.39433376,       1.80000000,       4.02324700,       3.02457608
    105778,     13744.0600,       2.39432834,       1.80000000,       4.18099600,       3.14317492
    126934,     13197.0100,       2.39433154,       1.80000000,       4.35431800,       3.27346997
    152321,     12802.6900,       2.39433017,       1.80000000,       4.48842400,       3.37428952
    182785,     12509.5200,       2.39433210,       1.80000000,       4.59361900,       3.45336982
    219342,     12303.0700,       2.39433316,       1.80000000,       4.67070300,       3.51131812
    263210,     12109.2400,       2.39432836,       1.80000000,       4.74545600,       3.56752272
    315852,     11990.3900,       2.39432915,       1.80000000,       4.79249800,       3.60288659
    379022,     11966.2300,       2.39433213,       1.80000000,       4.80218000,       3.61016080
    454826,     11898.4400,       2.39433088,       1.80000000,       4.82953500,       3.63072751
    545791,     11871.7700,       2.39433390,       1.80000000,       4.84039300,       3.63888571
    654949,     11838.3400,       2.39433134,       1.80000000,       4.85405500,       3.64916036
    785939,     11810.0300,       2.39432782,       1.80000000,       4.86568300,       3.65790738
