  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    130911.7300,       2.39432579,       1.80000000,       0.29263400,       0.21999563
         6,    133627.0200,       2.39432980,       1.80000000,       0.28668800,       0.21552520
         7,    131629.7600,       2.39430802,       1.80000000,       0.29103500,       0.21879516
         8,    133692.0200,       2.39432942,       1.80000000,       0.28654900,       0.21542073
        10,    135093.9900,       2.39432902,       1.80000000,       0.28357500,       0.21318499
        12,    142524.8500,       2.39433281,       1.80000000,       0.26879100,       0.20207040
        14,    144205.5100,       2.39432956,       1.80000000,       0.26565700,       0.19971461
        17,    132464.7500,       2.39433092,       1.80000000,       0.28920400,       0.21741656
        20,    147020.1200,       2.39433020,       1.80000000,       0.26057200,       0.19589178
        24,    140748.6100,       2.39432977,       1.80000000,       0.27218200,       0.20461993
        29,    149077.4900,       2.39433263,       1.80000000,       0.25697600,       0.19318820
        35,    141363.5600,       2.39432680,       1.80000000,       0.27099800,       0.20373008
        42,    133330.2500,       2.39432728,       1.80000000,       0.28732600,       0.21600506
        50,    104532.5000,       2.39433155,       1.80000000,       0.36648200,       0.27551222
        60,     53074.9000,       2.39433247,       1.80000000,       0.72179700,       0.54262915
        72,     53140.9000,       2.39432933,       1.80000000,       0.72090000,       0.54195552
        86,     53386.4400,       2.39433431,       1.80000000,       0.71758600,       0.53946301
       103,     53502.3400,       2.39432802,       1.80000000,       0.71602900,       0.53829391
       124,     53570.8300,       2.39433067,       1.80000000,       0.71511500,       0.53760620
       149,     53672.6500,       2.39431899,       1.80000000,       0.71375500,       0.53658640
       179,     53746.6500,       2.39433044,       1.80000000,       0.71277500,       0.53584709
       215,     53850.9200,       2.39430354,       1.80000000,       0.71138700,       0.53480963
       258,     53930.9900,       2.39432987,       1.80000000,       0.71033900,       0.53401589
       310,     53891.4300,       2.39433115,       1.80000000,       0.71086100,       0.53440803
       372,     53974.0200,       2.39433123,       1.80000000,       0.70977300,       0.53359008
       446,     54008.0700,       2.39432825,       1.80000000,       0.70932500,       0.53325395
       535,     54039.2400,       2.39433068,       1.80000000,       0.70891600,       0.53294593
       642,     54074.3800,       2.39433221,       1.80000000,       0.70845600,       0.53259978
       770,     51832.3500,       2.39432557,       1.80000000,       0.73909800,       0.55563722
       924,     54103.3700,       2.39433285,       1.80000000,       0.70807700,       0.53231471
      1109,     47729.3500,       2.39433032,       1.80000000,       0.80263600,       0.60340246
      1331,     38298.9300,       2.39433443,       1.80000000,       1.00027200,       0.75197916
      1597,     28246.9500,       2.39431644,       1.80000000,       1.35621900,       1.01957877
      1916,     22890.2900,       2.39433236,       1.80000000,       1.67360600,       1.25817570
      2299,     21768.8100,       2.39433162,       1.80000000,       1.75982500,       1.32299343
      2759,     21636.7000,       2.39432865,       1.80000000,       1.77056800,       1.33107140
      3311,     21594.3100,       2.39432802,       1.80000000,       1.77404300,       1.33368418
      3973,     21599.2100,       2.39432640,       1.80000000,       1.77364000,       1.33338212
      4768,     21596.8400,       2.39432718,       1.80000000,       1.77383500,       1.33352828
      5722,     21597.1600,       2.39432996,       1.80000000,       1.77381100,       1.33350869
      6866,     21599.9500,       2.39432921,       1.80000000,       1.77358100,       1.33333620
      8239,     21601.8000,       2.39433277,       1.80000000,       1.77343200,       1.33322220
      9887,     21603.1200,       2.39433404,       1.80000000,       1.77332400,       1.33314030
     11864,     21600.2000,       2.39433233,       1.80000000,       1.77356300,       1.33332093
     14237,     21551.9100,       2.39433164,       1.80000000,       1.77753600,       1.33630811
     17084,     21247.3400,       2.39433171,       1.80000000,       1.80301600,       1.35546332
     20501,     20976.0000,       2.39433209,       1.80000000,       1.82634000,       1.37299751
     24601,     19419.9700,       2.39433364,       1.80000000,       1.97267800,       1.48300986
     29521,     18228.8600,       2.39433269,       1.80000000,       2.10157500,       1.57991202
     35425,     16679.6500,       2.39432904,       1.80000000,       2.29676600,       1.72665441
     42510,     14989.1200,       2.39432922,       1.80000000,       2.55580400,       1.92139292
     51012,     14379.2500,       2.39433132,       1.80000000,       2.66420800,       2.00288671
     61214,     13954.4000,       2.39433316,       1.80000000,       2.74532200,       2.06386466
     73457,     13427.9200,       2.39433120,       1.80000000,       2.85295900,       2.14478523
     88148,     13028.4600,       2.39432822,       1.80000000,       2.94042700,       2.21054430
    105778,     12863.8500,       2.39432905,       1.80000000,       2.97805700,       2.23883288
    126934,     12685.5600,       2.39432867,       1.80000000,       3.01991000,       2.27029734
    152321,     12621.6500,       2.39433025,       1.80000000,       3.03520500,       2.28179425
    182785,     12583.9500,       2.39433198,       1.80000000,       3.04430000,       2.28863000
