  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,     94862.4300,       2.39432937,       1.80000000,       0.40384000,       0.30359733
         6,     97855.9000,       2.39429021,       1.80000000,       0.39148000,       0.29431019
         7,     99922.2800,       2.39432809,       1.80000000,       0.38339000,       0.28822366
         8,    101626.9100,       2.39433123,       1.80000000,       0.37696000,       0.28338936
        10,    101191.2200,       2.39433023,       1.80000000,       0.37858300,       0.28460961
        12,    103043.1000,       2.39433091,       1.80000000,       0.37177900,       0.27949445
        14,    104655.3000,       2.39433153,       1.80000000,       0.36605200,       0.27518896
        17,    105568.7800,       2.39433080,       1.80000000,       0.36288500,       0.27280817
        20,    105758.6300,       2.39433391,       1.80000000,       0.36223400,       0.27231841
        24,    106937.8700,       2.39433277,       1.80000000,       0.35823900,       0.26931520
        29,    107681.6000,       2.39432827,       1.80000000,       0.35576400,       0.26745506
        35,    108071.6500,       2.39433171,       1.80000000,       0.35448100,       0.26649014
        42,    105924.6700,       2.39432610,       1.80000000,       0.36166500,       0.27189154
        50,     90610.0500,       2.39432684,       1.80000000,       0.42279200,       0.31784533
        60,     53712.0000,       2.39432729,       1.80000000,       0.71323400,       0.53619286
        72,     53976.8100,       2.39433208,       1.80000000,       0.70973600,       0.53356208
        86,     53929.7400,       2.39433186,       1.80000000,       0.71035600,       0.53402823
       103,     54095.0500,       2.39433228,       1.80000000,       0.70818500,       0.53239603
       124,     54149.5800,       2.39429314,       1.80000000,       0.70746000,       0.53185969
       149,     54175.7900,       2.39433089,       1.80000000,       0.70712900,       0.53160246
       179,     54284.2000,       2.39432901,       1.80000000,       0.70571700,       0.53054137
       215,     54275.5100,       2.39433013,       1.80000000,       0.70583000,       0.53062608
       258,     54342.5200,       2.39432741,       1.80000000,       0.70495900,       0.52997188
       310,     54247.3300,       2.39432440,       1.80000000,       0.70619500,       0.53090174
       372,     54107.1800,       2.39432868,       1.80000000,       0.70802500,       0.53227655
       446,     54026.0900,       2.39433211,       1.80000000,       0.70908900,       0.53307567
       535,     53984.5400,       2.39432707,       1.80000000,       0.70963300,       0.53348576
       642,     53978.9200,       2.39433437,       1.80000000,       0.70971000,       0.53354202
       770,     54008.5000,       2.39433014,       1.80000000,       0.70931900,       0.53324902
       924,     51506.5400,       2.39432982,       1.80000000,       0.74377500,       0.55915229
      1109,     51881.8500,       2.39433178,       1.80000000,       0.73839500,       0.55510728
      1331,     37650.2400,       2.39433139,       1.80000000,       1.01750500,       0.76493547
      1597,     30666.0000,       2.39432940,       1.80000000,       1.24924200,       0.93915048
      1916,     24901.1800,       2.39433115,       1.80000000,       1.53845300,       1.15657160
      2299,     22820.4100,       2.39432766,       1.80000000,       1.67872700,       1.26202802
      2759,     22574.8000,       2.39433342,       1.80000000,       1.69699600,       1.27575916
      3311,     22535.4700,       2.39432965,       1.80000000,       1.69995400,       1.27798492
      3973,     22540.3700,       2.39433415,       1.80000000,       1.69958800,       1.27770737
      4768,     22540.1400,       2.39433268,       1.80000000,       1.69960400,       1.27772019
      5722,     22552.1500,       2.39433112,       1.80000000,       1.69869800,       1.27703991
      6866,     22536.0400,       2.39432963,       1.80000000,       1.69991200,       1.27795336
      8239,     22547.3400,       2.39433053,       1.80000000,       1.69906000,       1.27731237
      9887,     22552.7800,       2.39433183,       1.80000000,       1.69865100,       1.27700420
     11864,     22553.5600,       2.39432809,       1.80000000,       1.69859000,       1.27696033
     14237,     22371.3800,       2.39432671,       1.80000000,       1.71242100,       1.28735890
     17084,     21917.1900,       2.39432861,       1.80000000,       1.74790900,       1.31403693
