  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,     93939.5500,       2.39433211,       1.80000000,       0.40780800,       0.30658003
         6,     96551.5000,       2.39433152,       1.80000000,       0.39677600,       0.29828651
         7,     98063.5400,       2.39427831,       1.80000000,       0.39064900,       0.29368691
         8,     98722.3500,       2.39432701,       1.80000000,       0.38805000,       0.29172707
        10,     85869.0000,       2.39433346,       1.80000000,       0.44613700,       0.33539464
        12,     88508.6000,       2.39433132,       1.80000000,       0.43283100,       0.32539181
        14,     89429.0200,       2.39432754,       1.80000000,       0.42837600,       0.32204316
        17,     92158.8200,       2.39432968,       1.80000000,       0.41568800,       0.31250433
        20,     93453.4100,       2.39433037,       1.80000000,       0.40992900,       0.30817476
        24,     95075.6800,       2.39433061,       1.80000000,       0.40293500,       0.30291681
        29,     96187.9900,       2.39433259,       1.80000000,       0.39827600,       0.29941404
        35,     97171.1000,       2.39432987,       1.80000000,       0.39424600,       0.29638472
        42,     98236.5100,       2.39433020,       1.80000000,       0.38997000,       0.29317009
        50,     90955.5700,       2.39432970,       1.80000000,       0.42118700,       0.31663835
        60,     54289.3700,       2.39432794,       1.80000000,       0.70564900,       0.53049049
        72,     54085.6200,       2.39432936,       1.80000000,       0.70830800,       0.53248915
        86,     54077.6800,       2.39425467,       1.80000000,       0.70839000,       0.53256741
       103,     54172.7600,       2.39433003,       1.80000000,       0.70716900,       0.53163273
       124,     54283.5100,       2.39432741,       1.80000000,       0.70572500,       0.53054774
       149,     54440.0800,       2.39432967,       1.80000000,       0.70369600,       0.52902189
       179,     54561.5400,       2.39432827,       1.80000000,       0.70212900,       0.52784416
       215,     54488.7600,       2.39432463,       1.80000000,       0.70306600,       0.52854938
       258,     54561.1400,       2.39433248,       1.80000000,       0.70213600,       0.52784850
       310,     54519.7900,       2.39433095,       1.80000000,       0.70266800,       0.52824878
       372,     54340.1500,       2.39433063,       1.80000000,       0.70499000,       0.52999447
       446,     54257.1800,       2.39433348,       1.80000000,       0.70606900,       0.53080501
       535,     54235.7600,       2.39433168,       1.80000000,       0.70634800,       0.53101515
       642,     54247.5400,       2.39432805,       1.80000000,       0.70619300,       0.53089943
       770,     54273.0200,       2.39433606,       1.80000000,       0.70586400,       0.53065032
       924,     54290.7100,       2.39433048,       1.80000000,       0.70563300,       0.53047790
      1109,     47754.5800,       2.39433006,       1.80000000,       0.80221200,       0.60308377
      1331,     40938.1100,       2.39432952,       1.80000000,       0.93578500,       0.70350091
      1597,     30703.9200,       2.39433214,       1.80000000,       1.24770100,       0.93799092
      1916,     24276.0400,       2.39432892,       1.80000000,       1.57806900,       1.18635505
      2299,     23248.1700,       2.39433091,       1.80000000,       1.64784100,       1.23880696
      2759,     22549.8800,       2.39433199,       1.80000000,       1.69887000,       1.27716875
      3311,     22531.3000,       2.39432591,       1.80000000,       1.70026600,       1.27822148
      3973,     22535.0000,       2.39433051,       1.80000000,       1.69999100,       1.27801228
      4768,     22537.3400,       2.39432735,       1.80000000,       1.69981200,       1.27787940
      5722,     22535.3400,       2.39431689,       1.80000000,       1.69995500,       1.27799249
      6866,     22548.4700,       2.39433223,       1.80000000,       1.69897600,       1.27724831
      8239,     22535.0600,       2.39433030,       1.80000000,       1.69998600,       1.27800864
