  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    114687.5100,       2.39431135,       1.80000000,       0.50104400,       0.37667582
         6,    117294.3100,       2.39433028,       1.80000000,       0.48991200,       0.36830408
         7,    120256.8200,       2.39432690,       1.80000000,       0.47784300,       0.35923140
         8,    121967.5000,       2.39432892,       1.80000000,       0.47114100,       0.35419269
        10,    125111.8500,       2.39433374,       1.80000000,       0.45930100,       0.34529096
        12,    125888.2200,       2.39432960,       1.80000000,       0.45646800,       0.34316178
        14,    127102.4400,       2.39432970,       1.80000000,       0.45210700,       0.33988327
        17,    129940.1000,       2.39432982,       1.80000000,       0.44223400,       0.33246096
        20,    131067.0500,       2.39432567,       1.80000000,       0.43843100,       0.32960253
        24,    131547.1000,       2.39432733,       1.80000000,       0.43683100,       0.32839946
        29,    123647.9300,       2.39431153,       1.80000000,       0.46473500,       0.34937935
        35,    133804.8000,       2.39432668,       1.80000000,       0.42946000,       0.32285820
        42,    133528.4500,       2.39432644,       1.80000000,       0.43034900,       0.32352656
        50,    126756.0800,       2.39432822,       1.80000000,       0.45334200,       0.34081192
        60,     63258.9700,       2.39432821,       1.80000000,       0.90839100,       0.68290713
        72,     58937.8100,       2.39433051,       1.80000000,       0.97499300,       0.73297625
        86,     59021.6600,       2.39432782,       1.80000000,       0.97360600,       0.73193436
       103,     59260.3200,       2.39432755,       1.80000000,       0.96968500,       0.72898673
       124,     59383.6400,       2.39430130,       1.80000000,       0.96766100,       0.72747310
       149,     59520.1100,       2.39416970,       1.80000000,       0.96538900,       0.72580494
       179,     59557.9600,       2.39432819,       1.80000000,       0.96484000,       0.72534417
       215,     59510.2800,       2.39433039,       1.80000000,       0.96561300,       0.72592463
       258,     59524.9500,       2.39432819,       1.80000000,       0.96537500,       0.72574637
       310,     59566.1400,       2.39433267,       1.80000000,       0.96470900,       0.72524433
       372,     59603.4100,       2.39433056,       1.80000000,       0.96410500,       0.72479090
       446,     59641.2600,       2.39432893,       1.80000000,       0.96349200,       0.72433055
       535,     59691.4400,       2.39433066,       1.80000000,       0.96268300,       0.72372184
       642,     59706.6400,       2.39433022,       1.80000000,       0.96243800,       0.72353779
       770,     56607.4500,       2.39433150,       1.80000000,       1.01513100,       0.76315072
       924,     59757.0900,       2.39433219,       1.80000000,       0.96162600,       0.72292675
      1109,     55784.2400,       2.39433261,       1.80000000,       1.03011100,       0.77441196
      1331,     38757.1400,       2.39432919,       1.80000000,       1.48266600,       1.11463319
      1597,     29152.6800,       2.39433354,       1.80000000,       1.97114000,       1.48185369
      1916,     23751.5400,       2.39432419,       1.80000000,       2.41937100,       1.81882964
      2299,     22560.1300,       2.39433046,       1.80000000,       2.54714500,       1.91488229
      2759,     21896.4400,       2.39433074,       1.80000000,       2.62435100,       1.97292367
      3311,     22158.8700,       2.39433145,       1.80000000,       2.59327100,       1.94955790
      3973,     21875.6400,       2.39432992,       1.80000000,       2.62684500,       1.97479928
      4768,     21842.4700,       2.39433144,       1.80000000,       2.63083600,       1.97779836
      5722,     22161.2500,       2.39430460,       1.80000000,       2.59296300,       1.94934822
      6866,     22164.5500,       2.39433100,       1.80000000,       2.59260600,       1.94905834
      8239,     22164.4000,       2.39432722,       1.80000000,       2.59262000,       1.94907194
      9887,     22165.5500,       2.39431717,       1.80000000,       2.59247400,       1.94897037
     11864,     22156.0600,       2.39432860,       1.80000000,       2.59359700,       1.94980530
     14237,     22102.5200,       2.39432834,       1.80000000,       2.59988000,       1.95452892
     17084,     21997.9600,       2.39433262,       1.80000000,       2.61224200,       1.96381888
     20501,     21058.0100,       2.39432498,       1.80000000,       2.72883400,       2.05147640
     24601,     20003.6700,       2.39433025,       1.80000000,       2.87266900,       2.15960359
     29521,     18692.9100,       2.39433155,       1.80000000,       3.07410500,       2.31103709
     35425,     17143.0400,       2.39432674,       1.80000000,       3.35202200,       2.51997336
     42510,     15534.8600,       2.39432813,       1.80000000,       3.69902700,       2.78084216
     51012,     14784.3900,       2.39432124,       1.80000000,       3.88678300,       2.92200114
     61214,     14205.1500,       2.39432731,       1.80000000,       4.04528400,       3.04115113
     73457,     13797.7000,       2.39433315,       1.80000000,       4.16475300,       3.13095753
     88148,     13438.7200,       2.39433275,       1.80000000,       4.27600000,       3.21459079
    105778,     12975.4200,       2.39433215,       1.80000000,       4.42868000,       3.32937267
    126934,     12752.9600,       2.39431746,       1.80000000,       4.50590300,       3.38744779
    152321,     12559.0200,       2.39433254,       1.80000000,       4.57551300,       3.43975753
    182785,     12518.3700,       2.39432861,       1.80000000,       4.59036400,       3.45092782
    219342,     12539.6000,       2.39433219,       1.80000000,       4.58260100,       3.44508662
    263210,     12448.4000,       2.39433063,       1.80000000,       4.61617000,       3.47032524
    315852,     12499.3300,       2.39433206,       1.80000000,       4.59736400,       3.45618527
    379022,     12360.0700,       2.39433094,       1.80000000,       4.64915800,       3.49512436
    454826,     12457.0300,       2.39432906,       1.80000000,       4.61296900,       3.46792108
    545791,     12341.0400,       2.39432785,       1.80000000,       4.65632100,       3.50051384
    654949,     12379.3300,       2.39433143,       1.80000000,       4.64192900,       3.48968907
