  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    129199.4600,       2.39432849,       1.80000000,       0.44476900,       0.33436690
         6,    131400.3700,       2.39433008,       1.80000000,       0.43731900,       0.32876595
         7,    133864.1700,       2.39433138,       1.80000000,       0.42927100,       0.32271548
         8,    133014.3200,       2.39433054,       1.80000000,       0.43201300,       0.32477696
        10,    137832.0100,       2.39433426,       1.80000000,       0.41691300,       0.31342466
        12,    139327.1800,       2.39433159,       1.80000000,       0.41243900,       0.31006156
        14,    140434.4500,       2.39432681,       1.80000000,       0.40918600,       0.30761665
        17,    138658.4200,       2.39432799,       1.80000000,       0.41442800,       0.31155732
        20,    142582.3700,       2.39433389,       1.80000000,       0.40302300,       0.30298256
        24,    142780.0600,       2.39432447,       1.80000000,       0.40246400,       0.30256350
        29,    136262.5700,       2.39433025,       1.80000000,       0.42171500,       0.31703521
        35,    144713.1000,       2.39431208,       1.80000000,       0.39708600,       0.29852199
        42,    142454.0900,       2.39433143,       1.80000000,       0.40338600,       0.30325576
        50,     94067.8700,       2.39432857,       1.80000000,       0.61087700,       0.45924299
        60,     85581.1800,       2.39432754,       1.80000000,       0.67145400,       0.50478357
        72,     73494.6500,       2.39425463,       1.80000000,       0.78185400,       0.58779763
        86,     72598.4300,       2.39432754,       1.80000000,       0.79153000,       0.59505393
       103,     72688.2600,       2.39433217,       1.80000000,       0.79055400,       0.59431904
       124,     72469.9200,       2.39433186,       1.80000000,       0.79293500,       0.59610910
       149,     72699.3600,       2.39432734,       1.80000000,       0.79043100,       0.59422777
       179,     72771.8300,       2.39433048,       1.80000000,       0.78964500,       0.59363610
       215,     72828.0700,       2.39426235,       1.80000000,       0.78901300,       0.59317785
       258,     73091.5300,       2.39432819,       1.80000000,       0.78619100,       0.59104003
       310,     72999.7300,       2.39433117,       1.80000000,       0.78718000,       0.59178280
       372,     73027.1700,       2.39432795,       1.80000000,       0.78688300,       0.59156032
       446,     73014.2800,       2.39432892,       1.80000000,       0.78702300,       0.59166533
       535,     73102.8600,       2.39433124,       1.80000000,       0.78607000,       0.59094831
       642,     73119.0500,       2.39433202,       1.80000000,       0.78589600,       0.59081731
       770,     73153.8400,       2.39433294,       1.80000000,       0.78552300,       0.59053667
       924,     73136.8400,       2.39432689,       1.80000000,       0.78570300,       0.59067348
      1109,     69574.2300,       2.39432817,       1.80000000,       0.82593600,       0.62091939
      1331,     47423.8400,       2.39431075,       1.80000000,       1.21170000,       0.91093439
      1597,     41797.0000,       2.39432913,       1.80000000,       1.37483300,       1.03356692
      1916,     35756.3300,       2.39432776,       1.80000000,       1.60709600,       1.20817745
      2299,     32651.9800,       2.39433133,       1.80000000,       1.75989200,       1.32304396
      2759,     32413.4200,       2.39433079,       1.80000000,       1.77284400,       1.33278126
      3311,     32225.1400,       2.39433284,       1.80000000,       1.78320400,       1.34056851
      3973,     32233.1500,       2.39431792,       1.80000000,       1.78274900,       1.34023480
      4768,     32224.7900,       2.39432982,       1.80000000,       1.78322100,       1.34058298
      5722,     32240.0800,       2.39433129,       1.80000000,       1.78237600,       1.33994690
      6866,     32248.8000,       2.39432929,       1.80000000,       1.78189300,       1.33958491
      8239,     32230.7000,       2.39433025,       1.80000000,       1.78289400,       1.34033690
      9887,     32243.7700,       2.39433313,       1.80000000,       1.78217400,       1.33979402
     11864,     32216.4300,       2.39432974,       1.80000000,       1.78368300,       1.34093034
     14237,     32205.9200,       2.39433066,       1.80000000,       1.78426600,       1.34136811
     17084,     32125.6100,       2.39432851,       1.80000000,       1.78872500,       1.34472149
     20501,     31667.8200,       2.39433390,       1.80000000,       1.81458700,       1.36416086
     24601,     30372.7000,       2.39433120,       1.80000000,       1.89196000,       1.42232954
     29521,     27608.1000,       2.39432783,       1.80000000,       2.08141300,       1.56475791
     35425,     25463.0400,       2.39431251,       1.80000000,       2.25674200,       1.69657703
     42510,     21996.7300,       2.39432978,       1.80000000,       2.61238500,       1.96392871
     51012,     20894.6500,       2.39432913,       1.80000000,       2.75017300,       2.06751501
     61214,     20236.8400,       2.39433187,       1.80000000,       2.83957200,       2.13472062
     73457,     19359.5600,       2.39433187,       1.80000000,       2.96824800,       2.23145607
     88148,     18748.6700,       2.39432879,       1.80000000,       3.06495900,       2.30416400
    105778,     18430.2900,       2.39432936,       1.80000000,       3.11790600,       2.34396775
    126934,     18009.7600,       2.39433083,       1.80000000,       3.19071100,       2.39869935
    152321,     17570.6500,       2.39432741,       1.80000000,       3.27044600,       2.45864571
