  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    169485.7800,       2.49408247,       2.20000000,       0.23544900,       0.20768672
         6,    179673.8300,       2.49408603,       2.20000000,       0.22209900,       0.19591056
         7,    186020.8800,       2.49408345,       2.20000000,       0.21452100,       0.18922631
         8,    192356.0700,       2.49408364,       2.20000000,       0.20745600,       0.18299434
        10,    197541.0600,       2.49408377,       2.20000000,       0.20201000,       0.17819049
        12,    204533.8700,       2.49408501,       2.20000000,       0.19510400,       0.17209870
        14,    207183.9000,       2.49408380,       2.20000000,       0.19260800,       0.16989710
        17,    186608.6100,       2.49408554,       2.20000000,       0.21384500,       0.18862986
        20,    216000.7200,       2.49408387,       2.20000000,       0.18474600,       0.16296212
        24,    218163.7800,       2.49408679,       2.20000000,       0.18291500,       0.16134683
        29,    221389.5200,       2.49408525,       2.20000000,       0.18025000,       0.15899617
        35,    157138.4300,       2.49408506,       2.20000000,       0.25395000,       0.22400599
        42,    100571.4000,       2.49408161,       2.20000000,       0.39678600,       0.35000026
        50,     94078.5200,       2.49405146,       2.20000000,       0.42416500,       0.37415547
        60,     95004.3300,       2.49408640,       2.20000000,       0.42003800,       0.37050986
        72,     95672.2900,       2.49408838,       2.20000000,       0.41710500,       0.36792241
        86,     94243.5000,       2.49407410,       2.20000000,       0.42342600,       0.37350021
       103,     95265.8900,       2.49408817,       2.20000000,       0.41888500,       0.36949255
       124,     95918.1400,       2.49407725,       2.20000000,       0.41603400,       0.36697933
       149,     95894.9600,       2.49403928,       2.20000000,       0.41612900,       0.36706872
       179,     96954.1500,       2.49408271,       2.20000000,       0.41159000,       0.36305853
       215,     95996.6900,       2.49408674,       2.20000000,       0.41569500,       0.36667891
       258,     95583.8500,       2.49408565,       2.20000000,       0.41749100,       0.36826330
       310,     95203.4300,       2.49408697,       2.20000000,       0.41915900,       0.36973442
       372,     95236.5500,       2.49408744,       2.20000000,       0.41901300,       0.36960557
       446,     93594.9600,       2.49408473,       2.20000000,       0.42636200,       0.37608843
       535,     95285.3200,       2.49408259,       2.20000000,       0.41879800,       0.36941664
       642,     95387.1600,       2.49408593,       2.20000000,       0.41835200,       0.36902273
       770,     93346.2100,       2.49408718,       2.20000000,       0.42749900,       0.37709099
       924,     74872.0000,       2.49408461,       2.20000000,       0.53298100,       0.47013569
      1109,     47952.8500,       2.49407198,       2.20000000,       0.83217500,       0.73405460
      1331,     31808.0700,       2.49408307,       2.20000000,       1.25456600,       1.10663724
      1597,     24450.8500,       2.49408313,       2.20000000,       1.63206300,       1.43962266
      1916,     22218.4900,       2.49408488,       2.20000000,       1.79604300,       1.58426629
