  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    180569.7800,       2.49408032,       2.20000000,       0.11049800,       0.09746903
         6,    211466.0100,       2.49408411,       2.20000000,       0.09435400,       0.08322847
         7,    217580.7400,       2.49408434,       2.20000000,       0.09170200,       0.08088917
         8,    222813.8900,       2.49408167,       2.20000000,       0.08954900,       0.07899012
        10,    235018.3500,       2.49408659,       2.20000000,       0.08489800,       0.07488738
        12,    239370.5200,       2.49408480,       2.20000000,       0.08335500,       0.07352637
        14,    245423.7600,       2.49408754,       2.20000000,       0.08129900,       0.07171272
        17,    251753.7200,       2.49408632,       2.20000000,       0.07925500,       0.06990977
        20,    240144.0700,       2.49406965,       2.20000000,       0.08308600,       0.07328953
        24,    259080.1900,       2.49408593,       2.20000000,       0.07701400,       0.06793302
        29,    240853.2900,       2.49408410,       2.20000000,       0.08284200,       0.07307388
        35,    133994.4800,       2.49408557,       2.20000000,       0.14890700,       0.13134890
        42,    102457.7100,       2.49407562,       2.20000000,       0.19474000,       0.17177827
        50,     99713.6500,       2.49408356,       2.20000000,       0.20010000,       0.17650571
        60,    100687.0000,       2.49408979,       2.20000000,       0.19816600,       0.17479932
        72,    106996.8400,       2.49408938,       2.20000000,       0.18647900,       0.16449042
        86,    103382.4700,       2.49408841,       2.20000000,       0.19299900,       0.17024168
       103,    103750.9000,       2.49407696,       2.20000000,       0.19231300,       0.16963735
       124,    103986.0800,       2.49408857,       2.20000000,       0.19187900,       0.16925373
       149,     98285.3500,       2.49408573,       2.20000000,       0.20300800,       0.17907067
       179,    105696.6400,       2.49406210,       2.20000000,       0.18877100,       0.16651398
       215,    105384.7900,       2.49408351,       2.20000000,       0.18933200,       0.16700740
       258,    100124.9700,       2.49408473,       2.20000000,       0.19927800,       0.17578056
       310,    102202.7500,       2.49408530,       2.20000000,       0.19522600,       0.17220630
       372,     99586.0300,       2.49408467,       2.20000000,       0.20035600,       0.17673145
       446,    100387.7000,       2.49408394,       2.20000000,       0.19875600,       0.17532016
       535,     99208.4600,       2.49408514,       2.20000000,       0.20111900,       0.17740445
       642,     96939.1900,       2.49408916,       2.20000000,       0.20582700,       0.18155702
       770,     70854.3600,       2.49408410,       2.20000000,       0.28160100,       0.24839668
       924,     63173.0500,       2.49408848,       2.20000000,       0.31584200,       0.27859974
      1109,     50948.4300,       2.49408484,       2.20000000,       0.39162500,       0.34544735
      1331,     32340.1900,       2.49408803,       2.20000000,       0.61696300,       0.54421439
      1597,     24483.1300,       2.49408473,       2.20000000,       0.81495600,       0.71886219
      1916,     22392.5800,       2.49407964,       2.20000000,       0.89103800,       0.78597474
      2299,     21705.8200,       2.49408663,       2.20000000,       0.91923200,       0.81084208
      2759,     21707.0500,       2.49408801,       2.20000000,       0.91918100,       0.81079665
      3311,     21707.5200,       2.49405168,       2.20000000,       0.91914800,       0.81077935
      3973,     21709.3400,       2.49408983,       2.20000000,       0.91908400,       0.81071050
      4768,     21709.9000,       2.49408193,       2.20000000,       0.91905800,       0.81069013
      5722,     21708.7100,       2.49408811,       2.20000000,       0.91911100,       0.81073487
      6866,     21711.2500,       2.49408424,       2.20000000,       0.91900200,       0.81063998
      8239,     21710.6700,       2.49408567,       2.20000000,       0.91902700,       0.81066157
      9887,     21706.7000,       2.49405578,       2.20000000,       0.91918400,       0.81080977
     11864,     21523.1700,       2.49408293,       2.20000000,       0.92703200,       0.81772357
     14237,     21073.9100,       2.49408492,       2.20000000,       0.94679500,       0.83515561
     17084,     19323.1300,       2.49407703,       2.20000000,       1.03257700,       0.91082568
     20501,     17372.1900,       2.49408375,       2.20000000,       1.14854100,       1.01311361
     24601,     16057.3700,       2.49405415,       2.20000000,       1.24257200,       1.09607019
     29521,     15092.3000,       2.49408693,       2.20000000,       1.32204400,       1.16615695
     35425,     14370.5600,       2.49408792,       2.20000000,       1.38844300,       1.22472611
     42510,     13826.2600,       2.49408348,       2.20000000,       1.44310000,       1.27294055
     51012,     13408.0500,       2.49408396,       2.20000000,       1.48811100,       1.31264394
     61214,     13085.0600,       2.49408834,       2.20000000,       1.52484600,       1.34504506
     73457,     12830.8000,       2.49405151,       2.20000000,       1.55504000,       1.37169902
     88148,     12630.9700,       2.49408690,       2.20000000,       1.57966500,       1.39340093
    105778,     12477.9400,       2.49408634,       2.20000000,       1.59903700,       1.41048902
    126934,     12374.3700,       2.49407591,       2.20000000,       1.61241400,       1.42229464
    152321,     12323.3900,       2.49408855,       2.20000000,       1.61909300,       1.42817888
    182785,     12286.8800,       2.49408785,       2.20000000,       1.62390300,       1.43242212
    219342,     12260.5300,       2.49408299,       2.20000000,       1.62739000,       1.43550075
    263210,     12240.4500,       2.49408792,       2.20000000,       1.63006300,       1.43785572
    315852,     12221.3600,       2.49408369,       2.20000000,       1.63260700,       1.44010220
    379022,     12209.5300,       2.49408686,       2.20000000,       1.63419000,       1.44149671
    454826,     12200.8600,       2.49408377,       2.20000000,       1.63535000,       1.44252172
    545791,     12193.9400,       2.49408145,       2.20000000,       1.63627600,       1.44333987
    654949,     12186.2400,       2.49408803,       2.20000000,       1.63731400,       1.44425167
    785939,     12183.1300,       2.49406177,       2.20000000,       1.63771500,       1.44462060
