  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    116339.5900,       2.39433184,       1.80000000,       0.16464400,       0.12377532
         6,    118444.0600,       2.39433134,       1.80000000,       0.16171900,       0.12157641
         7,    121137.5100,       2.39432962,       1.80000000,       0.15812300,       0.11887311
         8,    122982.3700,       2.39432768,       1.80000000,       0.15575100,       0.11708999
        10,    121696.9000,       2.39433086,       1.80000000,       0.15739600,       0.11832650
        12,    123588.1200,       2.39433246,       1.80000000,       0.15498800,       0.11651615
        14,    123220.4400,       2.39433036,       1.80000000,       0.15545000,       0.11686357
        17,    124100.2200,       2.39433194,       1.80000000,       0.15434800,       0.11603504
        20,    124429.6600,       2.39433234,       1.80000000,       0.15394000,       0.11572830
        24,    125178.7100,       2.39433306,       1.80000000,       0.15301900,       0.11503588
        29,    124791.8100,       2.39433475,       1.80000000,       0.15349300,       0.11539214
        35,    125470.3900,       2.39433002,       1.80000000,       0.15266300,       0.11476839
        42,    125991.2900,       2.39433392,       1.80000000,       0.15203200,       0.11429383
        50,    118330.2800,       2.39433214,       1.80000000,       0.16187500,       0.12169364
        60,     83561.6300,       2.39433013,       1.80000000,       0.22922800,       0.17232812
        72,     84251.4100,       2.39433264,       1.80000000,       0.22735100,       0.17091685
        86,     84580.4600,       2.39433221,       1.80000000,       0.22646700,       0.17025231
       103,     84966.3600,       2.39433278,       1.80000000,       0.22543800,       0.16947870
       124,     85236.8100,       2.39433010,       1.80000000,       0.22472300,       0.16894137
       149,     85526.4900,       2.39433233,       1.80000000,       0.22396200,       0.16836911
       179,     85665.3400,       2.39432738,       1.80000000,       0.22359800,       0.16809581
       215,     85677.6400,       2.39432846,       1.80000000,       0.22356600,       0.16807168
       258,     85784.3700,       2.39432782,       1.80000000,       0.22328800,       0.16786273
       310,     84284.0800,       2.39432930,       1.80000000,       0.22726300,       0.17085093
       372,     83591.2700,       2.39433517,       1.80000000,       0.22914700,       0.17226686
       446,     83283.7700,       2.39433295,       1.80000000,       0.22999300,       0.17290302
       535,     83159.8100,       2.39433052,       1.80000000,       0.23033500,       0.17316030
       642,     83118.6500,       2.39433019,       1.80000000,       0.23044900,       0.17324603
       770,     62699.0600,       2.39433059,       1.80000000,       0.30550100,       0.22966828
       924,     50244.8600,       2.39432986,       1.80000000,       0.38122600,       0.28659660
      1109,     45731.5300,       2.39432901,       1.80000000,       0.41885000,       0.31488154
      1331,     36851.2100,       2.39432188,       1.80000000,       0.51978200,       0.39076099
      1597,     28120.0500,       2.39433371,       1.80000000,       0.68117500,       0.51209027
      1916,     24544.1000,       2.39433485,       1.80000000,       0.78041900,       0.58669914
      2299,     22049.0700,       2.39433148,       1.80000000,       0.86872800,       0.65308852
      2759,     21934.1500,       2.39433175,       1.80000000,       0.87328000,       0.65651053
      3311,     21809.3900,       2.39433234,       1.80000000,       0.87827600,       0.66026624
      3973,     21814.8200,       2.39433106,       1.80000000,       0.87805600,       0.66010120
      4768,     21817.8100,       2.39432840,       1.80000000,       0.87793500,       0.66001097
      5722,     21735.6200,       2.39433210,       1.80000000,       0.88125600,       0.66250659
      6866,     21826.4800,       2.39432860,       1.80000000,       0.87758700,       0.65974929
      8239,     21822.9600,       2.39433126,       1.80000000,       0.87772900,       0.65985531
      9887,     21819.9200,       2.39433046,       1.80000000,       0.87785100,       0.65994725
     11864,     21825.6600,       2.39433344,       1.80000000,       0.87762200,       0.65977427
     14237,     21413.3000,       2.39433083,       1.80000000,       0.89452100,       0.67247925
     17084,     21821.5800,       2.39432875,       1.80000000,       0.87778400,       0.65989735
     20501,     21828.9200,       2.39428066,       1.80000000,       0.87747100,       0.65967529
     24601,     21832.0300,       2.39433380,       1.80000000,       0.87736500,       0.65958097
     29521,     21670.7800,       2.39432988,       1.80000000,       0.88389200,       0.66448889
     35425,     21732.3200,       2.39433061,       1.80000000,       0.88139000,       0.66260774
     42510,     20864.1500,       2.39433181,       1.80000000,       0.91806600,       0.69017953
     51012,     19507.2100,       2.39433185,       1.80000000,       0.98192700,       0.73818865
     61214,     18243.1400,       2.39433367,       1.80000000,       1.04996500,       0.78933735
     73457,     17330.6600,       2.39433488,       1.80000000,       1.10524800,       0.83089731
     88148,     16306.0200,       2.39432776,       1.80000000,       1.17469700,       0.88310992
    105778,     14970.6000,       2.39433446,       1.80000000,       1.27948600,       0.96188517
    126934,     14265.3600,       2.39433092,       1.80000000,       1.34273800,       1.00943791
    152321,     13732.5300,       2.39432966,       1.80000000,       1.39483700,       1.04860523
    182785,     13318.1900,       2.39432910,       1.80000000,       1.43823100,       1.08122806
    219342,     12976.4400,       2.39432997,       1.80000000,       1.47610900,       1.10970344
    263210,     12697.7300,       2.39433186,       1.80000000,       1.50851000,       1.13406084
    315852,     12473.6600,       2.39432825,       1.80000000,       1.53560500,       1.15443194
    379022,     12291.2900,       2.39433124,       1.80000000,       1.55839300,       1.17156196
    454826,     12131.1200,       2.39432871,       1.80000000,       1.57896700,       1.18703025
    545791,     12009.4000,       2.39433282,       1.80000000,       1.59497200,       1.19906037
    654949,     11896.8600,       2.39433265,       1.80000000,       1.61006000,       1.21040324
    785939,     11796.1300,       2.39433128,       1.80000000,       1.62380700,       1.22073860
