  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    116383.8400,       2.39433260,       1.80000000,       0.32916400,       0.24745735
         6,    118429.1500,       2.39433405,       1.80000000,       0.32347900,       0.24318336
         7,    106562.2200,       2.39432994,       1.80000000,       0.35950200,       0.27026501
         8,    117472.3100,       2.39433185,       1.80000000,       0.32611400,       0.24516451
        10,    115908.6000,       2.39433167,       1.80000000,       0.33051300,       0.24847159
        12,    113617.0900,       2.39433350,       1.80000000,       0.33717900,       0.25348273
        14,    112917.6100,       2.39433222,       1.80000000,       0.33926800,       0.25505333
        17,    118445.6000,       2.39433121,       1.80000000,       0.32343400,       0.24314982
        20,    114681.6700,       2.39433291,       1.80000000,       0.33404900,       0.25112974
        24,    117143.6000,       2.39432776,       1.80000000,       0.32702800,       0.24585205
        29,    115875.6900,       2.39433306,       1.80000000,       0.33060700,       0.24854211
        35,    117514.4600,       2.39432955,       1.80000000,       0.32599600,       0.24507604
        42,    110187.9800,       2.39433138,       1.80000000,       0.34767200,       0.26137134
        50,     97724.5200,       2.39433218,       1.80000000,       0.39201300,       0.29470573
        60,     46525.4600,       2.39433214,       1.80000000,       0.82340500,       0.61901562
        72,     47608.7900,       2.39433169,       1.80000000,       0.80466900,       0.60493047
        86,     47252.2600,       2.39433363,       1.80000000,       0.81074100,       0.60949476
       103,     47519.6700,       2.39433094,       1.80000000,       0.80617800,       0.60606509
       124,     47461.0700,       2.39433196,       1.80000000,       0.80717300,       0.60681285
       149,     47656.7300,       2.39432922,       1.80000000,       0.80385800,       0.60432141
       179,     47683.2400,       2.39433372,       1.80000000,       0.80341300,       0.60398573
       215,     47663.5400,       2.39432909,       1.80000000,       0.80374400,       0.60423574
       258,     47878.5300,       2.39432876,       1.80000000,       0.80013400,       0.60152191
       310,     47620.6300,       2.39433010,       1.80000000,       0.80446800,       0.60477977
       372,     47657.1500,       2.39433078,       1.80000000,       0.80385200,       0.60431650
       446,     47693.6900,       2.39432819,       1.80000000,       0.80323500,       0.60385331
       535,     47670.1500,       2.39433150,       1.80000000,       0.80363300,       0.60415168
       642,     47738.4900,       2.39433442,       1.80000000,       0.80248300,       0.60328640
       770,     47794.6500,       2.39433047,       1.80000000,       0.80153900,       0.60257772
       924,     47774.3700,       2.39433186,       1.80000000,       0.80188000,       0.60283373
      1109,     36665.7600,       2.39432969,       1.80000000,       1.04482400,       0.78547378
      1331,     36281.7400,       2.39432891,       1.80000000,       1.05588300,       0.79378794
      1597,     24931.3600,       2.39433010,       1.80000000,       1.53659000,       1.15517154
      1916,     21451.7200,       2.39433098,       1.80000000,       1.78583800,       1.34254973
      2299,     20535.2200,       2.39433360,       1.80000000,       1.86554300,       1.40246848
      2759,     20174.7300,       2.39433509,       1.80000000,       1.89887900,       1.42752876
      3311,     20114.3700,       2.39433064,       1.80000000,       1.90457400,       1.43181278
      3973,     20129.2500,       2.39433123,       1.80000000,       1.90316600,       1.43075392
      4768,     20130.4400,       2.39433195,       1.80000000,       1.90305400,       1.43066929
      5722,     20124.3100,       2.39433359,       1.80000000,       1.90363500,       1.43110509
      6866,     20136.4500,       2.39433292,       1.80000000,       1.90248600,       1.43024171
      8239,     20121.5200,       2.39433244,       1.80000000,       1.90389800,       1.43130350
      9887,     20141.9200,       2.39432768,       1.80000000,       1.90196600,       1.42985391
     11864,     20142.2600,       2.39433304,       1.80000000,       1.90193800,       1.42982966
     14237,     20143.1800,       2.39433218,       1.80000000,       1.90185000,       1.42976402
     17084,     20138.6600,       2.39433312,       1.80000000,       1.90227800,       1.43008522
     20501,     20141.9400,       2.39433034,       1.80000000,       1.90196600,       1.42985233
     24601,     20136.0800,       2.39432918,       1.80000000,       1.90251900,       1.43026875
     29521,     19975.3300,       2.39432883,       1.80000000,       1.91782900,       1.44177866
     35425,     19960.3400,       2.39433576,       1.80000000,       1.91927400,       1.44286079
     42510,     19115.0100,       2.39432902,       1.80000000,       2.00414600,       1.50666962
     51012,     17174.3800,       2.39433114,       1.80000000,       2.23060700,       1.67691617
     61214,     15757.7100,       2.39433045,       1.80000000,       2.43114600,       1.82767705
     73457,     14927.4500,       2.39433074,       1.80000000,       2.56636600,       1.92933196
     88148,     13676.6900,       2.39433201,       1.80000000,       2.80106600,       2.10577263
    105778,     13071.1900,       2.39433425,       1.80000000,       2.93082200,       2.20331794
    126934,     12689.4000,       2.39432950,       1.80000000,       3.01899900,       2.26961168
    152321,     12425.0700,       2.39433266,       1.80000000,       3.08322700,       2.31789370
    182785,     12005.5700,       2.39433215,       1.80000000,       3.19096300,       2.39888747
    219342,     11946.5800,       2.39432746,       1.80000000,       3.20671300,       2.41073266
    263210,     11861.8500,       2.39432969,       1.80000000,       3.22962100,       2.42795210
    315852,     11751.8700,       2.39433264,       1.80000000,       3.25985000,       2.45067452
    379022,     11720.1500,       2.39433323,       1.80000000,       3.26867300,       2.45730683
    454826,     11722.4400,       2.39433408,       1.80000000,       3.26803400,       2.45682557
    545791,     11667.0200,       2.39433345,       1.80000000,       3.28355700,       2.46849603
    654949,     11517.2000,       2.39433356,       1.80000000,       3.32627200,       2.50060798
    785939,     11599.2100,       2.39432902,       1.80000000,       3.30274700,       2.48292718
