  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    117352.9200,       2.39433197,       1.80000000,       0.32644500,       0.24541334
         6,    118363.8700,       2.39433316,       1.80000000,       0.32365700,       0.24331727
         7,    121314.9200,       2.39433314,       1.80000000,       0.31578400,       0.23739854
         8,    122903.2300,       2.39432763,       1.80000000,       0.31170200,       0.23433034
        10,    121233.9800,       2.39433064,       1.80000000,       0.31599500,       0.23755742
        12,    123667.6600,       2.39433126,       1.80000000,       0.30977600,       0.23288206
        14,    123407.6900,       2.39432782,       1.80000000,       0.31042800,       0.23337255
        17,    123329.5000,       2.39433211,       1.80000000,       0.31062600,       0.23352099
        20,    124424.6100,       2.39432971,       1.80000000,       0.30789100,       0.23146511
        24,    125046.3600,       2.39432928,       1.80000000,       0.30636100,       0.23031494
        29,    125628.2800,       2.39432861,       1.80000000,       0.30494100,       0.22924748
        35,    125768.5000,       2.39433117,       1.80000000,       0.30460200,       0.22899238
        42,    125356.0400,       2.39433237,       1.80000000,       0.30560400,       0.22974555
        50,    123108.0900,       2.39432964,       1.80000000,       0.31118400,       0.23394072
        60,     91798.4500,       2.39432798,       1.80000000,       0.41731900,       0.31373070
        72,     81488.1300,       2.39433150,       1.80000000,       0.47012100,       0.35342550
        86,     81333.6300,       2.39433282,       1.80000000,       0.47101500,       0.35409739
       103,     81515.8300,       2.39433412,       1.80000000,       0.46996200,       0.35330558
       124,     81861.3000,       2.39432856,       1.80000000,       0.46797800,       0.35181487
       149,     82035.3700,       2.39432816,       1.80000000,       0.46698500,       0.35106842
       179,     82190.0700,       2.39433413,       1.80000000,       0.46610700,       0.35040748
       215,     82408.4300,       2.39433107,       1.80000000,       0.46487100,       0.34947874
       258,     82412.1800,       2.39433271,       1.80000000,       0.46485000,       0.34946271
       310,     82499.2400,       2.39433266,       1.80000000,       0.46436000,       0.34909435
       372,     82575.4000,       2.39433294,       1.80000000,       0.46393100,       0.34877180
       446,     82557.0100,       2.39433164,       1.80000000,       0.46403500,       0.34885017
       535,     82636.2100,       2.39433178,       1.80000000,       0.46359000,       0.34851561
       642,     82745.1500,       2.39433210,       1.80000000,       0.46298000,       0.34805698
       770,     82811.0500,       2.39433249,       1.80000000,       0.46261100,       0.34777952
       924,     82773.7800,       2.39433339,       1.80000000,       0.46282000,       0.34793651
      1109,     49138.5500,       2.39433504,       1.80000000,       0.77961900,       0.58609768
      1331,     35813.0100,       2.39433105,       1.80000000,       1.06970300,       0.80417677
      1597,     29337.8800,       2.39432793,       1.80000000,       1.30579500,       0.98166628
      1916,     24553.4000,       2.39433457,       1.80000000,       1.56024600,       1.17295337
      2299,     22858.2500,       2.39433107,       1.80000000,       1.67595000,       1.25993854
      2759,     21964.0500,       2.39433110,       1.80000000,       1.74418200,       1.31123369
      3311,     21915.4300,       2.39433018,       1.80000000,       1.74805100,       1.31414282
      3973,     21919.5200,       2.39433096,       1.80000000,       1.74772500,       1.31389731
      4768,     21919.8200,       2.39432819,       1.80000000,       1.74769900,       1.31387928
      5722,     21918.1000,       2.39433201,       1.80000000,       1.74783900,       1.31398243
      6866,     21914.4600,       2.39427486,       1.80000000,       1.74808800,       1.31420099
      8239,     21919.3800,       2.39433205,       1.80000000,       1.74773700,       1.31390573
      9887,     21914.1500,       2.39432796,       1.80000000,       1.74815100,       1.31421921
     11864,     21919.7100,       2.39433116,       1.80000000,       1.74771000,       1.31388592
     14237,     21923.9900,       2.39433131,       1.80000000,       1.74736900,       1.31362948
     17084,     21919.3100,       2.39433051,       1.80000000,       1.74774200,       1.31391034
     20501,     21910.9300,       2.39433295,       1.80000000,       1.74841200,       1.31441269
     24601,     21724.0400,       2.39433386,       1.80000000,       1.76345400,       1.32572038
     29521,     21917.2600,       2.39433165,       1.80000000,       1.74790500,       1.31403225
     35425,     21821.9800,       2.39433322,       1.80000000,       1.75553900,       1.31977043
     42510,     21607.3500,       2.39433177,       1.80000000,       1.77297600,       1.33287995
     51012,     20518.2700,       2.39432985,       1.80000000,       1.86708100,       1.40362691
     61214,     18968.5200,       2.39433234,       1.80000000,       2.01962600,       1.51830502
     73457,     17258.6000,       2.39432762,       1.80000000,       2.21971800,       1.66873254
     88148,     15653.5500,       2.39433008,       1.80000000,       2.44732200,       1.83983806
    105778,     14693.4800,       2.39433292,       1.80000000,       2.60723300,       1.96005299
    126934,     14017.0000,       2.39433127,       1.80000000,       2.73306000,       2.05464802
    152321,     13577.7700,       2.39433084,       1.80000000,       2.82147100,       2.12111364
    182785,     13087.5800,       2.39433208,       1.80000000,       2.92715100,       2.20056017
    219342,     12824.9800,       2.39433131,       1.80000000,       2.98708500,       2.24561779
    263210,     12592.5400,       2.39433015,       1.80000000,       3.04222000,       2.28706805
    315852,     12378.5800,       2.39433287,       1.80000000,       3.09480900,       2.32660056
    379022,     12204.3400,       2.39433256,       1.80000000,       3.13899300,       2.35981730
    454826,     12037.8900,       2.39431335,       1.80000000,       3.18237000,       2.39244625
    545791,     11912.5300,       2.39433084,       1.80000000,       3.21588100,       2.41762153
    654949,     11758.4700,       2.39433295,       1.80000000,       3.25801900,       2.44929770
    785939,     11760.1400,       2.39432817,       1.80000000,       3.25755000,       2.44895001
