  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    168022.9200,       2.49403815,       2.20000000,       0.47499000,       0.41899038
         6,    211120.5000,       2.49408850,       2.20000000,       0.37803400,       0.33345842
         7,    218901.2700,       2.49408404,       2.20000000,       0.36459700,       0.32160640
         8,    225409.0000,       2.49405332,       2.20000000,       0.35406600,       0.31232099
        10,    234924.1100,       2.49408229,       2.20000000,       0.33972900,       0.29967087
        12,    241084.8300,       2.49408852,       2.20000000,       0.33104900,       0.29201361
        14,    244491.4000,       2.49408575,       2.20000000,       0.32643600,       0.28794487
        17,    250143.3300,       2.49408718,       2.20000000,       0.31906000,       0.28143844
        20,    238434.6400,       2.49408348,       2.20000000,       0.33472800,       0.29525940
        24,    258153.8500,       2.49409012,       2.20000000,       0.30916000,       0.27270546
        29,    244612.3500,       2.49405476,       2.20000000,       0.32627000,       0.28780202
        35,    198206.8000,       2.49409081,       2.20000000,       0.40266500,       0.35518474
        42,    126161.9900,       2.49408691,       2.20000000,       0.63260600,       0.55801311
        50,     97951.2300,       2.49408883,       2.20000000,       0.81480200,       0.71872516
        60,     92262.3100,       2.49408738,       2.20000000,       0.86504200,       0.76304159
        72,     88968.2000,       2.49403778,       2.20000000,       0.89705300,       0.79129379
        86,     87464.7800,       2.49408535,       2.20000000,       0.91249000,       0.80489547
       103,     89332.2600,       2.49405922,       2.20000000,       0.89340500,       0.78806910
       124,     89355.2600,       2.49408819,       2.20000000,       0.89318500,       0.78786589
       149,     89218.1900,       2.49408474,       2.20000000,       0.89455600,       0.78907632
       179,     88155.6700,       2.49408374,       2.20000000,       0.90533800,       0.79858730
       215,     89635.9800,       2.49408495,       2.20000000,       0.89038700,       0.78539883
       258,     88796.8300,       2.49407759,       2.20000000,       0.89879900,       0.79282129
       310,     90174.0700,       2.49408626,       2.20000000,       0.88507400,       0.78071189
       372,     89607.0600,       2.49408176,       2.20000000,       0.89067300,       0.78565211
       446,     89237.4300,       2.49408820,       2.20000000,       0.89436500,       0.78890674
       535,     89918.6200,       2.49408471,       2.20000000,       0.88758800,       0.78292994
       642,     88439.9800,       2.49408329,       2.20000000,       0.90242700,       0.79601969
       770,     83943.6100,       2.49408712,       2.20000000,       0.95076700,       0.83865852
       924,     60698.1200,       2.49408822,       2.20000000,       1.31488100,       1.15983796
      1109,     47283.9700,       2.49406879,       2.20000000,       1.68789100,       1.48887641
      1331,     30604.4200,       2.49408638,       2.20000000,       2.60781800,       2.30032113
      1597,     24520.5500,       2.49408062,       2.20000000,       3.25484400,       2.87106068
      1916,     22260.0500,       2.49408839,       2.20000000,       3.58538500,       3.16261726
      2299,     22138.8000,       2.49406288,       2.20000000,       3.60498300,       3.17993690
      2759,     21986.3100,       2.49408528,       2.20000000,       3.63001900,       3.20199228
      3311,     21976.9400,       2.49408537,       2.20000000,       3.63156700,       3.20335763
      3973,     21945.8500,       2.49408699,       2.20000000,       3.63671300,       3.20789476
      4768,     21981.3900,       2.49408453,       2.20000000,       3.63083000,       3.20270861
      5722,     21982.4500,       2.49408526,       2.20000000,       3.63065700,       3.20255507
      6866,     21886.1100,       2.49408974,       2.20000000,       3.64664500,       3.21665211
      8239,     21932.0900,       2.49408782,       2.20000000,       3.63899700,       3.20990838
      9887,     21934.1400,       2.49408965,       2.20000000,       3.63866000,       3.20960877
     11864,     21936.7700,       2.49408965,       2.20000000,       3.63822300,       3.20922330
     14237,     21902.0300,       2.49408670,       2.20000000,       3.64399000,       3.21431409
     17084,     21886.4500,       2.49408941,       2.20000000,       3.64658700,       3.21660136
     20501,     21813.4400,       2.49405737,       2.20000000,       3.65874700,       3.22736898
     24601,     20658.2900,       2.49408277,       2.20000000,       3.86337100,       3.40783245
     29521,     18557.1400,       2.49408818,       2.20000000,       4.30081400,       3.79368736
     35425,     17475.1400,       2.49408743,       2.20000000,       4.56710500,       4.02858010
     42510,     17205.8200,       2.49408623,       2.20000000,       4.63859200,       4.09163976
     51012,     16513.3600,       2.49406653,       2.20000000,       4.83306300,       4.26321370
     61214,     15733.2500,       2.49408513,       2.20000000,       5.07274100,       4.47459875
     73457,     15185.8400,       2.49404593,       2.20000000,       5.25551900,       4.63589771
     88148,     14708.5200,       2.49408266,       2.20000000,       5.42615000,       4.78634097
    105778,     14409.3400,       2.49408879,       2.20000000,       5.53882900,       4.88572172
    126934,     14188.0700,       2.49405981,       2.20000000,       5.62514200,       4.96191485
    152321,     13896.8900,       2.49408115,       2.20000000,       5.74305300,       5.06588031
    182785,     13915.9300,       2.49406090,       2.20000000,       5.73514900,       5.05894936
    219342,     13762.2500,       2.49408951,       2.20000000,       5.79926000,       5.11544271
    263210,     13806.5200,       2.49408452,       2.20000000,       5.78065400,       5.09904084
    315852,     13723.8500,       2.49408180,       2.20000000,       5.81547000,       5.12975718
    379022,     13721.1400,       2.49403715,       2.20000000,       5.81651400,       5.13076993
    454826,     13709.6600,       2.49408613,       2.20000000,       5.82149900,       5.13506637
    545791,     13701.1700,       2.49407783,       2.20000000,       5.82508400,       5.13824575
    654949,     13675.2200,       2.49403867,       2.20000000,       5.83604700,       5.14799692
    785939,     13661.4800,       2.49408505,       2.20000000,       5.84202700,       5.15317607
    943127,     13651.5100,       2.49403925,       2.20000000,       5.84618600,       5.15693936
   1131752,     13673.3100,       2.49408841,       2.20000000,       5.83698000,       5.14871724
   1358102,     13676.8100,       2.49408541,       2.20000000,       5.83547700,       5.14739765
   1629722,     13667.1100,       2.49408588,       2.20000000,       5.83962200,       5.15105294
   1955666,     13676.2000,       2.49408738,       2.20000000,       5.83574300,       5.14762824
   2346799,     13670.7100,       2.49409096,       2.20000000,       5.83809700,       5.14969728
   2816159,     13651.9400,       2.49408649,       2.20000000,       5.84611000,       5.15677466
   3379391,     13649.0100,       2.49408717,       2.20000000,       5.84736800,       5.15788291
   4055269,     13659.0700,       2.49408914,       2.20000000,       5.84306600,       5.15408411
   4866323,     13663.0100,       2.49408464,       2.20000000,       5.84137200,       5.15259915
   5839588,     13651.6500,       2.49408672,       2.20000000,       5.84623700,       5.15688620
