  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    222605.9300,       2.49408779,       2.20000000,       0.17926500,       0.15812715
         6,    245209.1600,       2.49408480,       2.20000000,       0.16274000,       0.14355085
         7,    250828.8300,       2.49401872,       2.20000000,       0.15909000,       0.14033495
         8,    225771.1000,       2.49408695,       2.20000000,       0.17675200,       0.15591052
        10,    257906.7200,       2.49408584,       2.20000000,       0.15472800,       0.13648351
        12,    248509.7000,       2.49408791,       2.20000000,       0.16057900,       0.14164449
        14,    262552.1900,       2.49408521,       2.20000000,       0.15199000,       0.13406839
        17,    259586.4400,       2.49408736,       2.20000000,       0.15372700,       0.13560046
        20,    251722.5800,       2.49408670,       2.20000000,       0.15852900,       0.13983628
        24,    266092.1100,       2.49407740,       2.20000000,       0.14996800,       0.13228523
        29,    260497.9800,       2.49407822,       2.20000000,       0.15318800,       0.13512551
        35,    126963.9700,       2.49408751,       2.20000000,       0.31430500,       0.27724408
        42,     80943.1200,       2.49408862,       2.20000000,       0.49300600,       0.43487356
        50,     80768.6100,       2.49403837,       2.20000000,       0.49406100,       0.43581294
        60,     80713.8500,       2.49408789,       2.20000000,       0.49440600,       0.43610861
        72,     80867.7400,       2.49403774,       2.20000000,       0.49345500,       0.43527850
        86,     80481.0100,       2.49408947,       2.20000000,       0.49583700,       0.43737060
       103,     81054.2900,       2.49408986,       2.20000000,       0.49233000,       0.43427706
       124,     80706.0300,       2.49408391,       2.20000000,       0.49445300,       0.43615076
       149,     81115.2500,       2.49408484,       2.20000000,       0.49195900,       0.43395068
       179,     80793.0200,       2.49409090,       2.20000000,       0.49392200,       0.43568115
       215,     80883.7200,       2.49408532,       2.20000000,       0.49336700,       0.43519257
       258,     81203.1600,       2.49408729,       2.20000000,       0.49142700,       0.43348098
       310,     80994.4300,       2.49408405,       2.20000000,       0.49269200,       0.43459738
       372,     81001.4000,       2.49408754,       2.20000000,       0.49265100,       0.43456061
       446,     81098.9200,       2.49408617,       2.20000000,       0.49205800,       0.43403777
       535,     81106.3500,       2.49404359,       2.20000000,       0.49200500,       0.43399843
       642,     80791.3000,       2.49408430,       2.20000000,       0.49393100,       0.43569025
       770,     80769.4800,       2.49408647,       2.20000000,       0.49406500,       0.43580807
       924,     74723.6600,       2.49407980,       2.20000000,       0.53403800,       0.47106897
      1109,     63528.7000,       2.49408479,       2.20000000,       0.62814700,       0.55408036
      1331,     52299.4400,       2.49408551,       2.20000000,       0.76301700,       0.67304725
      1597,     44709.3000,       2.49408874,       2.20000000,       0.89255300,       0.78730823
      1916,     43426.3600,       2.49408042,       2.20000000,       0.91891900,       0.81056801
      2299,     42258.3900,       2.49408352,       2.20000000,       0.94431700,       0.83297026
      2759,     42252.1600,       2.49408685,       2.20000000,       0.94445800,       0.83309352
      3311,     42237.7400,       2.49408664,       2.20000000,       0.94478000,       0.83337763
      3973,     42248.8000,       2.49409000,       2.20000000,       0.94453400,       0.83315951
      4768,     42257.2800,       2.49408870,       2.20000000,       0.94434400,       0.83299235
      5722,     42252.7900,       2.49408678,       2.20000000,       0.94444400,       0.83308120
      6866,     42271.9500,       2.49408943,       2.20000000,       0.94401700,       0.83270366
      8239,     42257.3900,       2.49408713,       2.20000000,       0.94434100,       0.83299023
      9887,     42264.1500,       2.49408741,       2.20000000,       0.94419000,       0.83285694
     11864,     42289.2000,       2.49408925,       2.20000000,       0.94363200,       0.83236412
     14237,     42279.0300,       2.49408599,       2.20000000,       0.94385700,       0.83256367
     17084,     42226.9000,       2.49408911,       2.20000000,       0.94502400,       0.83359203
     20501,     42038.3700,       2.49408311,       2.20000000,       0.94926000,       0.83733056
     24601,     40056.5800,       2.49400703,       2.20000000,       0.99619400,       0.87875727
     29521,     35352.0700,       2.49408636,       2.20000000,       1.12879900,       0.99569840
     35425,     31215.2200,       2.49408721,       2.20000000,       1.27839500,       1.12765463
     42510,     28616.0400,       2.49404734,       2.20000000,       1.39448900,       1.23007922
     51012,     26855.9100,       2.49408752,       2.20000000,       1.48590700,       1.31069795
     61214,     25569.4200,       2.49408534,       2.20000000,       1.56066800,       1.37664479
     73457,     24637.9500,       2.49408736,       2.20000000,       1.61967200,       1.42869029
     88148,     23914.3300,       2.49406068,       2.20000000,       1.66866300,       1.47192032
    105778,     23357.9300,       2.49408239,       2.20000000,       1.70842700,       1.50698285
    126934,     22901.1400,       2.49408613,       2.20000000,       1.74250600,       1.53704123
    152321,     22538.3100,       2.49405317,       2.20000000,       1.77053400,       1.56178499
    182785,     22258.5900,       2.49408882,       2.20000000,       1.79281000,       1.58141201
    219342,     22082.6000,       2.49408533,       2.20000000,       1.80709500,       1.59401483
    263210,     21963.3900,       2.49408394,       2.20000000,       1.81690300,       1.60266723
    315852,     21884.2400,       2.49408513,       2.20000000,       1.82347500,       1.60846354
    379022,     21822.3400,       2.49408561,       2.20000000,       1.82864800,       1.61302627
    454826,     21784.2800,       2.49408545,       2.20000000,       1.83184200,       1.61584375
    545791,     21743.2800,       2.49408188,       2.20000000,       1.83529400,       1.61889104
    654949,     21717.5100,       2.49408899,       2.20000000,       1.83747700,       1.62081202
    785939,     21692.6800,       2.49408849,       2.20000000,       1.83957900,       1.62266648
    943127,     21677.1200,       2.49403105,       2.20000000,       1.84085800,       1.62383207
   1131752,     21660.7800,       2.49408919,       2.20000000,       1.84229000,       1.62505736
   1358102,     21649.0600,       2.49408665,       2.20000000,       1.84328500,       1.62593670
   1629722,     21636.3200,       2.49408887,       2.20000000,       1.84437200,       1.62689408
   1955666,     21624.9400,       2.49408830,       2.20000000,       1.84534200,       1.62775007
   2346799,     21620.3700,       2.49408668,       2.20000000,       1.84573100,       1.62809426
   2816159,     21614.2100,       2.49406400,       2.20000000,       1.84624000,       1.62855805
   3379391,     21608.5000,       2.49408785,       2.20000000,       1.84674500,       1.62898793
   4055269,     21608.0900,       2.49408702,       2.20000000,       1.84678100,       1.62902022
   4866323,     21606.1600,       2.49404924,       2.20000000,       1.84691800,       1.62916575
   5839588,     21604.0700,       2.49407168,       2.20000000,       1.84711300,       1.62932310
