  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    127769.8300,       2.49408714,       2.20000000,       0.31232300,       0.27549583
         6,    114273.3900,       2.49408453,       2.20000000,       0.34920900,       0.30803278
         7,    131771.7900,       2.49408515,       2.20000000,       0.30283700,       0.26712857
         8,    118679.9100,       2.49408642,       2.20000000,       0.33624400,       0.29659630
        10,    133518.2100,       2.49408938,       2.20000000,       0.29887600,       0.26363418
        12,    135255.1300,       2.49408736,       2.20000000,       0.29503800,       0.26024894
        14,    126382.0200,       2.49408604,       2.20000000,       0.31575200,       0.27852062
        17,    132358.6600,       2.49408467,       2.20000000,       0.30149400,       0.26594398
        20,    136724.8100,       2.49408791,       2.20000000,       0.29186700,       0.25745179
        24,    130104.3800,       2.49401580,       2.20000000,       0.30671000,       0.27055242
        29,    120627.0700,       2.49408938,       2.20000000,       0.33081700,       0.29180887
        35,     60627.3500,       2.49408313,       2.20000000,       0.65820700,       0.58059629
        42,     35176.3200,       2.49408220,       2.20000000,       1.13443700,       1.00067327
        50,     36653.9900,       2.49408914,       2.20000000,       1.08870600,       0.96033183
        60,     34265.5000,       2.49407924,       2.20000000,       1.16459000,       1.02727209
        72,     35800.4500,       2.49408600,       2.20000000,       1.11466100,       0.98322760
        86,     36242.2700,       2.49405271,       2.20000000,       1.10105800,       0.97124154
       103,     35442.3300,       2.49408971,       2.20000000,       1.12592600,       0.99316283
       124,     37642.7700,       2.49408434,       2.20000000,       1.06010700,       0.93510687
       149,     36985.3300,       2.49405812,       2.20000000,       1.07893900,       0.95172834
       179,     34011.8600,       2.49408934,       2.20000000,       1.17328000,       1.03493325
       215,     37458.1300,       2.49402331,       2.20000000,       1.06530600,       0.93971583
       258,     38321.7600,       2.49408743,       2.20000000,       1.04132500,       0.91853837
       310,     37642.7500,       2.49408978,       2.20000000,       1.06010900,       0.93510660
       372,     39226.0600,       2.49409031,       2.20000000,       1.01732000,       0.89736286
       446,     40376.2700,       2.49408996,       2.20000000,       0.98833900,       0.87179927
       535,     40050.1900,       2.49408568,       2.20000000,       0.99638400,       0.87889715
       642,     39875.3100,       2.49408423,       2.20000000,       1.00075300,       0.88275150
       770,     37754.0700,       2.49408912,       2.20000000,       1.05698300,       0.93234944
       924,     37528.2300,       2.49406426,       2.20000000,       1.06333300,       0.93796003
      1109,     27260.2400,       2.49408486,       2.20000000,       1.46386700,       1.29125815
      1331,     22613.9800,       2.49408902,       2.20000000,       1.76463500,       1.55655912
      1597,     19892.3400,       2.49404661,       2.20000000,       2.00603600,       1.76952555
      1916,     18533.0300,       2.49408552,       2.20000000,       2.15320300,       1.89931202
      2299,     17744.2800,       2.49400495,       2.20000000,       2.24884100,       1.98373712
      2759,     18142.9300,       2.49408448,       2.20000000,       2.19949800,       1.94014903
      3311,     18035.0800,       2.49408637,       2.20000000,       2.21265400,       1.95175230
      3973,     18225.2500,       2.49408383,       2.20000000,       2.18956300,       1.93138600
      4768,     18198.0200,       2.49408289,       2.20000000,       2.19283800,       1.93427557
      5722,     17860.5800,       2.49408712,       2.20000000,       2.23427200,       1.97082065
      6866,     18220.9100,       2.49405894,       2.20000000,       2.19006400,       1.93184721
      8239,     18178.0600,       2.49408316,       2.20000000,       2.19524700,       1.93640031
