  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    196177.0900,       2.49408543,       2.20000000,       0.20341500,       0.17942970
         6,    194775.8300,       2.49408404,       2.20000000,       0.20487800,       0.18072029
         7,    218704.6200,       2.49408299,       2.20000000,       0.18246200,       0.16094749
         8,    187880.1800,       2.49403635,       2.20000000,       0.21239400,       0.18735364
        10,    221602.3400,       2.49408732,       2.20000000,       0.18007700,       0.15884344
        12,    239256.1300,       2.49408969,       2.20000000,       0.16679000,       0.14712302
        14,    245211.8000,       2.49408996,       2.20000000,       0.16273900,       0.14354967
        17,    223725.0800,       2.49404303,       2.20000000,       0.17836500,       0.15733610
        20,    230494.3300,       2.49406396,       2.20000000,       0.17312800,       0.15271525
        24,    248250.7000,       2.49408553,       2.20000000,       0.16074600,       0.14179193
        29,    243021.3900,       2.49407970,       2.20000000,       0.16420500,       0.14484341
        35,    100559.3100,       2.49407340,       2.20000000,       0.39683200,       0.35004198
        42,     61915.1400,       2.49408448,       2.20000000,       0.64451700,       0.56852020
        50,     61823.3900,       2.49408399,       2.20000000,       0.64547300,       0.56936359
        60,     60798.7600,       2.49406639,       2.20000000,       0.65634700,       0.57895949
        72,     62955.1600,       2.49408411,       2.20000000,       0.63386900,       0.55912781
        86,     62360.8100,       2.49408724,       2.20000000,       0.63991100,       0.56445668
       103,     62056.8100,       2.49408526,       2.20000000,       0.64304600,       0.56722247
       124,     62536.2800,       2.49407247,       2.20000000,       0.63811200,       0.56287314
       149,     62698.0300,       2.49408292,       2.20000000,       0.63646900,       0.56142151
       179,     63354.2800,       2.49408848,       2.20000000,       0.62987700,       0.55560555
       215,     63434.7500,       2.49408860,       2.20000000,       0.62907800,       0.55490074
       258,     62601.6900,       2.49408670,       2.20000000,       0.63744900,       0.56228510
       310,     63498.3600,       2.49408554,       2.20000000,       0.62844700,       0.55434482
       372,     63983.5100,       2.49407507,       2.20000000,       0.62367900,       0.55014134
       446,     63795.3700,       2.49408880,       2.20000000,       0.62552200,       0.55176399
       535,     62611.5500,       2.49408355,       2.20000000,       0.63734800,       0.56219672
       642,     62689.1600,       2.49408372,       2.20000000,       0.63655900,       0.56150072
       770,     62907.2600,       2.49408213,       2.20000000,       0.63435200,       0.55955431
       924,     50446.3800,       2.49408749,       2.20000000,       0.79104600,       0.69777071
      1109,     37931.0900,       2.49408368,       2.20000000,       1.05204800,       0.92799837
      1331,     27095.3100,       2.49405844,       2.20000000,       1.47276200,       1.29911808
      1597,     22806.8100,       2.49407187,       2.20000000,       1.74970300,       1.54339843
      1916,     21391.1500,       2.49409048,       2.20000000,       1.86551200,       1.64554030
      2299,     21089.3700,       2.49406738,       2.20000000,       1.89218900,       1.66908714
      2759,     21083.4200,       2.49408465,       2.20000000,       1.89273600,       1.66955809
      3311,     21088.2000,       2.49408875,       2.20000000,       1.89231000,       1.66917958
      3973,     21084.7900,       2.49404689,       2.20000000,       1.89258500,       1.66945017
      4768,     21088.9800,       2.49408821,       2.20000000,       1.89224000,       1.66911819
      5722,     21089.8000,       2.49408603,       2.20000000,       1.89216500,       1.66905349
      6866,     21097.3500,       2.49408786,       2.20000000,       1.89148900,       1.66845598
      8239,     21094.7400,       2.49408513,       2.20000000,       1.89172100,       1.66866245
      9887,     21090.6200,       2.49408932,       2.20000000,       1.89209400,       1.66898866
     11864,     21095.0800,       2.49407491,       2.20000000,       1.89168200,       1.66863489
     14237,     21099.1300,       2.49408832,       2.20000000,       1.89133000,       1.66831542
     17084,     21052.5700,       2.49408828,       2.20000000,       1.89551300,       1.67200521
     20501,     20564.9900,       2.49408533,       2.20000000,       1.94045200,       1.71164729
     24601,     18354.5300,       2.49406575,       2.20000000,       2.17412500,       1.91778224
     29521,     15927.3000,       2.49408055,       2.20000000,       2.50546600,       2.21004298
     35425,     15292.9100,       2.49408712,       2.20000000,       2.60940500,       2.30172032
     42510,     13919.2100,       2.49408633,       2.20000000,       2.86692800,       2.52887862
     51012,     13226.6200,       2.49406752,       2.20000000,       3.01702700,       2.66129900
     61214,     12797.8300,       2.49408851,       2.20000000,       3.11813900,       2.75046606
     73457,     12535.0200,       2.49408478,       2.20000000,       3.18351100,       2.80813397
     88148,     12325.1300,       2.49408421,       2.20000000,       3.23772100,       2.85595257
    105778,     12156.9900,       2.49406994,       2.20000000,       3.28248400,       2.89545401
    126934,     12060.9800,       2.49408601,       2.20000000,       3.30863400,       2.91850191
    152321,     11997.2000,       2.49408577,       2.20000000,       3.32622300,       2.93401722
    182785,     11937.0600,       2.49409016,       2.20000000,       3.34298800,       2.94880021
    219342,     11862.2700,       2.49408263,       2.20000000,       3.36405400,       2.96739119
    263210,     11856.1700,       2.49408702,       2.20000000,       3.36579000,       2.96891726
    315852,     11834.6900,       2.49407775,       2.20000000,       3.37188900,       2.97430816
    379022,     11814.7600,       2.49408778,       2.20000000,       3.37759000,       2.97932497
    454826,     11785.3600,       2.49406841,       2.20000000,       3.38599000,       2.98675769
    545791,     11777.4300,       2.49406573,       2.20000000,       3.38826500,       2.98876766
    654949,     11757.4500,       2.49408501,       2.20000000,       3.39404800,       2.99384567
    785939,     11756.3000,       2.49408726,       2.20000000,       3.39438500,       2.99414023
    943127,     11751.8000,       2.49408170,       2.20000000,       3.39567600,       2.99528568
   1131752,     11747.8500,       2.49408344,       2.20000000,       3.39682100,       2.99629358
   1358102,     11737.2500,       2.49408421,       2.20000000,       3.39989000,       2.99899979
   1629722,     11713.0000,       2.49406395,       2.20000000,       3.40690000,       3.00520762
