  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    124726.5800,       2.49408215,       2.20000000,       0.15997100,       0.14110850
         6,    130451.4700,       2.49408489,       2.20000000,       0.15295100,       0.13491610
         7,    131816.1800,       2.49408780,       2.20000000,       0.15136800,       0.13351960
         8,    114496.9900,       2.49408554,       2.20000000,       0.17426400,       0.15371598
        10,    134341.3100,       2.49403010,       2.20000000,       0.14851900,       0.13100957
        12,    123272.7700,       2.49405965,       2.20000000,       0.16185600,       0.14277253
        14,    135971.2800,       2.49408512,       2.20000000,       0.14674200,       0.12943921
        17,    134316.9000,       2.49408550,       2.20000000,       0.14854900,       0.13103312
        20,    129935.9500,       2.49408658,       2.20000000,       0.15355800,       0.13545143
        24,    135324.3300,       2.49408699,       2.20000000,       0.14744400,       0.13005833
        29,    118226.0300,       2.49408577,       2.20000000,       0.16876700,       0.14886713
        35,     49604.6100,       2.49408791,       2.20000000,       0.40223500,       0.35480586
        42,     40280.9300,       2.49408565,       2.20000000,       0.49533800,       0.43693111
        50,     40724.1700,       2.49408567,       2.20000000,       0.48994700,       0.43217577
        60,     42066.6900,       2.49409010,       2.20000000,       0.47431200,       0.41838360
        72,     41742.0200,       2.49408912,       2.20000000,       0.47800100,       0.42163778
        86,     42422.8600,       2.49408846,       2.20000000,       0.47032900,       0.41487053
       103,     42022.4300,       2.49407493,       2.20000000,       0.47480800,       0.41882366
       124,     42530.2900,       2.49407306,       2.20000000,       0.46913800,       0.41382252
       149,     42522.6100,       2.49405356,       2.20000000,       0.46921900,       0.41389721
       179,     43092.8200,       2.49408587,       2.20000000,       0.46301600,       0.40842026
       215,     42862.2000,       2.49408522,       2.20000000,       0.46550800,       0.41061853
       258,     43141.5500,       2.49409003,       2.20000000,       0.46249400,       0.40795913
       310,     43390.7900,       2.49408080,       2.20000000,       0.45983600,       0.40561605
       372,     43154.9400,       2.49408518,       2.20000000,       0.46235000,       0.40783290
       446,     43684.4500,       2.49408842,       2.20000000,       0.45674600,       0.40288916
       535,     43382.1900,       2.49408829,       2.20000000,       0.45992900,       0.40569686
       642,     42893.9400,       2.49408668,       2.20000000,       0.46516300,       0.41031397
       770,     38510.7700,       2.49408508,       2.20000000,       0.51810600,       0.45701456
       924,     33711.1700,       2.49408797,       2.20000000,       0.59187200,       0.52208199
      1109,     26851.1400,       2.49408575,       2.20000000,       0.74308500,       0.65546543
      1331,     23427.5500,       2.49406433,       2.20000000,       0.85166900,       0.75125240
