  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    170006.4600,       2.49406190,       2.40000000,       0.23472600,       0.22587346
         6,    178022.4800,       2.49408871,       2.40000000,       0.22415900,       0.21570267
         7,    185740.3400,       2.49408332,       2.40000000,       0.21484500,       0.20674049
         8,    195440.9800,       2.49408343,       2.40000000,       0.20418100,       0.19647875
        10,    197445.9200,       2.49405459,       2.40000000,       0.20210500,       0.19448331
        12,    204098.8200,       2.49408860,       2.40000000,       0.19552000,       0.18814408
        14,    207718.9800,       2.49407474,       2.40000000,       0.19211100,       0.18486471
        17,    186632.9800,       2.49408114,       2.40000000,       0.21381700,       0.20575145
        20,    219097.2800,       2.49408432,       2.40000000,       0.18213500,       0.17526432
        24,    218255.7400,       2.49408898,       2.40000000,       0.18283800,       0.17594048
        29,    220681.9900,       2.49401724,       2.40000000,       0.18082300,       0.17400650
        35,    156209.6600,       2.49408169,       2.40000000,       0.25546000,       0.24582354
        42,     99548.6400,       2.49408654,       2.40000000,       0.40086300,       0.38574091
        50,     92862.0300,       2.49408673,       2.40000000,       0.42972800,       0.41351697
        60,     91142.4500,       2.49408249,       2.40000000,       0.43783500,       0.42131886
        72,     93935.0800,       2.49408283,       2.40000000,       0.42481800,       0.40879284
        86,     93215.6700,       2.49408696,       2.40000000,       0.42809700,       0.41194747
       103,     94782.5200,       2.49408638,       2.40000000,       0.42102000,       0.40513753
       124,     94599.3300,       2.49407923,       2.40000000,       0.42183500,       0.40592295
       149,     95253.9900,       2.49405370,       2.40000000,       0.41893100,       0.40313262
       179,     93817.8300,       2.49408371,       2.40000000,       0.42534900,       0.40930366
       215,     94553.7700,       2.49408886,       2.40000000,       0.42203900,       0.40611769
       258,     96531.6600,       2.49408697,       2.40000000,       0.41339200,       0.39779719
       310,     96036.3600,       2.49408375,       2.40000000,       0.41552300,       0.39984832
       372,     93574.0200,       2.49408265,       2.40000000,       0.42645700,       0.41037004
       446,     93801.4500,       2.49408421,       2.40000000,       0.42542400,       0.40937575
       535,     95171.9900,       2.49408407,       2.40000000,       0.41929700,       0.40347990
       642,     93578.1200,       2.49407003,       2.40000000,       0.42643600,       0.41035191
       770,     93671.2500,       2.49408991,       2.40000000,       0.42601600,       0.40994448
       924,     70425.6200,       2.49408600,       2.40000000,       0.56663200,       0.54525658
      1109,     43533.9100,       2.49408270,       2.40000000,       0.91664900,       0.88207083
      1331,     32944.7300,       2.49408360,       2.40000000,       1.21128100,       1.16558819
      1597,     26070.4800,       2.49408553,       2.40000000,       1.53067200,       1.47292976
      1916,     23624.9800,       2.49408801,       2.40000000,       1.68911900,       1.62539798
      2299,     22512.1800,       2.49408314,       2.40000000,       1.77261000,       1.70574265
      2759,     22489.3800,       2.49408993,       2.40000000,       1.77441200,       1.70747203
      3311,     22490.5900,       2.49405872,       2.40000000,       1.77429500,       1.70738081
      3973,     22493.1200,       2.49408624,       2.40000000,       1.77411500,       1.70718876
      4768,     22493.8600,       2.49408356,       2.40000000,       1.77405500,       1.70713286
      5722,     22480.1800,       2.49408366,       2.40000000,       1.77513400,       1.70817109
      6866,     22459.6200,       2.49408330,       2.40000000,       1.77675900,       1.70973504
      8239,     22462.9200,       2.49407612,       2.40000000,       1.77649300,       1.70948399
      9887,     22419.0100,       2.49408480,       2.40000000,       1.77997900,       1.71283254
     11864,     22305.2000,       2.49408618,       2.40000000,       1.78906200,       1.72157195
     14237,     21666.6100,       2.49408271,       2.40000000,       1.84178900,       1.77231236
     17084,     19744.9400,       2.49407837,       2.40000000,       2.02103700,       1.94480208
     20501,     18394.8900,       2.49408316,       2.40000000,       2.16937000,       2.08753585
     24601,     17348.8000,       2.49408585,       2.40000000,       2.30018100,       2.21340993
     29521,     16505.5700,       2.49408297,       2.40000000,       2.41768900,       2.32648780
     35425,     15862.8800,       2.49408712,       2.40000000,       2.51564600,       2.42074559
     42510,     15387.7300,       2.49404748,       2.40000000,       2.59328400,       2.49549444
     51012,     14945.6400,       2.49408521,       2.40000000,       2.67003400,       2.56931141
     61214,     14610.6300,       2.49406002,       2.40000000,       2.73122700,       2.62822256
     73457,     14478.0200,       2.49408676,       2.40000000,       2.75627500,       2.65229747
     88148,     14182.6600,       2.49408678,       2.40000000,       2.81367500,       2.70753210
    105778,     14237.2400,       2.49408911,       2.40000000,       2.80289100,       2.69715239
    126934,     14174.2000,       2.49408313,       2.40000000,       2.81535100,       2.70914883
    152321,     14147.8600,       2.49408797,       2.40000000,       2.82059700,       2.71419167
    182785,     14095.3200,       2.49408347,       2.40000000,       2.83110500,       2.72430818
    219342,     14035.4500,       2.49408496,       2.40000000,       2.84318300,       2.73592893
    263210,     14058.4700,       2.49408841,       2.40000000,       2.83853100,       2.73144865
    315852,     14068.7500,       2.49407911,       2.40000000,       2.83644700,       2.72945344
    379022,     13968.2400,       2.49408704,       2.40000000,       2.85686600,       2.74909348
    454826,     13999.0200,       2.49408341,       2.40000000,       2.85058100,       2.74304956
    545791,     14027.9500,       2.49407826,       2.40000000,       2.84469600,       2.73739222
    654949,     14001.5500,       2.49408850,       2.40000000,       2.85007200,       2.74255417
    785939,     13982.5600,       2.49408605,       2.40000000,       2.85393900,       2.74627798
    943127,     13984.2700,       2.49408224,       2.40000000,       2.85358500,       2.74594153
   1131752,     13963.0900,       2.49408419,       2.40000000,       2.85791700,       2.75010797
   1358102,     13977.2600,       2.49408376,       2.40000000,       2.85501900,       2.74731976
   1629722,     13960.1300,       2.49405894,       2.40000000,       2.85849300,       2.75069009
   1955666,     13968.1900,       2.49408040,       2.40000000,       2.85686800,       2.74910272
