  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    190713.6900,       2.49408782,       2.40000000,       0.31386400,       0.30202369
         6,    198454.3400,       2.49408551,       2.40000000,       0.30162100,       0.29024281
         7,    213348.5300,       2.49408458,       2.40000000,       0.28056500,       0.26998122
         8,    218539.3300,       2.49408225,       2.40000000,       0.27390000,       0.26356789
        10,    217256.6400,       2.49408582,       2.40000000,       0.27551800,       0.26512448
        12,    219284.6200,       2.49408143,       2.40000000,       0.27296900,       0.26267210
        14,    235780.7400,       2.49406719,       2.40000000,       0.25387000,       0.24429494
        17,    248399.2900,       2.49406744,       2.40000000,       0.24097300,       0.23188435
        20,    252869.0800,       2.49408765,       2.40000000,       0.23671600,       0.22778606
        24,    247486.1800,       2.49408572,       2.40000000,       0.24186400,       0.23274004
        29,    152878.6200,       2.49408784,       2.40000000,       0.39154000,       0.37676941
        35,     87114.3300,       2.49408644,       2.40000000,       0.68712100,       0.66120018
        42,     77067.2700,       2.49408559,       2.40000000,       0.77669900,       0.74739921
        50,     73717.3300,       2.49406793,       2.40000000,       0.81198900,       0.78136348
        60,     73180.9700,       2.49408536,       2.40000000,       0.81794600,       0.78709030
        72,     74170.6600,       2.49408791,       2.40000000,       0.80703200,       0.77658722
        86,     72699.0000,       2.49408359,       2.40000000,       0.82336800,       0.79230833
       103,     73535.7400,       2.49408514,       2.40000000,       0.81399900,       0.78329227
       124,     72735.8800,       2.49408359,       2.40000000,       0.82295000,       0.79190610
       149,     72288.6700,       2.49408543,       2.40000000,       0.82804200,       0.79680542
       179,     71114.8300,       2.49405867,       2.40000000,       0.84170100,       0.80995785
       215,     73219.3500,       2.49408636,       2.40000000,       0.81751700,       0.78667717
       258,     74693.6600,       2.49408600,       2.40000000,       0.80138100,       0.77114999
       310,     74081.9300,       2.49408397,       2.40000000,       0.80799800,       0.77751801
       372,     73573.2800,       2.49408145,       2.40000000,       0.81358300,       0.78289312
       446,     74546.5800,       2.49408258,       2.40000000,       0.80296100,       0.77267145
       535,     74452.4900,       2.49402027,       2.40000000,       0.80395600,       0.77364824
       642,     68070.4200,       2.49408732,       2.40000000,       0.87935500,       0.84618208
       770,     69708.9800,       2.49408631,       2.40000000,       0.85868500,       0.82629217
       924,     65908.4800,       2.49408295,       2.40000000,       0.90819900,       0.87393950
      1109,     42040.5400,       2.49408618,       2.40000000,       1.42381800,       1.37010630
      1331,     30971.8400,       2.49407836,       2.40000000,       1.93265500,       1.85975392
      1597,     25526.2900,       2.49405250,       2.40000000,       2.34492600,       2.25649717
      1916,     23399.3700,       2.49408378,       2.40000000,       2.55810400,       2.46160520
      2299,     22588.0600,       2.49408378,       2.40000000,       2.64998500,       2.55002019
      2759,     22485.2900,       2.49408785,       2.40000000,       2.66210100,       2.56167496
      3311,     22485.4500,       2.49408039,       2.40000000,       2.66207400,       2.56165664
      3973,     22486.8000,       2.49408097,       2.40000000,       2.66191400,       2.56150208
      4768,     22489.6000,       2.49408492,       2.40000000,       2.66158800,       2.56118433
      5722,     22466.9400,       2.49408135,       2.40000000,       2.66426800,       2.56376690
      6866,     21803.7200,       2.49408701,       2.40000000,       2.74531500,       2.64175065
      8239,     22340.1400,       2.49408663,       2.40000000,       2.67939500,       2.57831782
      9887,     22138.9500,       2.49408370,       2.40000000,       2.70374200,       2.60174941
     11864,     21795.0400,       2.49407265,       2.40000000,       2.74639300,       2.64280321
     14237,     20738.1200,       2.49408674,       2.40000000,       2.88638000,       2.77749442
     17084,     18297.3000,       2.49408824,       2.40000000,       3.27141900,       3.14800634
     20501,     17591.8600,       2.49408159,       2.40000000,       3.40259400,       3.27424156
     24601,     15947.1200,       2.49408781,       2.40000000,       3.75353600,       3.61193634
     29521,     15760.2700,       2.49408258,       2.40000000,       3.79803000,       3.65475950
     35425,     15446.2500,       2.49407280,       2.40000000,       3.87522900,       3.72906099
     42510,     14756.4200,       2.49408344,       2.40000000,       4.05640300,       3.90338473
     51012,     14462.1400,       2.49408969,       2.40000000,       4.13895400,       3.98281170
     61214,     14282.4300,       2.49408333,       2.40000000,       4.19102300,       4.03292667
     73457,     14319.2100,       2.49408576,       2.40000000,       4.18026300,       4.02256865
     88148,     14216.7600,       2.49408537,       2.40000000,       4.21038700,       4.05155690
    105778,     13993.1900,       2.49406794,       2.40000000,       4.27762400,       4.11628626
    126934,     14185.0000,       2.49407974,       2.40000000,       4.21980200,       4.06062591
    152321,     14168.0900,       2.49408701,       2.40000000,       4.22485400,       4.06547549
    182785,     13962.1500,       2.49408917,       2.40000000,       4.28717300,       4.12543999
    219342,     14032.1200,       2.49408448,       2.40000000,       4.26578800,       4.10486945
    263210,     14029.5600,       2.49408387,       2.40000000,       4.26656500,       4.10561814
    315852,     14041.8500,       2.49408665,       2.40000000,       4.26283300,       4.10202236
    379022,     14000.2900,       2.49408599,       2.40000000,       4.27548700,       4.11420010
    454826,     13995.7200,       2.49408554,       2.40000000,       4.27688300,       4.11554417
    545791,     14030.8800,       2.49408831,       2.40000000,       4.26617100,       4.10523170
    654949,     13983.7000,       2.49408501,       2.40000000,       4.28055800,       4.11908141
    785939,     14018.7300,       2.49408337,       2.40000000,       4.26985900,       4.10878872
    943127,     14003.0900,       2.49408372,       2.40000000,       4.27462900,       4.11337820
   1131752,     14019.6100,       2.49408726,       2.40000000,       4.26959600,       4.10852923
   1358102,     14062.2800,       2.49408399,       2.40000000,       4.25663600,       4.09606351
   1629722,     13989.4200,       2.49408424,       2.40000000,       4.27880800,       4.11739870
   1955666,     13950.9700,       2.49408212,       2.40000000,       4.29059500,       4.12874457
