  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    114858.6200,       2.39432971,       1.80000000,       0.66706800,       0.50148582
         6,    119649.0800,       2.39433344,       1.80000000,       0.64036200,       0.48140814
         7,    120589.3100,       2.39433068,       1.80000000,       0.63536800,       0.47765432
         8,    120841.9400,       2.39433172,       1.80000000,       0.63404000,       0.47665576
        10,    124422.1400,       2.39433215,       1.80000000,       0.61579600,       0.46294028
        12,    126348.1200,       2.39433190,       1.80000000,       0.60640900,       0.45588341
        14,    126618.7700,       2.39430202,       1.80000000,       0.60510500,       0.45490878
        17,    123716.3800,       2.39433026,       1.80000000,       0.61930800,       0.46558088
        20,    127775.3000,       2.39433178,       1.80000000,       0.59963600,       0.45079166
        24,    128217.4100,       2.39433422,       1.80000000,       0.59756900,       0.44923728
        29,    129632.9400,       2.39433250,       1.80000000,       0.59104300,       0.44433152
        35,    128569.6600,       2.39433747,       1.80000000,       0.59593200,       0.44800602
        42,    128770.2400,       2.39433340,       1.80000000,       0.59500300,       0.44730838
        50,    125115.7900,       2.39431734,       1.80000000,       0.61237800,       0.46037356
        60,     71558.6000,       2.39431791,       1.80000000,       1.07070500,       0.80493446
        72,     57281.7200,       2.39433010,       1.80000000,       1.33757400,       1.00555608
        86,     55236.5900,       2.39430165,       1.80000000,       1.38708200,       1.04278740
       103,     54751.8500,       2.39431058,       1.80000000,       1.39936700,       1.05201916
       124,     54622.9900,       2.39433346,       1.80000000,       1.40268200,       1.05450124
       149,     54356.1600,       2.39432504,       1.80000000,       1.40956300,       1.05967793
       179,     53901.6900,       2.39433550,       1.80000000,       1.42145300,       1.06861189
       215,     54102.5900,       2.39433088,       1.80000000,       1.41617200,       1.06464383
       258,     54989.9900,       2.39433153,       1.80000000,       1.39331900,       1.04746321
       310,     54023.0700,       2.39433479,       1.80000000,       1.41825900,       1.06621105
       372,     54073.4800,       2.39433296,       1.80000000,       1.41693600,       1.06521726
       446,     54106.8000,       2.39433489,       1.80000000,       1.41606400,       1.06456085
       535,     54407.5700,       2.39433347,       1.80000000,       1.40823600,       1.05867659
       642,     54012.7400,       2.39432825,       1.80000000,       1.41852600,       1.06641468
       770,     53881.4700,       2.39432995,       1.80000000,       1.42198400,       1.06901357
       924,     53879.6800,       2.39433337,       1.80000000,       1.42203300,       1.06904888
      1109,     46229.6200,       2.39432697,       1.80000000,       1.65734600,       1.24595464
      1331,     38838.1400,       2.39433692,       1.80000000,       1.97277200,       1.48307850
      1597,     29016.3500,       2.39433227,       1.80000000,       2.64053400,       1.98508839
      1916,     23460.5700,       2.39433463,       1.80000000,       3.26585000,       2.45518314
      2299,     22440.2200,       2.39433499,       1.80000000,       3.41434800,       2.56681977
      2759,     22250.6700,       2.39433008,       1.80000000,       3.44342800,       2.58868668
      3311,     22423.3900,       2.39433298,       1.80000000,       3.41690800,       2.56874647
      3973,     22222.7900,       2.39433095,       1.80000000,       3.44774900,       2.59193417
      4768,     22406.5300,       2.39433240,       1.80000000,       3.41947800,       2.57067916
      5722,     22428.6400,       2.39433293,       1.80000000,       3.41610800,       2.56814511
      6866,     22426.2200,       2.39433573,       1.80000000,       3.41648100,       2.56842251
      8239,     22389.5700,       2.39433435,       1.80000000,       3.42207100,       2.57262641
      9887,     22413.4900,       2.39433270,       1.80000000,       3.41841700,       2.56988120
     11864,     22397.5300,       2.39433288,       1.80000000,       3.42085200,       2.57171158
     14237,     22403.1500,       2.39431145,       1.80000000,       3.41996400,       2.57106702
     17084,     22286.9600,       2.39433461,       1.80000000,       3.43782700,       2.58447109
     20501,     21378.4900,       2.39433142,       1.80000000,       3.58391200,       2.69429768
     24601,     20042.7500,       2.39433399,       1.80000000,       3.82276400,       2.87385771
     29521,     18012.5500,       2.39433474,       1.80000000,       4.25363000,       3.19777092
     35425,     16085.2400,       2.39433508,       1.80000000,       4.76329200,       3.58092134
     42510,     16087.3700,       2.39433280,       1.80000000,       4.76265800,       3.58044813
     51012,     15614.0800,       2.39433417,       1.80000000,       4.90702500,       3.68897755
