  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    117570.9000,       2.39433261,       1.80000000,       0.48876000,       0.36743767
         6,    119168.3400,       2.39433304,       1.80000000,       0.48220900,       0.36251273
         7,    121415.8700,       2.39433217,       1.80000000,       0.47328200,       0.35580176
         8,    122844.4200,       2.39433048,       1.80000000,       0.46777800,       0.35166424
        10,    122572.5400,       2.39430054,       1.80000000,       0.46881000,       0.35244448
        12,    122876.6800,       2.39433538,       1.80000000,       0.46765600,       0.35157180
        14,    123145.5700,       2.39433104,       1.80000000,       0.46663400,       0.35080412
        17,    126909.8100,       2.39433073,       1.80000000,       0.45279400,       0.34039959
        20,    128532.6000,       2.39433237,       1.80000000,       0.44707700,       0.33610146
        24,    128213.8600,       2.39432993,       1.80000000,       0.44818800,       0.33693702
        29,    129444.6900,       2.39433294,       1.80000000,       0.44392700,       0.33373329
        35,    129493.7600,       2.39433441,       1.80000000,       0.44375900,       0.33360678
        42,    125657.9800,       2.39433585,       1.80000000,       0.45730500,       0.34379012
        50,    101739.2200,       2.39433645,       1.80000000,       0.56481700,       0.42461476
        60,     54651.9600,       2.39422497,       1.80000000,       1.05140600,       0.79045655
        72,     51403.0800,       2.39433397,       1.80000000,       1.11791000,       0.84041659
        86,     50904.1900,       2.39433125,       1.80000000,       1.12886500,       0.84865325
       103,     51336.0700,       2.39433726,       1.80000000,       1.11937100,       0.84151378
       124,     51287.1600,       2.39428718,       1.80000000,       1.12041500,       0.84231625
       149,     51442.6200,       2.39432458,       1.80000000,       1.11704600,       0.83977035
       179,     51098.7900,       2.39433081,       1.80000000,       1.12456600,       0.84542152
       215,     51136.4800,       2.39433183,       1.80000000,       1.12373700,       0.84479794
       258,     51184.8700,       2.39433368,       1.80000000,       1.12267600,       0.84399966
       310,     51144.5500,       2.39433495,       1.80000000,       1.12356100,       0.84466453
       372,     51153.6500,       2.39433552,       1.80000000,       1.12336200,       0.84451472
       446,     51058.7000,       2.39433099,       1.80000000,       1.12544900,       0.84608528
       535,     51018.4500,       2.39433569,       1.80000000,       1.12633900,       0.84675270
       642,     51065.1100,       2.39431480,       1.80000000,       1.12530000,       0.84597898
       770,     51030.0600,       2.39433338,       1.80000000,       1.12608100,       0.84655955
       924,     51003.3300,       2.39433152,       1.80000000,       1.12667100,       0.84700376
      1109,     44860.6800,       2.39433123,       1.80000000,       1.28094200,       0.96298105
      1331,     37882.9600,       2.39431178,       1.80000000,       1.51686900,       1.14035450
      1597,     28360.7200,       2.39433480,       1.80000000,       2.02618400,       1.52323359
      1916,     24019.8100,       2.39433524,       1.80000000,       2.39236000,       1.79851506
      2299,     22238.5900,       2.39433011,       1.80000000,       2.58397300,       1.94256898
      2759,     21940.1100,       2.39433205,       1.80000000,       2.61912900,       1.96899682
      3311,     21971.6100,       2.39433245,       1.80000000,       2.61537400,       1.96617358
      3973,     21976.7100,       2.39433257,       1.80000000,       2.61476700,       1.96571715
      4768,     21868.4600,       2.39433030,       1.80000000,       2.62770800,       1.97544775
      5722,     21979.2800,       2.39433317,       1.80000000,       2.61446200,       1.96548737
      6866,     21959.9400,       2.39433263,       1.80000000,       2.61676500,       1.96721915
      8239,     21967.9800,       2.39432957,       1.80000000,       2.61580300,       1.96649845
      9887,     21985.9100,       2.39433084,       1.80000000,       2.61367100,       1.96489462
     11864,     21983.5000,       2.39431728,       1.80000000,       2.61394300,       1.96511023
     14237,     21877.3300,       2.39433467,       1.80000000,       2.62664700,       1.97464651
     17084,     21684.8500,       2.39433454,       1.80000000,       2.64996200,       1.99217424
     20501,     20840.2000,       2.39433542,       1.80000000,       2.75736500,       2.07291634
     24601,     18395.8500,       2.39433367,       1.80000000,       3.12374800,       2.34835540
     29521,     17597.7100,       2.39433112,       1.80000000,       3.26542100,       2.45486423
     35425,     16916.5800,       2.39433725,       1.80000000,       3.39691000,       2.55370792
     42510,     15696.1200,       2.39433171,       1.80000000,       3.66103000,       2.75227278
     51012,     14895.0200,       2.39432981,       1.80000000,       3.85792900,       2.90029894
     61214,     14237.8900,       2.39433730,       1.80000000,       4.03599800,       3.03415747
     73457,     13750.4200,       2.39433308,       1.80000000,       4.17907100,       3.14172153
     88148,     13425.2900,       2.39433447,       1.80000000,       4.28028100,       3.21780682
    105778,     12976.0200,       2.39433227,       1.80000000,       4.42847600,       3.32921912
    126934,     12904.6600,       2.39433598,       1.80000000,       4.45297100,       3.34762869
    152321,     12628.7100,       2.39433213,       1.80000000,       4.55026300,       3.42077579
    182785,     12613.1400,       2.39433503,       1.80000000,       4.55588800,       3.42500038
    219342,     12719.0100,       2.39433675,       1.80000000,       4.51796900,       3.39649141
    263210,     12631.2700,       2.39433277,       1.80000000,       4.54934200,       3.42008250
    315852,     12681.5400,       2.39431576,       1.80000000,       4.53127700,       3.40652588
    379022,     12433.4500,       2.39433740,       1.80000000,       4.62173400,       3.47449829
    454826,     12583.6900,       2.39433111,       1.80000000,       4.56654000,       3.43301390
    545791,     12476.2500,       2.39429140,       1.80000000,       4.60579100,       3.46257929
    654949,     12549.7200,       2.39433605,       1.80000000,       4.57891000,       3.44230627
    785939,     12559.4700,       2.39433476,       1.80000000,       4.57535400,       3.43963482
    943127,     12376.1800,       2.39433289,       1.80000000,       4.64311200,       3.49057629
   1131752,     12582.1800,       2.39432951,       1.80000000,       4.56708600,       3.43342668
   1358102,     12480.9200,       2.39433618,       1.80000000,       4.60415100,       3.46128162
   1629722,     12575.5400,       2.39433596,       1.80000000,       4.56951100,       3.43524048
   1955666,     12394.7400,       2.39433009,       1.80000000,       4.63615200,       3.48534801
   2346799,     12592.4200,       2.39433167,       1.80000000,       4.56337600,       3.43063449
   2816159,     12414.7500,       2.39433019,       1.80000000,       4.62868000,       3.47973059
   3379391,     12491.3100,       2.39433426,       1.80000000,       4.60032000,       3.45840435
   4055269,     12511.1600,       2.39433688,       1.80000000,       4.59302700,       3.45291787
   4866323,     12559.5100,       2.39433201,       1.80000000,       4.57533500,       3.43962448
   5839588,     12482.1300,       2.39433388,       1.80000000,       4.60370300,       3.46094815
