  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    116909.4900,       2.39432754,       1.80000000,       0.65536600,       0.49268898
         6,    119245.6600,       2.39433159,       1.80000000,       0.64252700,       0.48303610
         7,    121088.8000,       2.39433276,       1.80000000,       0.63274800,       0.47568426
         8,    121392.7800,       2.39433185,       1.80000000,       0.63116300,       0.47449287
        10,    123315.9200,       2.39433134,       1.80000000,       0.62132000,       0.46709325
        12,    123836.9900,       2.39433115,       1.80000000,       0.61870500,       0.46512739
        14,    124460.6400,       2.39433187,       1.80000000,       0.61560500,       0.46279675
        17,    124223.0600,       2.39432886,       1.80000000,       0.61678200,       0.46368217
        20,    125160.6600,       2.39433061,       1.80000000,       0.61216200,       0.46020863
        24,    125226.0300,       2.39432955,       1.80000000,       0.61184200,       0.45996826
        29,    126667.4600,       2.39433119,       1.80000000,       0.60488000,       0.45473408
        35,    126450.6200,       2.39432836,       1.80000000,       0.60591600,       0.45551346
        42,    126397.4500,       2.39432803,       1.80000000,       0.60617100,       0.45570523
        50,    125306.6800,       2.39433055,       1.80000000,       0.61144800,       0.45967187
        60,    106701.3000,       2.39432801,       1.80000000,       0.71806500,       0.53982453
        72,     91252.8400,       2.39433143,       1.80000000,       0.83963000,       0.63121336
        86,     80663.2600,       2.39433018,       1.80000000,       0.94985700,       0.71407971
       103,     79763.5400,       2.39433127,       1.80000000,       0.96057200,       0.72213466
       124,     79888.0300,       2.39432998,       1.80000000,       0.95907400,       0.72100889
       149,     80002.0100,       2.39433020,       1.80000000,       0.95770800,       0.71998190
       179,     80170.5600,       2.39433073,       1.80000000,       0.95569500,       0.71846841
       215,     80238.7600,       2.39433050,       1.80000000,       0.95488200,       0.71785729
       258,     80183.7700,       2.39433234,       1.80000000,       0.95553800,       0.71834990
       310,     80498.4200,       2.39432731,       1.80000000,       0.95180100,       0.71554202
       372,     80566.1800,       2.39432891,       1.80000000,       0.95100100,       0.71494012
       446,     80632.1700,       2.39433239,       1.80000000,       0.95022400,       0.71435495
       535,     80716.3200,       2.39433111,       1.80000000,       0.94923300,       0.71361033
       642,     80836.0500,       2.39433095,       1.80000000,       0.94782700,       0.71255338
       770,     80885.1800,       2.39433113,       1.80000000,       0.94725100,       0.71212030
       924,     80912.6000,       2.39433213,       1.80000000,       0.94693100,       0.71187943
      1109,     39116.7500,       2.39433043,       1.80000000,       1.95871500,       1.47251480
      1331,     38790.4000,       2.39433219,       1.80000000,       1.97519600,       1.48490373
      1597,     31439.9400,       2.39433130,       1.80000000,       2.43698300,       1.83206451
      1916,     24911.5200,       2.39432771,       1.80000000,       3.07562400,       2.31218274
      2299,     23237.9200,       2.39432756,       1.80000000,       3.29713100,       2.47870671
      2759,     23239.8400,       2.39432997,       1.80000000,       3.29686300,       2.47850275
      3311,     23192.3100,       2.39433215,       1.80000000,       3.30362300,       2.48358249
      3973,     23196.5300,       2.39433195,       1.80000000,       3.30302100,       2.48313013
      4768,     23199.9100,       2.39432989,       1.80000000,       3.30253700,       2.48276841
      5722,     23201.8500,       2.39432918,       1.80000000,       3.30225900,       2.48256014
      6866,     23188.1400,       2.39432917,       1.80000000,       3.30421200,       2.48402837
      8239,     23100.0700,       2.39433149,       1.80000000,       3.31681200,       2.49349834
      9887,     23177.7100,       2.39433224,       1.80000000,       3.30570400,       2.48514684
     11864,     23140.2300,       2.39433116,       1.80000000,       3.31105600,       2.48917146
