  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    114562.7500,       2.39433164,       1.80000000,       0.33439600,       0.25139074
         6,    109011.8500,       2.39433157,       1.80000000,       0.35142300,       0.26419123
         7,    113205.1800,       2.39433046,       1.80000000,       0.33840600,       0.25440548
         8,    121380.4100,       2.39433082,       1.80000000,       0.31561300,       0.23727022
        10,    113051.7300,       2.39432879,       1.80000000,       0.33886500,       0.25475073
        12,    120082.5500,       2.39433162,       1.80000000,       0.31902500,       0.23983520
        14,    116101.0300,       2.39432988,       1.80000000,       0.32996500,       0.24805980
        17,    118724.8200,       2.39433445,       1.80000000,       0.32267300,       0.24257739
        20,    120607.7000,       2.39433198,       1.80000000,       0.31763600,       0.23879095
        24,    120306.0700,       2.39432767,       1.80000000,       0.31843200,       0.23938979
        29,    121668.0800,       2.39432590,       1.80000000,       0.31486700,       0.23670988
        35,    118691.2200,       2.39433305,       1.80000000,       0.32276500,       0.24264669
        42,    119485.4500,       2.39432786,       1.80000000,       0.32061900,       0.24103391
        50,    107661.4700,       2.39433102,       1.80000000,       0.35583100,       0.26750512
        60,     60828.4800,       2.39432850,       1.80000000,       0.62979100,       0.47346210
        72,     61057.6000,       2.39433283,       1.80000000,       0.62742900,       0.47168555
        86,     60801.0100,       2.39432716,       1.80000000,       0.63007600,       0.47367662
       103,     60817.1500,       2.39433283,       1.80000000,       0.62991000,       0.47355070
       124,     60937.3800,       2.39433132,       1.80000000,       0.62866700,       0.47261655
       149,     60804.5300,       2.39433267,       1.80000000,       0.63004100,       0.47364922
       179,     60788.5200,       2.39432674,       1.80000000,       0.63020500,       0.47377368
       215,     60865.3100,       2.39433136,       1.80000000,       0.62941100,       0.47317586
       258,     60756.8900,       2.39433305,       1.80000000,       0.63053500,       0.47402052
       310,     60765.3500,       2.39432965,       1.80000000,       0.63044600,       0.47395429
       372,     60713.4700,       2.39432906,       1.80000000,       0.63098500,       0.47435961
       446,     60875.9400,       2.39433017,       1.80000000,       0.62930100,       0.47309340
       535,     60746.7100,       2.39432709,       1.80000000,       0.63063900,       0.47409989
       642,     60868.0900,       2.39432892,       1.80000000,       0.62938200,       0.47315454
       770,     60825.6600,       2.39433275,       1.80000000,       0.62982200,       0.47348457
       924,     59145.5000,       2.39433193,       1.80000000,       0.64771300,       0.48693474
      1109,     56794.9200,       2.39433137,       1.80000000,       0.67452000,       0.50708771
      1331,     53254.3300,       2.39432867,       1.80000000,       0.71936400,       0.54080094
      1597,     46477.9100,       2.39432616,       1.80000000,       0.82424600,       0.61964941
      1916,     43681.5200,       2.39433116,       1.80000000,       0.87701400,       0.65931782
      2299,     41489.5100,       2.39433104,       1.80000000,       0.92334900,       0.69415138
