  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    104537.0600,       2.39432824,       1.80000000,       0.36646600,       0.27550057
         6,    107687.1700,       2.39433395,       1.80000000,       0.35574700,       0.26744164
         7,    109326.6300,       2.39432684,       1.80000000,       0.35041100,       0.26343095
         8,    108220.0500,       2.39432938,       1.80000000,       0.35399400,       0.26612429
        10,    110329.2900,       2.39433168,       1.80000000,       0.34722700,       0.26103677
        12,    111186.5400,       2.39432750,       1.80000000,       0.34454900,       0.25902396
        14,    111944.6100,       2.39431983,       1.80000000,       0.34221500,       0.25727014
        17,    110549.6700,       2.39433355,       1.80000000,       0.34653500,       0.26051633
        20,    106534.4900,       2.39433152,       1.80000000,       0.35959500,       0.27033474
        24,    107856.0500,       2.39433341,       1.80000000,       0.35518900,       0.26702221
        29,    109060.9600,       2.39432885,       1.80000000,       0.35126500,       0.26407275
        35,    110013.9100,       2.39433084,       1.80000000,       0.34822200,       0.26178487
        42,     96269.4300,       2.39433142,       1.80000000,       0.39793800,       0.29916009
        50,     57423.0000,       2.39432837,       1.80000000,       0.66714100,       0.50154098
        60,     33451.6900,       2.39432876,       1.80000000,       1.14521200,       0.86094342
        72,     32248.0000,       2.39432944,       1.80000000,       1.18795800,       0.89307861
        86,     33133.7800,       2.39433146,       1.80000000,       1.15620100,       0.86920372
       103,     33704.0200,       2.39433171,       1.80000000,       1.13663900,       0.85449739
       124,     33882.2000,       2.39432874,       1.80000000,       1.13066000,       0.85000358
       149,     34290.8600,       2.39433100,       1.80000000,       1.11718700,       0.83987410
       179,     34425.1000,       2.39433025,       1.80000000,       1.11283000,       0.83659888
       215,     34600.3500,       2.39432658,       1.80000000,       1.10719200,       0.83236164
       258,     34765.2600,       2.39433013,       1.80000000,       1.10194200,       0.82841358
       310,     34928.0600,       2.39433467,       1.80000000,       1.09680700,       0.82455165
       372,     35070.8400,       2.39433332,       1.80000000,       1.09234200,       0.82119544
       446,     35122.8600,       2.39433124,       1.80000000,       1.09072300,       0.81997903
       535,     35246.5000,       2.39433176,       1.80000000,       1.08689700,       0.81710255
       642,     35328.5700,       2.39433238,       1.80000000,       1.08437200,       0.81520411
       770,     35349.8500,       2.39432861,       1.80000000,       1.08371800,       0.81471373
       924,     31311.8000,       2.39433015,       1.80000000,       1.22347800,       0.91978143
      1109,     35368.3900,       2.39433183,       1.80000000,       1.08315100,       0.81428638
      1331,     26428.9600,       2.39433364,       1.80000000,       1.44952100,       1.08971355
      1597,     21966.8500,       2.39433197,       1.80000000,       1.74396000,       1.31106632
      1916,     20014.0600,       2.39433159,       1.80000000,       1.91412000,       1.43898865
      2299,     18944.5000,       2.39433374,       1.80000000,       2.02218800,       1.52023018
      2759,     18800.8700,       2.39433136,       1.80000000,       2.03763400,       1.53184361
      3311,     18798.6600,       2.39432985,       1.80000000,       2.03787300,       1.53202425
      3973,     18828.2900,       2.39433202,       1.80000000,       2.03466800,       1.52961342
      4768,     18813.6800,       2.39432919,       1.80000000,       2.03624500,       1.53080078
      5722,     18838.0800,       2.39432932,       1.80000000,       2.03360800,       1.52881827
      6866,     18843.3300,       2.39432977,       1.80000000,       2.03304200,       1.52839247
      8239,     18870.1800,       2.39433174,       1.80000000,       2.03015000,       1.52621708
      9887,     18873.4900,       2.39432944,       1.80000000,       2.02979200,       1.52594941
     11864,     18866.9000,       2.39433216,       1.80000000,       2.03050400,       1.52648294
     14237,     18828.3300,       2.39433229,       1.80000000,       2.03466300,       1.52960949
     17084,     18716.0700,       2.39433045,       1.80000000,       2.04686600,       1.53878459
     20501,     17219.5000,       2.39433251,       1.80000000,       2.22476400,       1.67252258
     24601,     16356.8200,       2.39432992,       1.80000000,       2.34209800,       1.76073329
     29521,     15295.4900,       2.39433482,       1.80000000,       2.50461700,       1.88290734
     35425,     13736.5900,       2.39433077,       1.80000000,       2.78885100,       2.09659077
     42510,     13018.0900,       2.39433350,       1.80000000,       2.94277600,       2.21230535
     51012,     12464.0300,       2.39432987,       1.80000000,       3.07358700,       2.31064929
     61214,     12255.6600,       2.39432799,       1.80000000,       3.12584200,       2.34993519
     73457,     11774.2100,       2.39433073,       1.80000000,       3.25366100,       2.44602374
     88148,     11357.9400,       2.39433144,       1.80000000,       3.37291000,       2.53567150
    105778,     11325.5000,       2.39433572,       1.80000000,       3.38257600,       2.54293362
    126934,     11284.5000,       2.39433283,       1.80000000,       3.39486400,       2.55217450
    152321,     11174.8600,       2.39429018,       1.80000000,       3.42810800,       2.57721243
    182785,     11139.4500,       2.39428317,       1.80000000,       3.43899500,       2.58540472
    219342,     11055.1400,       2.39432793,       1.80000000,       3.46529000,       2.60512435
    263210,     11032.1000,       2.39432964,       1.80000000,       3.47252800,       2.61056385
    315852,     11059.2200,       2.39433198,       1.80000000,       3.46401600,       2.60416219
    379022,     11051.4500,       2.39432809,       1.80000000,       3.46644700,       2.60599398
    454826,     11022.9500,       2.39432869,       1.80000000,       3.47541000,       2.61273150
    545791,     11029.2100,       2.39432853,       1.80000000,       3.47343600,       2.61124767
    654949,     11025.3000,       2.39431809,       1.80000000,       3.47465300,       2.61217397
    785939,     10958.0000,       2.39432159,       1.80000000,       3.49599900,       2.62821762
