  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    109559.0400,       2.39433478,       1.80000000,       0.34966900,       0.26287226
         6,    105517.1600,       2.39433054,       1.80000000,       0.36306200,       0.27294126
         7,    111474.4900,       2.39432697,       1.80000000,       0.34365900,       0.25835494
         8,    117976.1200,       2.39433064,       1.80000000,       0.32472100,       0.24411741
        10,    113662.1600,       2.39432839,       1.80000000,       0.33704500,       0.25338254
        12,    123827.4200,       2.39432987,       1.80000000,       0.30937600,       0.23258149
        14,    110757.2800,       2.39433162,       1.80000000,       0.34588500,       0.26002789
        17,    118446.4000,       2.39433227,       1.80000000,       0.32343200,       0.24314821
        20,    111975.8400,       2.39433387,       1.80000000,       0.34212200,       0.25719872
        24,    118692.6400,       2.39433076,       1.80000000,       0.32276000,       0.24264317
        29,    114062.9400,       2.39433059,       1.80000000,       0.33586100,       0.25249220
        35,    117486.2800,       2.39432828,       1.80000000,       0.32607400,       0.24513481
        42,    108427.0600,       2.39433140,       1.80000000,       0.35331900,       0.26561661
        50,     94099.6900,       2.39433194,       1.80000000,       0.40711400,       0.30605832
        60,     46337.1500,       2.39433320,       1.80000000,       0.82675200,       0.62153154
        72,     47438.3000,       2.39432843,       1.80000000,       0.80756000,       0.60710468
        86,     47060.4600,       2.39433037,       1.80000000,       0.81404400,       0.61197871
       103,     47416.9100,       2.39432764,       1.80000000,       0.80792400,       0.60737853
       124,     47386.0200,       2.39433169,       1.80000000,       0.80845200,       0.60777444
       149,     47403.1500,       2.39432413,       1.80000000,       0.80815700,       0.60755458
       179,     47640.7200,       2.39433093,       1.80000000,       0.80412900,       0.60452471
       215,     47606.9400,       2.39433239,       1.80000000,       0.80470000,       0.60495360
       258,     47748.7100,       2.39433098,       1.80000000,       0.80231100,       0.60315796
       310,     47616.1800,       2.39432891,       1.80000000,       0.80454300,       0.60483645
       372,     47622.9900,       2.39433270,       1.80000000,       0.80442900,       0.60474979
       446,     47631.1600,       2.39433387,       1.80000000,       0.80429200,       0.60464650
       535,     47667.1500,       2.39433000,       1.80000000,       0.80368300,       0.60418965
       642,     47716.5700,       2.39432745,       1.80000000,       0.80285000,       0.60356406
       770,     47743.7200,       2.39432934,       1.80000000,       0.80239400,       0.60322077
       924,     47784.6700,       2.39433406,       1.80000000,       0.80170800,       0.60270387
      1109,     43399.4000,       2.39433149,       1.80000000,       0.88271500,       0.66360360
      1331,     36477.5900,       2.39431940,       1.80000000,       1.05020900,       0.78952549
      1597,     29091.4300,       2.39433099,       1.80000000,       1.31685900,       0.98998268
      1916,     22267.6800,       2.39433066,       1.80000000,       1.72039900,       1.29335444
      2299,     21379.9300,       2.39432829,       1.80000000,       1.79183300,       1.34705813
      2759,     21057.1300,       2.39433189,       1.80000000,       1.81930300,       1.36770738
      3311,     20889.8200,       2.39432927,       1.80000000,       1.83387200,       1.37866150
      3973,     21387.6800,       2.39428239,       1.80000000,       1.79114800,       1.34656898
      4768,     21393.6700,       2.39421414,       1.80000000,       1.79059600,       1.34619236
      5722,     21393.8000,       2.39432923,       1.80000000,       1.79067200,       1.34618479
      6866,     21402.7300,       2.39432745,       1.80000000,       1.78992300,       1.34562272
      8239,     21388.0800,       2.39433057,       1.80000000,       1.79115100,       1.34654414
      9887,     21403.9300,       2.39432913,       1.80000000,       1.78982400,       1.34554735
     11864,     21408.8100,       2.39432882,       1.80000000,       1.78941600,       1.34524079
