  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    222774.6200,       2.49408194,       2.20000000,       0.17912900,       0.15800756
         6,    245600.6400,       2.49408463,       2.20000000,       0.16248100,       0.14332240
         7,    228220.2900,       2.49408833,       2.20000000,       0.17485500,       0.15423712
         8,    227819.8800,       2.49408202,       2.20000000,       0.17516200,       0.15450831
        10,    257981.4900,       2.49408298,       2.20000000,       0.15468300,       0.13644398
        12,    254104.1700,       2.49408413,       2.20000000,       0.15704300,       0.13852564
        14,    262641.3200,       2.49408689,       2.20000000,       0.15193900,       0.13402332
        17,    259631.4400,       2.49408773,       2.20000000,       0.15370000,       0.13557663
        20,    252967.3400,       2.49408597,       2.20000000,       0.15774900,       0.13914829
        24,    264410.2800,       2.49408523,       2.20000000,       0.15092200,       0.13312632
        29,    260539.1800,       2.49407078,       2.20000000,       0.15316400,       0.13510475
        35,    128076.4900,       2.49408481,       2.20000000,       0.31157400,       0.27483540
        42,     80849.0600,       2.49408647,       2.20000000,       0.49357900,       0.43537937
        50,     81109.2700,       2.49408569,       2.20000000,       0.49199500,       0.43398228
        60,     81058.9400,       2.49408420,       2.20000000,       0.49230000,       0.43425158
        72,     80983.4100,       2.49408642,       2.20000000,       0.49276000,       0.43465695
        86,     80844.4700,       2.49404037,       2.20000000,       0.49359800,       0.43540418
       103,     80561.9400,       2.49408957,       2.20000000,       0.49533900,       0.43693130
       124,     80686.2800,       2.49408541,       2.20000000,       0.49457400,       0.43625723
       149,     80646.9600,       2.49408786,       2.20000000,       0.49481600,       0.43647027
       179,     80819.3300,       2.49408202,       2.20000000,       0.49376000,       0.43553981
       215,     81006.5700,       2.49407365,       2.20000000,       0.49261700,       0.43453304
       258,     81045.5100,       2.49408996,       2.20000000,       0.49238300,       0.43432379
       310,     81075.5700,       2.49408797,       2.20000000,       0.49220000,       0.43416271
       372,     81144.7800,       2.49408606,       2.20000000,       0.49178000,       0.43379257
       446,     81237.2400,       2.49408527,       2.20000000,       0.49122000,       0.43329874
       535,     81088.0300,       2.49408450,       2.20000000,       0.49212400,       0.43409628
       642,     81004.6100,       2.49408702,       2.20000000,       0.49263100,       0.43454306
       770,     79393.3400,       2.49408657,       2.20000000,       0.50262900,       0.44336224
       924,     73423.2900,       2.49408703,       2.20000000,       0.54349800,       0.47941214
      1109,     62529.2500,       2.49408375,       2.20000000,       0.63818700,       0.56293675
      1331,     54507.0300,       2.49408221,       2.20000000,       0.73211300,       0.64578809
      1597,     47953.2500,       2.49408527,       2.20000000,       0.83217200,       0.73404804
      1916,     44407.8700,       2.49408793,       2.20000000,       0.89861100,       0.79265217
      2299,     43210.9000,       2.49408695,       2.20000000,       0.92350300,       0.81460937
      2759,     43114.1800,       2.49408285,       2.20000000,       0.92557300,       0.81643663
      3311,     43121.0400,       2.49408677,       2.20000000,       0.92542700,       0.81630657
      3973,     43124.9300,       2.49408474,       2.20000000,       0.92534300,       0.81623313
      4768,     43127.2200,       2.49404979,       2.20000000,       0.92528100,       0.81618988
      5722,     43132.7900,       2.49408753,       2.20000000,       0.92517500,       0.81608403
      6866,     43132.2700,       2.49408635,       2.20000000,       0.92518600,       0.81609412
      8239,     43114.2500,       2.49405072,       2.20000000,       0.92556000,       0.81643568
      9887,     43003.6500,       2.49408381,       2.20000000,       0.92795200,       0.81853480
     11864,     42328.7400,       2.49408659,       2.20000000,       0.94274900,       0.83158613
     14237,     38743.2800,       2.49408818,       2.20000000,       1.02999600,       0.90854494
     17084,     34817.3400,       2.49408231,       2.20000000,       1.14613400,       1.01099101
     20501,     31585.2100,       2.49408653,       2.20000000,       1.26342000,       1.11444570
     24601,     29384.8100,       2.49405063,       2.20000000,       1.35800800,       1.19789773
     29521,     27756.0300,       2.49408685,       2.20000000,       1.43772000,       1.26819321
     35425,     26541.1700,       2.49408301,       2.20000000,       1.50352600,       1.32624182
     42510,     25604.0600,       2.49408947,       2.20000000,       1.55855900,       1.37478219
     51012,     24879.8700,       2.49408283,       2.20000000,       1.60392000,       1.41479824
     61214,     24318.3800,       2.49408404,       2.20000000,       1.64095400,       1.44746477
     73457,     23868.2000,       2.49408258,       2.20000000,       1.67190300,       1.47476536
     88148,     23514.1600,       2.49408427,       2.20000000,       1.69707800,       1.49697091
    105778,     23242.4000,       2.49408253,       2.20000000,       1.71691900,       1.51447346
    126934,     23082.1300,       2.49408477,       2.20000000,       1.72884200,       1.52498922
    152321,     22990.9600,       2.49407819,       2.20000000,       1.73569300,       1.53103644
    182785,     22924.9700,       2.49408412,       2.20000000,       1.74069300,       1.53544324
    219342,     22866.0800,       2.49403863,       2.20000000,       1.74514500,       1.53939837
    263210,     22830.5000,       2.49408420,       2.20000000,       1.74789600,       1.54179686
    315852,     22790.8800,       2.49408914,       2.20000000,       1.75093900,       1.54447799
    379022,     22763.0900,       2.49408922,       2.20000000,       1.75307600,       1.54636297
    454826,     22750.8900,       2.49408419,       2.20000000,       1.75401300,       1.54719260
    545791,     22734.4800,       2.49408401,       2.20000000,       1.75527900,       1.54830943
    654949,     22719.3400,       2.49409085,       2.20000000,       1.75645300,       1.54934076
    785939,     22700.3000,       2.49408835,       2.20000000,       1.75792500,       1.55064074
