  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    196241.6600,       2.49408859,       2.20000000,       0.20334800,       0.17937037
         6,    175840.9300,       2.49408653,       2.20000000,       0.22694000,       0.20018071
         7,    195515.5300,       2.49408744,       2.20000000,       0.20410300,       0.18003643
         8,    194209.4900,       2.49408670,       2.20000000,       0.20547600,       0.18124759
        10,    224034.4200,       2.49407455,       2.20000000,       0.17812100,       0.15711888
        12,    239303.1500,       2.49408603,       2.20000000,       0.16675700,       0.14709412
        14,    223184.3600,       2.49408631,       2.20000000,       0.17880000,       0.15771708
        17,    223573.5000,       2.49406347,       2.20000000,       0.17848700,       0.15744242
        20,    254536.9400,       2.49408341,       2.20000000,       0.15677600,       0.13829016
        24,    252968.9700,       2.49408764,       2.20000000,       0.15774800,       0.13914732
        29,    262500.4800,       2.49408702,       2.20000000,       0.15202000,       0.13409476
        35,     97545.9300,       2.49408541,       2.20000000,       0.40909300,       0.36085557
        42,     59952.2500,       2.49407040,       2.20000000,       0.66561500,       0.58713379
        50,     61374.1800,       2.49408419,       2.20000000,       0.65019800,       0.57353140
        60,     61741.6200,       2.49408511,       2.20000000,       0.64632800,       0.57011751
        72,     62477.7000,       2.49408255,       2.20000000,       0.63871300,       0.56340100
        86,     62671.3600,       2.49408898,       2.20000000,       0.63674100,       0.56166007
       103,     62948.2900,       2.49407844,       2.20000000,       0.63393700,       0.55918907
       124,     62431.3000,       2.49407866,       2.20000000,       0.63918700,       0.56381999
       149,     63349.9500,       2.49408439,       2.20000000,       0.62991900,       0.55564351
       179,     64291.1300,       2.49408705,       2.20000000,       0.62069800,       0.54750920
       215,     62665.1600,       2.49409026,       2.20000000,       0.63680400,       0.56171536
       258,     62621.2200,       2.49408661,       2.20000000,       0.63725000,       0.56210959
       310,     63313.4700,       2.49408903,       2.20000000,       0.63028300,       0.55596355
       372,     63061.9000,       2.49408726,       2.20000000,       0.63279700,       0.55818151
       446,     63601.7900,       2.49408783,       2.20000000,       0.62742600,       0.55344370
       535,     63701.0500,       2.49408515,       2.20000000,       0.62644800,       0.55258162
       642,     64160.0000,       2.49408272,       2.20000000,       0.62196600,       0.54862864
       770,     62693.5700,       2.49408696,       2.20000000,       0.63651500,       0.56146118
       924,     51156.0100,       2.49408830,       2.20000000,       0.78007300,       0.68809136
      1109,     36316.8800,       2.49404394,       2.20000000,       1.09879200,       0.96924611
      1331,     27791.5500,       2.49406442,       2.20000000,       1.43586900,       1.26657186
      1597,     24071.5200,       2.49408616,       2.20000000,       1.65778400,       1.46230907
      1916,     22344.6500,       2.49408726,       2.20000000,       1.78590400,       1.57532131
      2299,     21785.9200,       2.49408679,       2.20000000,       1.83170600,       1.61572292
      2759,     21662.1300,       2.49408543,       2.20000000,       1.84217200,       1.62495573
      3311,     21666.3100,       2.49408577,       2.20000000,       1.84181700,       1.62464236
      3973,     21663.6700,       2.49408583,       2.20000000,       1.84204100,       1.62483991
      4768,     21654.3000,       2.49408752,       2.20000000,       1.84284000,       1.62554360
      5722,     21666.4900,       2.49408403,       2.20000000,       1.84180000,       1.62462850
      6866,     21610.3300,       2.49408493,       2.20000000,       1.84658700,       1.62885046
      8239,     21587.8200,       2.49408543,       2.20000000,       1.84851300,       1.63054904
      9887,     21069.6600,       2.49408983,       2.20000000,       1.89397700,       1.67064929
     11864,     20200.1800,       2.49408436,       2.20000000,       1.97549400,       1.74255806
     14237,     18726.0500,       2.49408394,       2.20000000,       2.13100700,       1.87973441
     17084,     16759.2700,       2.49406469,       2.20000000,       2.38107200,       2.10032980
     20501,     15775.8900,       2.49407322,       2.20000000,       2.52950400,       2.23125318
     24601,     15157.7600,       2.49408468,       2.20000000,       2.63266800,       2.32224256
     29521,     14721.0400,       2.49408132,       2.20000000,       2.71076600,       2.39113502
     35425,     14401.5900,       2.49408635,       2.20000000,       2.77090200,       2.44417536
     42510,     14184.6900,       2.49408813,       2.20000000,       2.81327300,       2.48154848
     51012,     13988.7500,       2.49408205,       2.20000000,       2.85267200,       2.51630791
     61214,     13821.8100,       2.49408888,       2.20000000,       2.88713400,       2.54669946
     73457,     13728.9800,       2.49408566,       2.20000000,       2.90665200,       2.56391932
     88148,     13690.1800,       2.49408599,       2.20000000,       2.91489100,       2.57118649
    105778,     13601.4600,       2.49407045,       2.20000000,       2.93388500,       2.58795697
    126934,     13556.9400,       2.49408472,       2.20000000,       2.94353700,       2.59645606
    152321,     13527.7600,       2.49408642,       2.20000000,       2.94989000,       2.60205819
    182785,     13559.0700,       2.49408705,       2.20000000,       2.94307700,       2.59604789
    219342,     13450.2200,       2.49408354,       2.20000000,       2.96689200,       2.61705845
    263210,     13496.7900,       2.49408652,       2.20000000,       2.95665800,       2.60802804
    315852,     13448.7100,       2.49408722,       2.20000000,       2.96722900,       2.61735185
    379022,     13479.6700,       2.49408514,       2.20000000,       2.96041000,       2.61133908
    454826,     13340.9700,       2.49402713,       2.20000000,       2.99112000,       2.63848934
    545791,     13428.6700,       2.49408421,       2.20000000,       2.97165300,       2.62125736
    654949,     13410.6100,       2.49406106,       2.20000000,       2.97562600,       2.62478626
    785939,     13358.1800,       2.49408745,       2.20000000,       2.98733900,       2.63509037
