  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    194820.2200,       2.49408240,       2.20000000,       0.10241600,       0.09033992
         6,    209795.4900,       2.49408445,       2.20000000,       0.09510500,       0.08389090
         7,    215176.9500,       2.49408198,       2.20000000,       0.09272700,       0.08179338
         8,    221408.4100,       2.49408339,       2.20000000,       0.09011700,       0.07949109
        10,    226701.1300,       2.49408221,       2.20000000,       0.08801300,       0.07763521
        12,    230631.5400,       2.49408396,       2.20000000,       0.08651300,       0.07631203
        14,    233214.7800,       2.49408608,       2.20000000,       0.08555500,       0.07546692
        17,    211053.2600,       2.49408430,       2.20000000,       0.09453900,       0.08339165
        20,    236455.5400,       2.49406685,       2.20000000,       0.08438200,       0.07443281
        24,    238141.3800,       2.49408786,       2.20000000,       0.08378500,       0.07390558
        29,    240878.2600,       2.49408731,       2.20000000,       0.08283300,       0.07306585
        35,    130530.4200,       2.49408709,       2.20000000,       0.15285900,       0.13483483
        42,     96280.3900,       2.49408396,       2.20000000,       0.20723500,       0.18279938
        50,     94355.1100,       2.49408750,       2.20000000,       0.21146400,       0.18652946
        60,     93758.9000,       2.49408638,       2.20000000,       0.21280900,       0.18771595
        72,     97107.2500,       2.49408648,       2.20000000,       0.20547100,       0.18124319
        86,    102431.2300,       2.49408860,       2.20000000,       0.19479100,       0.17182236
       103,     95229.9800,       2.49408708,       2.20000000,       0.20952100,       0.18481560
       124,     99047.5100,       2.49408524,       2.20000000,       0.20144600,       0.17769288
       149,     98008.9900,       2.49408211,       2.20000000,       0.20358000,       0.17957548
       179,    102643.8600,       2.49408491,       2.20000000,       0.19438700,       0.17146626
       215,    101151.2400,       2.49408507,       2.20000000,       0.19725600,       0.17399695
       258,    100070.8100,       2.49407650,       2.20000000,       0.19938500,       0.17587552
       310,    100166.6300,       2.49408389,       2.20000000,       0.19919500,       0.17570740
       372,     97399.6200,       2.49408868,       2.20000000,       0.20485400,       0.18069879
       446,     96131.5800,       2.49408611,       2.20000000,       0.20755600,       0.18308237
       535,     97264.8000,       2.49408471,       2.20000000,       0.20513800,       0.18094959
       642,     96755.6500,       2.49408541,       2.20000000,       0.20621700,       0.18190131
       770,     89728.4800,       2.49407498,       2.20000000,       0.22236600,       0.19614695
       924,     53639.2600,       2.49408696,       2.20000000,       0.37197900,       0.32811759
      1109,     43542.1800,       2.49408678,       2.20000000,       0.45823800,       0.40420550
      1331,     30715.5300,       2.49402983,       2.20000000,       0.64958200,       0.57300052
      1597,     25204.0100,       2.49408461,       2.20000000,       0.79164700,       0.69830165
      1916,     22605.7000,       2.49408294,       2.20000000,       0.88263900,       0.77856505
      2299,     21726.0500,       2.49408545,       2.20000000,       0.91837600,       0.81008740
      2759,     21705.7100,       2.49408389,       2.20000000,       0.91923600,       0.81084650
      3311,     21708.6300,       2.49407290,       2.20000000,       0.91910800,       0.81073717
      3973,     21709.8200,       2.49408301,       2.20000000,       0.91906200,       0.81069330
      4768,     21710.0200,       2.49408494,       2.20000000,       0.91905400,       0.81068562
      5722,     21709.3100,       2.49408842,       2.20000000,       0.91908500,       0.81071184
      6866,     21707.5900,       2.49408614,       2.20000000,       0.91915700,       0.81077609
      8239,     21707.7200,       2.49408772,       2.20000000,       0.91915200,       0.81077116
      9887,     21668.2600,       2.49408336,       2.20000000,       0.92082500,       0.81224831
     11864,     21631.9200,       2.49408749,       2.20000000,       0.92237300,       0.81361244
     14237,     20832.1800,       2.49408462,       2.20000000,       0.95778200,       0.84484720
     17084,     18989.4500,       2.49409013,       2.20000000,       1.05072700,       0.92683074
     20501,     17021.9300,       2.49408589,       2.20000000,       1.17217500,       1.03395998
     24601,     15761.8200,       2.49408201,       2.20000000,       1.26588600,       1.11662295
     29521,     14856.6400,       2.49407483,       2.20000000,       1.34300900,       1.18465564
     35425,     14250.6700,       2.49408806,       2.20000000,       1.40012400,       1.23502969
     42510,     13683.6400,       2.49408070,       2.20000000,       1.45813800,       1.28620682
     51012,     13281.4500,       2.49408608,       2.20000000,       1.50229700,       1.32515610
     61214,     12969.5000,       2.49408783,       2.20000000,       1.53843300,       1.35703024
     73457,     12723.2500,       2.49408524,       2.20000000,       1.56820700,       1.38329490
     88148,     12529.5100,       2.49408420,       2.20000000,       1.59245500,       1.40468433
    105778,     12384.3000,       2.49408867,       2.20000000,       1.61113000,       1.42115477
    126934,     12290.8300,       2.49408634,       2.20000000,       1.62338000,       1.43196165
    152321,     12239.3900,       2.49407956,       2.20000000,       1.63019900,       1.43798051
    182785,     12201.9300,       2.49408730,       2.20000000,       1.63520900,       1.44239530
    219342,     12204.0100,       2.49408439,       2.20000000,       1.63492700,       1.44214823
    263210,     12154.8600,       2.49408704,       2.20000000,       1.64154100,       1.44798082
    315852,     12137.9300,       2.49408183,       2.20000000,       1.64382700,       1.45000030
    379022,     12124.9100,       2.49407987,       2.20000000,       1.64559100,       1.45155744
    454826,     12113.9400,       2.49408470,       2.20000000,       1.64708400,       1.45287159
    545791,     12106.4700,       2.49405972,       2.20000000,       1.64808400,       1.45376824
    654949,     12099.4200,       2.49401054,       2.20000000,       1.64901200,       1.45461550
    785939,     12213.9600,       2.49408462,       2.20000000,       1.63359600,       1.44097404
