  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    130627.6500,       2.79471729,       2.10000000,       0.34231200,       0.25721929
         6,    131147.7200,       2.79471398,       2.10000000,       0.34095500,       0.25619992
         7,    131564.3000,       2.79471315,       2.10000000,       0.33987500,       0.25538846
         8,    131877.5900,       2.79471870,       2.10000000,       0.33906800,       0.25478156
        10,    132312.7300,       2.79471482,       2.10000000,       0.33795300,       0.25394409
        12,    132568.4400,       2.79471494,       2.10000000,       0.33730100,       0.25345415
        14,    132778.4300,       2.79468101,       2.10000000,       0.33676300,       0.25305296
        17,    129530.6400,       2.79471409,       2.10000000,       0.34521100,       0.25939795
        20,    133111.5400,       2.79470781,       2.10000000,       0.33592400,       0.25242009
        24,    133268.2100,       2.79471810,       2.10000000,       0.33553000,       0.25212310
        29,    133193.9800,       2.79471826,       2.10000000,       0.33571700,       0.25226360
        35,     99159.8600,       2.79471550,       2.10000000,       0.45094300,       0.33884676
        42,     72894.7100,       2.79471390,       2.10000000,       0.61342500,       0.46093895
        50,     72504.5300,       2.79471808,       2.10000000,       0.61672700,       0.46341944
        60,     72295.3800,       2.79471494,       2.10000000,       0.61851000,       0.46475974
        72,     72095.1800,       2.79471881,       2.10000000,       0.62022900,       0.46605079
        86,     71949.0700,       2.79471352,       2.10000000,       0.62148700,       0.46699695
       103,     71838.0300,       2.79471665,       2.10000000,       0.62244800,       0.46771854
       124,     71763.2800,       2.79471071,       2.10000000,       0.62309500,       0.46820571
       149,     72109.4600,       2.79471187,       2.10000000,       0.62010400,       0.46595802
       179,     71673.9700,       2.79470827,       2.10000000,       0.62387100,       0.46878922
       215,     71804.4500,       2.79471199,       2.10000000,       0.62273800,       0.46793723
       258,     71476.8100,       2.79471545,       2.10000000,       0.62559400,       0.47008270
       310,     71197.9800,       2.79471687,       2.10000000,       0.62804400,       0.47192344
       372,     71541.7200,       2.79471634,       2.10000000,       0.62502600,       0.46965575
       446,     68702.1900,       2.79471103,       2.10000000,       0.65085800,       0.48906731
       535,     71364.9100,       2.79470920,       2.10000000,       0.62657300,       0.47081940
       642,     71181.2300,       2.79471930,       2.10000000,       0.62819200,       0.47203424
       770,     69495.0400,       2.79464591,       2.10000000,       0.64341800,       0.48348801
       924,     69094.6300,       2.79471285,       2.10000000,       0.64716200,       0.48628974
      1109,     71059.1800,       2.79471775,       2.10000000,       0.62927100,       0.47284528
      1331,     69783.2300,       2.79467291,       2.10000000,       0.64076700,       0.48149130
      1597,     69625.6500,       2.79471433,       2.10000000,       0.64222600,       0.48258049
      1916,     70349.0400,       2.79470734,       2.10000000,       0.63562100,       0.47761856
      2299,     69388.3700,       2.79471279,       2.10000000,       0.64442200,       0.48423087
      2759,     71314.8200,       2.79471671,       2.10000000,       0.62701500,       0.47115026
      3311,     69605.4200,       2.79470909,       2.10000000,       0.64241200,       0.48272116
      3973,     69250.6000,       2.79471523,       2.10000000,       0.64570500,       0.48519451
      4768,     71434.5400,       2.79471600,       2.10000000,       0.62596400,       0.47036064
      5722,     71216.1300,       2.79471249,       2.10000000,       0.62788300,       0.47180320
      6866,     69469.1100,       2.79471640,       2.10000000,       0.64367400,       0.48366818
      8239,     69460.9100,       2.79471430,       2.10000000,       0.64375000,       0.48372565
      9887,     69453.3200,       2.79471282,       2.10000000,       0.64382000,       0.48377851
     11864,     69315.9700,       2.79471449,       2.10000000,       0.64509600,       0.48473703
     14237,     70342.8900,       2.79471294,       2.10000000,       0.63567800,       0.47766044
     17084,     69349.2500,       2.79471362,       2.10000000,       0.64478600,       0.48450424
     20501,     71427.1700,       2.79471515,       2.10000000,       0.62602800,       0.47040887
     24601,     69287.8500,       2.79471649,       2.10000000,       0.64535800,       0.48493355
     29521,     68833.9700,       2.79471210,       2.10000000,       0.64961200,       0.48813085
     35425,     60390.4400,       2.79471702,       2.10000000,       0.74044000,       0.55637977
     42510,     53800.9700,       2.79471388,       2.10000000,       0.83112700,       0.62452429
     51012,     53093.1400,       2.79471693,       2.10000000,       0.84220800,       0.63285007
     61214,     52289.8900,       2.79471497,       2.10000000,       0.85514500,       0.64257161
     73457,     52042.0100,       2.79471402,       2.10000000,       0.85921800,       0.64563236
     88148,     51263.0800,       2.79471499,       2.10000000,       0.87227400,       0.65544265
    105778,     50364.5500,       2.79470994,       2.10000000,       0.88783400,       0.66713592
    126934,     51659.0400,       2.79465539,       2.10000000,       0.86556900,       0.65041826
    152321,     49268.7300,       2.79471368,       2.10000000,       0.90758200,       0.68197405
    182785,     50149.2800,       2.79471456,       2.10000000,       0.89164700,       0.66999998
    219342,     49401.2500,       2.79471587,       2.10000000,       0.90514800,       0.68014456
    263210,     47225.6600,       2.79471515,       2.10000000,       0.94684600,       0.71147737
    315852,     46577.8700,       2.79471611,       2.10000000,       0.96001500,       0.72137255
    379022,     48194.5100,       2.79471493,       2.10000000,       0.92781200,       0.69717493
    454826,     47362.5600,       2.79471486,       2.10000000,       0.94410900,       0.70942082
    545791,     45958.9100,       2.79471381,       2.10000000,       0.97294300,       0.73108749
    654949,     45724.1500,       2.79471242,       2.10000000,       0.97793800,       0.73484119
    785939,     46443.1900,       2.79471031,       2.10000000,       0.96279700,       0.72346450
    943127,     45436.4700,       2.79471439,       2.10000000,       0.98413100,       0.73949421
   1131752,     45443.0700,       2.79471597,       2.10000000,       0.98398800,       0.73938634
   1358102,     45749.8000,       2.79471660,       2.10000000,       0.97739100,       0.73442907
   1629722,     47053.5400,       2.79471324,       2.10000000,       0.95030900,       0.71408002
   1955666,     45380.1800,       2.79471030,       2.10000000,       0.98535000,       0.74041127
