  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    127292.8400,       2.79471466,       2.10000000,       0.35128000,       0.26395825
         6,    128411.3400,       2.79471671,       2.10000000,       0.34822100,       0.26165947
         7,    129213.5000,       2.79471839,       2.10000000,       0.34605900,       0.26003475
         8,    129816.6200,       2.79471410,       2.10000000,       0.34445100,       0.25882687
        10,    130671.6800,       2.79471721,       2.10000000,       0.34219700,       0.25713289
        12,    131159.2300,       2.79471467,       2.10000000,       0.34092500,       0.25617732
        14,    131559.7400,       2.79471687,       2.10000000,       0.33988700,       0.25539714
        17,    131973.2500,       2.79471629,       2.10000000,       0.33882200,       0.25459693
        20,    132309.3100,       2.79471611,       2.10000000,       0.33796200,       0.25395073
        24,    132560.1400,       2.79471722,       2.10000000,       0.33732200,       0.25346972
        29,    132039.1100,       2.79472075,       2.10000000,       0.33865400,       0.25447029
        35,    101347.0900,       2.79471922,       2.10000000,       0.44121200,       0.33153427
        42,     69535.1100,       2.79471171,       2.10000000,       0.64306200,       0.48320912
        50,     67906.9500,       2.79471937,       2.10000000,       0.65848200,       0.49479465
        60,     67390.0700,       2.79471571,       2.10000000,       0.66353200,       0.49858996
        72,     66330.9100,       2.79471287,       2.10000000,       0.67412600,       0.50655100
        86,     66266.0000,       2.79471712,       2.10000000,       0.67478800,       0.50704767
       103,     66250.7700,       2.79471708,       2.10000000,       0.67494300,       0.50716415
       124,     66312.1700,       2.79471510,       2.10000000,       0.67431700,       0.50669412
       149,     66390.3100,       2.79471722,       2.10000000,       0.67352400,       0.50609786
       179,     66439.4200,       2.79472144,       2.10000000,       0.67302700,       0.50572364
       215,     66485.7000,       2.79469648,       2.10000000,       0.67255300,       0.50537198
       258,     63523.6400,       2.79471151,       2.10000000,       0.70391700,       0.52893678
       310,     66347.7500,       2.79471519,       2.10000000,       0.67395600,       0.50642284
       372,     63939.3200,       2.79471731,       2.10000000,       0.69934200,       0.52549794
       446,     57412.5500,       2.79472038,       2.10000000,       0.77884600,       0.58523801
       535,     57807.1000,       2.79471414,       2.10000000,       0.77352800,       0.58124328
       642,     52605.7800,       2.79471523,       2.10000000,       0.85001000,       0.63871302
       770,     48077.8200,       2.79471524,       2.10000000,       0.93006400,       0.69886705
       924,     48875.7500,       2.79471193,       2.10000000,       0.91487900,       0.68745758
      1109,     47277.7300,       2.79471453,       2.10000000,       0.94580300,       0.71069380
      1331,     46496.5000,       2.79471889,       2.10000000,       0.96169600,       0.72263497
      1597,     48007.9100,       2.79467057,       2.10000000,       0.93140300,       0.69988439
      1916,     46961.3100,       2.79471761,       2.10000000,       0.95217700,       0.71548256
      2299,     46293.5200,       2.79471675,       2.10000000,       0.96591200,       0.72580350
      2759,     46272.4400,       2.79471284,       2.10000000,       0.96635100,       0.72613439
      3311,     46606.7400,       2.79472131,       2.10000000,       0.95942200,       0.72092562
      3973,     46422.8500,       2.79471429,       2.10000000,       0.96322000,       0.72378132
      4768,     46417.8600,       2.79471572,       2.10000000,       0.96332400,       0.72385910
      5722,     46377.9600,       2.79471725,       2.10000000,       0.96415400,       0.72448238
      6866,     49689.4200,       2.79471354,       2.10000000,       0.89989800,       0.67620018
      8239,     48543.7200,       2.79469652,       2.10000000,       0.92113100,       0.69215927
      9887,     49383.3600,       2.79471927,       2.10000000,       0.90547700,       0.68039095
     11864,     48723.1500,       2.79396330,       2.10000000,       0.91749800,       0.68961028
     14237,     52215.8900,       2.79471659,       2.10000000,       0.85635700,       0.64348196
     17084,     50067.0500,       2.79472112,       2.10000000,       0.89311300,       0.67109998
     20501,     49982.9400,       2.79467358,       2.10000000,       0.89460100,       0.67222953
     24601,     50238.1700,       2.79471726,       2.10000000,       0.89007000,       0.66881435
     29521,     49331.1800,       2.79471810,       2.10000000,       0.90643500,       0.68111109
     35425,     44804.8900,       2.79467314,       2.10000000,       0.99798900,       0.74991843
     42510,     37843.6200,       2.79471682,       2.10000000,       1.18158600,       0.88786477
     51012,     35767.8900,       2.79471478,       2.10000000,       1.25015600,       0.93939017
     61214,     35131.6100,       2.79471746,       2.10000000,       1.27279900,       0.95640362
     73457,     33702.3500,       2.79471831,       2.10000000,       1.32677700,       0.99696334
     88148,     33684.2000,       2.79471988,       2.10000000,       1.32749200,       0.99750004
    105778,     33908.0900,       2.79471113,       2.10000000,       1.31872300,       0.99091397
    126934,     32020.8500,       2.79472048,       2.10000000,       1.39645100,       1.04931678
    152321,     32634.7500,       2.79471438,       2.10000000,       1.37017800,       1.02957706
    182785,     32376.2000,       2.79471758,       2.10000000,       1.38112200,       1.03779939
    219342,     31423.3400,       2.79471540,       2.10000000,       1.42300100,       1.06926884
    263210,     31442.7500,       2.79461906,       2.10000000,       1.42207400,       1.06860912
    315852,     30835.2300,       2.79471548,       2.10000000,       1.45014100,       1.08966230
    379022,     30616.7000,       2.79389263,       2.10000000,       1.46006200,       1.09744024
    454826,     30067.7500,       2.79465254,       2.10000000,       1.48712300,       1.11747641
    545791,     29753.6700,       2.79471755,       2.10000000,       1.50285600,       1.12927247
    654949,     29483.3300,       2.79469997,       2.10000000,       1.51662700,       1.13962741
    785939,     29598.3800,       2.79471476,       2.10000000,       1.51073900,       1.13519703
    943127,     29932.5600,       2.79471657,       2.10000000,       1.49387400,       1.12252363
   1131752,     29602.8500,       2.79471431,       2.10000000,       1.51051100,       1.13502589
   1358102,     30685.8700,       2.79471584,       2.10000000,       1.45720000,       1.09496642
   1629722,     30188.5600,       2.79471836,       2.10000000,       1.48120700,       1.11300471
   1955666,     30037.0600,       2.79471826,       2.10000000,       1.48867700,       1.11861784
