  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,     61158.6600,       2.35004680,       2.00000000,       0.30740300,       0.26161436
         6,     61567.1100,       2.35004825,       2.00000000,       0.30536400,       0.25987892
         7,     61911.9600,       2.35004590,       2.00000000,       0.30366300,       0.25843155
         8,     62174.1100,       2.35004708,       2.00000000,       0.30238300,       0.25734208
        10,     62237.5000,       2.35004369,       2.00000000,       0.30207400,       0.25707948
        12,     62079.1000,       2.35004464,       2.00000000,       0.30284500,       0.25773553
        14,     62794.5800,       2.35004440,       2.00000000,       0.29939500,       0.25479944
        17,     62978.3100,       2.35004651,       2.00000000,       0.29852100,       0.25405540
        20,     62705.4800,       2.35004243,       2.00000000,       0.29982000,       0.25516135
        24,     63139.7800,       2.34997392,       2.00000000,       0.29774900,       0.25340622
        29,     62109.2700,       2.35004210,       2.00000000,       0.30269800,       0.25761070
        35,     59455.3100,       2.35004492,       2.00000000,       0.31621000,       0.26910975
        42,     60256.8800,       2.35004896,       2.00000000,       0.31200400,       0.26552979
        50,     60587.3100,       2.34994108,       2.00000000,       0.31028800,       0.26408151
        60,     60948.5600,       2.35004637,       2.00000000,       0.30846300,       0.26251652
        72,     61096.7500,       2.35004684,       2.00000000,       0.30771500,       0.26187989
        86,     61196.8500,       2.34999840,       2.00000000,       0.30720500,       0.26145124
       103,     61395.3200,       2.35004459,       2.00000000,       0.30621800,       0.26060612
       124,     61330.4300,       2.35001339,       2.00000000,       0.30653800,       0.26088192
       149,     61364.4700,       2.35003181,       2.00000000,       0.30637000,       0.26073690
       179,     56743.3200,       2.35004675,       2.00000000,       0.33132300,       0.28197141
       215,     61578.1700,       2.35000451,       2.00000000,       0.30530400,       0.25983269
       258,     61144.3500,       2.35004595,       2.00000000,       0.30747500,       0.26167573
       310,     59600.9700,       2.35004422,       2.00000000,       0.31543700,       0.26845197
       372,     52928.5200,       2.34997641,       2.00000000,       0.35519200,       0.30229410
       446,     54316.9700,       2.34995020,       2.00000000,       0.34610900,       0.29456709
       535,     52136.4100,       2.34995321,       2.00000000,       0.36058500,       0.30688696
       642,     48787.8400,       2.35004698,       2.00000000,       0.38535000,       0.32795089
       770,     46407.3700,       2.35004614,       2.00000000,       0.40511600,       0.34477281
       924,     43692.8300,       2.34994287,       2.00000000,       0.43026600,       0.36619273
      1109,     43091.0700,       2.34994193,       2.00000000,       0.43627400,       0.37130620
      1331,     42293.5700,       2.35004266,       2.00000000,       0.44452000,       0.37830803
      1597,     41798.1100,       2.35004789,       2.00000000,       0.44979000,       0.38279220
      1916,     41419.4600,       2.35000775,       2.00000000,       0.45389400,       0.38629149
      2299,     41017.7000,       2.35004769,       2.00000000,       0.45834800,       0.39007549
      2759,     40674.7500,       2.35004764,       2.00000000,       0.46221300,       0.39336479
      3311,     43207.4200,       2.35004727,       2.00000000,       0.43511900,       0.37030659
      3973,     42539.6600,       2.35004788,       2.00000000,       0.44195000,       0.37612000
      4768,     43878.5800,       2.35004234,       2.00000000,       0.42846300,       0.36464279
      5722,     43299.3600,       2.35004708,       2.00000000,       0.43419500,       0.36952026
      6866,     42615.1600,       2.35004745,       2.00000000,       0.44116700,       0.37545369
      8239,     43276.3000,       2.35004407,       2.00000000,       0.43442600,       0.36971732
      9887,     42507.2300,       2.35004886,       2.00000000,       0.44228700,       0.37640664
     11864,     43769.2100,       2.34995142,       2.00000000,       0.42951700,       0.36555394
     14237,     39621.4300,       2.34999201,       2.00000000,       0.47448900,       0.40382180
     17084,     28053.3600,       2.35004863,       2.00000000,       0.67016500,       0.57034139
     20501,     16046.3100,       2.34995884,       2.00000000,       1.17158800,       0.99711363
     24601,     14242.1200,       2.34951668,       2.00000000,       1.31975700,       1.12342850
     29521,     13574.2500,       2.35004731,       2.00000000,       1.38500300,       1.17870223
     35425,     13561.5400,       2.35004675,       2.00000000,       1.38630100,       1.17980717
     42510,     13518.8700,       2.35004211,       2.00000000,       1.39067300,       1.18353028
     51012,     13653.7700,       2.35004778,       2.00000000,       1.37693700,       1.17183745
     61214,     13731.3500,       2.35004924,       2.00000000,       1.36915900,       1.16521729
     73457,     13757.9200,       2.35004684,       2.00000000,       1.36651300,       1.16296661
     88148,     13820.0900,       2.35004745,       2.00000000,       1.36036600,       1.15773492
    105778,     13747.0100,       2.34994155,       2.00000000,       1.36753700,       1.16389022
    126934,     13720.5000,       2.34999727,       2.00000000,       1.37021100,       1.16613837
    152321,     13848.9300,       2.35004581,       2.00000000,       1.35753200,       1.15532386
    182785,     13932.4000,       2.35004492,       2.00000000,       1.34939800,       1.14840188
    219342,     13920.5700,       2.34996782,       2.00000000,       1.35050100,       1.14937829
    263210,     13877.9800,       2.34998572,       2.00000000,       1.35465600,       1.15290573
    315852,     13860.9400,       2.35004727,       2.00000000,       1.35635700,       1.15432317
    379022,     13883.8200,       2.35004515,       2.00000000,       1.35412100,       1.15242126
    454826,     13829.2900,       2.35004680,       2.00000000,       1.35946100,       1.15696505
    545791,     13836.4500,       2.35003233,       2.00000000,       1.35874900,       1.15636622
    654949,     13826.9300,       2.35004247,       2.00000000,       1.35969000,       1.15716206
    785939,     13841.7800,       2.35004294,       2.00000000,       1.35823100,       1.15592015
    943127,     13848.2100,       2.34967224,       2.00000000,       1.35738600,       1.15538327
   1131752,     13858.4200,       2.35004576,       2.00000000,       1.35660300,       1.15453326
   1358102,     13859.7900,       2.35004778,       2.00000000,       1.35646900,       1.15441823
   1629722,     13871.9100,       2.35004159,       2.00000000,       1.35528100,       1.15341023
   1955666,     13837.6100,       2.35004604,       2.00000000,       1.35864200,       1.15626841
   2346799,     13836.1200,       2.35004656,       2.00000000,       1.35878900,       1.15639326
   2816159,     13835.1600,       2.35004285,       2.00000000,       1.35888100,       1.15647338
   3379391,     13844.0500,       2.35004369,       2.00000000,       1.35800900,       1.15573085
   4055269,     13823.1200,       2.35003181,       2.00000000,       1.36005900,       1.15748135
   4866323,     13830.5200,       2.35004191,       2.00000000,       1.35933700,       1.15686192
   5839588,     13829.1300,       2.34997801,       2.00000000,       1.35943700,       1.15697848
