  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    106552.2000,       2.35004492,       2.00000000,       0.35288500,       0.30032192
         6,    109896.1900,       2.35004294,       2.00000000,       0.34214700,       0.29118362
         7,    112218.2200,       2.35004327,       2.00000000,       0.33506800,       0.28515900
         8,    113803.0800,       2.35004553,       2.00000000,       0.33040200,       0.28118774
        10,    116416.3300,       2.35004553,       2.00000000,       0.32298500,       0.27487553
        12,    118030.3500,       2.35004562,       2.00000000,       0.31856800,       0.27111644
        14,    119520.5300,       2.35004680,       2.00000000,       0.31459700,       0.26773680
        17,    116311.0800,       2.35002979,       2.00000000,       0.32327500,       0.27512417
        20,    121940.6500,       2.35004285,       2.00000000,       0.30835200,       0.26242245
        24,    119773.8900,       2.35004769,       2.00000000,       0.31393100,       0.26716990
        29,    121386.8200,       2.35004318,       2.00000000,       0.30975900,       0.26361984
        35,     93856.8700,       2.35004421,       2.00000000,       0.40061800,       0.34094507
        42,     60892.0500,       2.34997007,       2.00000000,       0.61747800,       0.52551988
        50,     61079.7400,       2.34996072,       2.00000000,       0.61557800,       0.52390493
        60,     61529.1400,       2.34993526,       2.00000000,       0.61107600,       0.52007901
        72,     62330.8300,       2.35004308,       2.00000000,       0.60324400,       0.51338974
        86,     62127.5000,       2.35004299,       2.00000000,       0.60521800,       0.51506973
       103,     62509.1300,       2.35004534,       2.00000000,       0.60152400,       0.51192544
       124,     62847.7300,       2.34999878,       2.00000000,       0.59827100,       0.50916707
       149,     62820.2800,       2.35004421,       2.00000000,       0.59854400,       0.50938957
       179,     62984.9900,       2.35004586,       2.00000000,       0.59697900,       0.50805732
       215,     63072.1200,       2.34992779,       2.00000000,       0.59612500,       0.50735602
       258,     63079.7700,       2.35004604,       2.00000000,       0.59608200,       0.50729389
       310,     63170.2600,       2.34997397,       2.00000000,       0.59521000,       0.50656731
       372,     60870.6400,       2.35004478,       2.00000000,       0.61771500,       0.52570488
       446,     58722.9700,       2.35001494,       2.00000000,       0.64029900,       0.54493185
       535,     55516.3600,       2.35004055,       2.00000000,       0.67729000,       0.57640708
       642,     54642.8900,       2.35004139,       2.00000000,       0.68811600,       0.58562032
       770,     53568.7700,       2.35002476,       2.00000000,       0.70190900,       0.59736307
       924,     52169.3300,       2.35004393,       2.00000000,       0.72074300,       0.61338683
      1109,     51176.4200,       2.35004299,       2.00000000,       0.73472700,       0.62528814
      1331,     51339.7300,       2.35004581,       2.00000000,       0.73239000,       0.62329849
      1597,     51146.9900,       2.34965260,       2.00000000,       0.73502800,       0.62564824
      1916,     51298.0900,       2.35004407,       2.00000000,       0.73298400,       0.62380447
      2299,     49824.5500,       2.34999159,       2.00000000,       0.75464500,       0.64225336
      2759,     51295.1800,       2.35001344,       2.00000000,       0.73301600,       0.62383984
      3311,     51141.8200,       2.35004487,       2.00000000,       0.73522400,       0.62571061
      3973,     51206.2900,       2.35004863,       2.00000000,       0.73430000,       0.62492324
      4768,     51176.5900,       2.35004614,       2.00000000,       0.73472500,       0.62528560
      5722,     49497.6100,       2.35004525,       2.00000000,       0.75964700,       0.64649564
      6866,     52273.4000,       2.35004604,       2.00000000,       0.71930900,       0.61216588
      8239,     52283.4100,       2.34993018,       2.00000000,       0.71913600,       0.61204882
      9887,     54126.2700,       2.35004741,       2.00000000,       0.69468600,       0.59121020
     11864,     54981.8600,       2.35004745,       2.00000000,       0.68387600,       0.58201038
     14237,     50632.2900,       2.35004426,       2.00000000,       0.74262300,       0.63200767
     17084,     42544.4800,       2.35004379,       2.00000000,       0.88379700,       0.75215364
     20501,     31905.6900,       2.35004656,       2.00000000,       1.17849700,       1.00295630
     24601,     25045.1900,       2.35004299,       2.00000000,       1.50131400,       1.27769067
     29521,     24009.1300,       2.35004487,       2.00000000,       1.56610100,       1.33282647
     35425,     23807.3600,       2.35004525,       2.00000000,       1.57937400,       1.34412221
     42510,     23137.6800,       2.35004252,       2.00000000,       1.62508400,       1.38302519
     51012,     24062.1500,       2.35004647,       2.00000000,       1.56265100,       1.32988945
     61214,     23445.1100,       2.35004238,       2.00000000,       1.60377500,       1.36489028
     73457,     23391.0700,       2.35004596,       2.00000000,       1.60748200,       1.36804303
     88148,     23692.1500,       2.35003589,       2.00000000,       1.58704800,       1.35065852
    105778,     23334.7100,       2.35001672,       2.00000000,       1.61134500,       1.37134769
    126934,     23212.5800,       2.35001254,       2.00000000,       1.61982000,       1.37856285
    152321,     23113.4500,       2.34999666,       2.00000000,       1.62675600,       1.38447516
    182785,     23133.4800,       2.35004511,       2.00000000,       1.62538100,       1.38327643
    219342,     23389.7800,       2.35004121,       2.00000000,       1.60756800,       1.36811899
    263210,     23239.4200,       2.35004722,       2.00000000,       1.61797300,       1.37697063
    315852,     23654.8400,       2.35004548,       2.00000000,       1.58955700,       1.35278829
    379022,     23441.6300,       2.34998290,       2.00000000,       1.60397200,       1.36509249
    454826,     23581.8200,       2.35004196,       2.00000000,       1.59447700,       1.35697748
    545791,     23815.4200,       2.35004384,       2.00000000,       1.57883900,       1.34366770
    654949,     23544.5700,       2.35004590,       2.00000000,       1.59700300,       1.35912494
    785939,     23267.3100,       2.35004290,       2.00000000,       1.61603100,       1.37532043
    943127,     23374.3900,       2.35001005,       2.00000000,       1.60860500,       1.36901967
   1131752,     23910.8800,       2.34997012,       2.00000000,       1.57248600,       1.33830297
   1358102,     23834.5800,       2.34996758,       2.00000000,       1.57751800,       1.34258703
   1629722,     24081.3200,       2.35004365,       2.00000000,       1.56140500,       1.32883064
   1955666,     24051.5600,       2.35004473,       2.00000000,       1.56333800,       1.33047510
   2346799,     24271.4800,       2.35004816,       2.00000000,       1.54917500,       1.31841979
   2816159,     23109.3300,       2.35003613,       2.00000000,       1.62707300,       1.38472169
   3379391,     23967.9900,       2.35004548,       2.00000000,       1.56878900,       1.33511374
   4055269,     23976.2700,       2.35004041,       2.00000000,       1.56824400,       1.33465280
   4866323,     23699.3900,       2.34994470,       2.00000000,       1.58650200,       1.35024624
   5839588,     23122.8600,       2.35004708,       2.00000000,       1.62612900,       1.38391185
