  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    107210.9500,       2.35004774,       2.00000000,       0.17535900,       0.14923867
         6,    109748.4800,       2.35004849,       2.00000000,       0.17130400,       0.14578763
         7,    112163.3200,       2.35004905,       2.00000000,       0.16761600,       0.14264894
         8,    113977.1200,       2.35004755,       2.00000000,       0.16494900,       0.14037929
        10,    109207.3800,       2.35004600,       2.00000000,       0.17215300,       0.14651032
        12,    112059.8500,       2.35004863,       2.00000000,       0.16777100,       0.14278088
        14,    113664.5100,       2.34993695,       2.00000000,       0.16539500,       0.14076548
        17,    116293.9100,       2.34998332,       2.00000000,       0.16165800,       0.13758225
        20,    117572.4900,       2.34992370,       2.00000000,       0.15989600,       0.13608612
        24,    119439.4600,       2.35004731,       2.00000000,       0.15740500,       0.13395901
        29,    119309.1300,       2.35004755,       2.00000000,       0.15757700,       0.13410537
        35,     77285.8700,       2.35004806,       2.00000000,       0.24325800,       0.20702385
        42,     61332.3600,       2.35004431,       2.00000000,       0.30653200,       0.26087338
        50,     61455.1200,       2.35004684,       2.00000000,       0.30592000,       0.26035226
        60,     61995.2800,       2.35004985,       2.00000000,       0.30325500,       0.25808389
        72,     62134.0400,       2.35004633,       2.00000000,       0.30257800,       0.25750812
        86,     62358.7800,       2.35004849,       2.00000000,       0.30148700,       0.25657939
       103,     62574.5900,       2.35004637,       2.00000000,       0.30044700,       0.25569453
       124,     62817.4600,       2.35004595,       2.00000000,       0.29928600,       0.25470651
       149,     63041.1000,       2.35004568,       2.00000000,       0.29822400,       0.25380273
       179,     63222.7100,       2.34998078,       2.00000000,       0.29735900,       0.25307356
       215,     63242.9200,       2.35004708,       2.00000000,       0.29727200,       0.25299238
       258,     63289.9700,       2.35004670,       2.00000000,       0.29705100,       0.25280434
       310,     63340.8600,       2.35004764,       2.00000000,       0.29681300,       0.25260169
       372,     62257.0900,       2.34995804,       2.00000000,       0.30196800,       0.25699863
       446,     57338.2800,       2.35004878,       2.00000000,       0.32788600,       0.27904612
       535,     56278.1900,       2.35003824,       2.00000000,       0.33406000,       0.28430176
       642,     50831.6900,       2.34996998,       2.00000000,       0.36984300,       0.31476402
