  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,     61137.6400,       2.35004614,       2.00000000,       1.23003600,       1.04681860
         6,     61532.0700,       2.34994423,       2.00000000,       1.22209800,       1.04010809
         7,     61868.3700,       2.35004947,       2.00000000,       1.21550900,       1.03445397
         8,     62125.4800,       2.35004947,       2.00000000,       1.21047900,       1.03017321
        10,     62478.4600,       2.35004444,       2.00000000,       1.20363800,       1.02435339
        12,     61737.6000,       2.35004764,       2.00000000,       1.21808300,       1.03664537
        14,     62172.6700,       2.35004736,       2.00000000,       1.20955900,       1.02939117
        17,     61178.6800,       2.35004468,       2.00000000,       1.22921000,       1.04611628
        20,     62288.3800,       2.35004901,       2.00000000,       1.20731300,       1.02747900
        24,     61219.4400,       2.35001912,       2.00000000,       1.22837800,       1.04541958
        29,     61999.9700,       2.35004529,       2.00000000,       1.21292700,       1.03225840
        35,     60286.4800,       2.35004309,       2.00000000,       1.24740000,       1.06159756
        42,     58073.5800,       2.35004332,       2.00000000,       1.29493300,       1.10205032
        50,     57828.3200,       2.35004769,       2.00000000,       1.30042700,       1.10672392
        60,     57984.0800,       2.35004534,       2.00000000,       1.29693300,       1.10375147
        72,     58293.8200,       2.34997853,       2.00000000,       1.29000500,       1.09788663
        86,     58650.0300,       2.34996265,       2.00000000,       1.28216100,       1.09121819
       103,     58893.4900,       2.35004633,       2.00000000,       1.27690700,       1.08670794
       124,     58789.4700,       2.34996382,       2.00000000,       1.27912100,       1.08863038
       149,     59068.5000,       2.35004835,       2.00000000,       1.27312400,       1.08348750
       179,     59308.8600,       2.35004459,       2.00000000,       1.26796300,       1.07909697
       215,     59108.3500,       2.35004539,       2.00000000,       1.27226400,       1.08275696
       258,     58961.5400,       2.35004576,       2.00000000,       1.27543200,       1.08545290
       310,     59043.1400,       2.34998121,       2.00000000,       1.27363500,       1.08395335
       372,     59349.6600,       2.34946337,       2.00000000,       1.26677800,       1.07835518
       446,     56939.1300,       2.35004196,       2.00000000,       1.32073200,       1.12400717
       535,     56548.9500,       2.34962595,       2.00000000,       1.32961000,       1.13176312
       642,     56035.3800,       2.35004473,       2.00000000,       1.34203500,       1.14213571
       770,     54247.6800,       2.35004468,       2.00000000,       1.38626100,       1.17977416
       924,     52988.3200,       2.34995541,       2.00000000,       1.41915400,       1.20781355
      1109,     51644.5500,       2.34996514,       2.00000000,       1.45608600,       1.23924051
      1331,     49740.9900,       2.35004609,       2.00000000,       1.51186100,       1.28666498
      1597,     51508.1600,       2.34996349,       2.00000000,       1.45994000,       1.24252143
      1916,     51566.6000,       2.35004379,       2.00000000,       1.45833500,       1.24111304
      2299,     50632.8300,       2.35004576,       2.00000000,       1.48523100,       1.26400177
      2759,     47836.2600,       2.35004492,       2.00000000,       1.57205900,       1.33789698
      3311,     50802.0300,       2.35004474,       2.00000000,       1.48028400,       1.25979219
      3973,     51114.1000,       2.35004515,       2.00000000,       1.47124700,       1.25210105
      4768,     51229.9800,       2.35004478,       2.00000000,       1.46791800,       1.24926811
      5722,     48712.7600,       2.34998374,       2.00000000,       1.54373300,       1.31382441
      6866,     51902.2600,       2.35004548,       2.00000000,       1.44890500,       1.23308677
      8239,     51746.2700,       2.35000512,       2.00000000,       1.45324800,       1.23680411
      9887,     51094.7500,       2.35003510,       2.00000000,       1.47179700,       1.25257448
     11864,     48958.4000,       2.35000597,       2.00000000,       1.53600200,       1.30723243
     14237,     44361.9900,       2.35004581,       2.00000000,       1.69517800,       1.44267656
     17084,     34007.4200,       2.35003270,       2.00000000,       2.21131300,       1.88194232
     20501,     22694.0500,       2.35004280,       2.00000000,       3.31370400,       2.82012225
     24601,     17740.2300,       2.35000085,       2.00000000,       4.23895400,       3.60761913
     29521,     16449.6300,       2.35004642,       2.00000000,       4.57162300,       3.89066613
     35425,     16229.3000,       2.35004619,       2.00000000,       4.63368700,       3.94348590
     42510,     16177.2100,       2.34959372,       2.00000000,       4.64771200,       3.95618354
     51012,     16223.8800,       2.35004336,       2.00000000,       4.63522800,       3.94480210
     61214,     16234.3800,       2.35004435,       2.00000000,       4.63223300,       3.94225155
     73457,     16106.3700,       2.35004802,       2.00000000,       4.66905500,       3.97358264
     88148,     16164.8500,       2.35000268,       2.00000000,       4.65207300,       3.95920655
    105778,     16187.1600,       2.35004402,       2.00000000,       4.64574600,       3.95375231
    126934,     16268.4600,       2.35004717,       2.00000000,       4.62253500,       3.93399337
    152321,     16158.9700,       2.35004393,       2.00000000,       4.65384800,       3.96064766
    182785,     16167.3100,       2.35004689,       2.00000000,       4.65145500,       3.95860612
    219342,     16321.6700,       2.35004402,       2.00000000,       4.60745700,       3.92116654
    263210,     16260.2800,       2.35004844,       2.00000000,       4.62486100,       3.93597078
    315852,     15972.5200,       2.35004341,       2.00000000,       4.70817200,       4.00688087
    379022,     16240.9100,       2.35004637,       2.00000000,       4.63037400,       3.94066607
    454826,     16225.1000,       2.35004661,       2.00000000,       4.63488600,       3.94450560
    545791,     16330.5800,       2.35004633,       2.00000000,       4.60494900,       3.91902828
    654949,     16389.4700,       2.35004280,       2.00000000,       4.58839500,       3.90494590
    785939,     16230.6900,       2.35004572,       2.00000000,       4.63328800,       3.94314712
    943127,     16316.6400,       2.35004727,       2.00000000,       4.60888600,       3.92237728
   1131752,     16285.2500,       2.35001325,       2.00000000,       4.61770200,       3.92993699
   1358102,     16287.0000,       2.35004544,       2.00000000,       4.61726900,       3.92951465
   1629722,     16006.1700,       2.35004379,       2.00000000,       4.69827500,       3.99845741
   1955666,     16284.0200,       2.35004666,       2.00000000,       4.61811700,       3.93023431
   2346799,     16047.2400,       2.35002429,       2.00000000,       4.68621300,       3.98822516
   2816159,     16292.5700,       2.35004680,       2.00000000,       4.61569400,       3.92817199
   3379391,     16280.8600,       2.34994677,       2.00000000,       4.61881500,       3.93099543
   4055269,     16283.8000,       2.35003962,       2.00000000,       4.61816300,       3.93028523
   4866323,     16195.5600,       2.35004581,       2.00000000,       4.64334000,       3.95170169
   5839588,     16297.7700,       2.35004318,       2.00000000,       4.61421200,       3.92691678
