  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    190906.6700,       2.40001426,       2.20000000,       0.30172000,       0.27657502
         6,    194702.0300,       2.39983556,       2.20000000,       0.29581600,       0.27118325
         7,    213678.3400,       2.40000520,       2.20000000,       0.26956500,       0.24710071
         8,    218868.7900,       2.40001393,       2.20000000,       0.26317300,       0.24124052
        10,    230449.6600,       2.40001619,       2.20000000,       0.24994800,       0.22911745
        12,    219613.0000,       2.40001574,       2.20000000,       0.26228100,       0.24042267
        14,    232429.5100,       2.40001347,       2.20000000,       0.24781800,       0.22716523
        17,    248783.0900,       2.40001370,       2.20000000,       0.23152800,       0.21223279
        20,    253276.8900,       2.40001494,       2.20000000,       0.22742100,       0.20846795
        24,    247882.5500,       2.40001068,       2.20000000,       0.23236900,       0.21300397
        29,    148320.9100,       2.40001126,       2.20000000,       0.38834900,       0.35598491
        35,     89197.7400,       2.39999720,       2.20000000,       0.64575600,       0.59194369
        42,     77127.8900,       2.40001846,       2.20000000,       0.74681700,       0.68457699
        50,     71809.6300,       2.40001121,       2.20000000,       0.80212500,       0.73527782
        60,     73145.8300,       2.40000681,       2.20000000,       0.78747000,       0.72184545
        72,     73581.2900,       2.40001216,       2.20000000,       0.78281200,       0.71757403
        86,     73749.7100,       2.39998023,       2.20000000,       0.78101400,       0.71593540
       103,     73252.2400,       2.40001405,       2.20000000,       0.78632900,       0.72079736
       124,     73535.1500,       2.40001414,       2.20000000,       0.78330300,       0.71802352
       149,     73930.8000,       2.40001721,       2.20000000,       0.77911200,       0.71418088
       179,     73447.5300,       2.40001071,       2.20000000,       0.78423700,       0.71888071
       215,     73967.6500,       2.40000995,       2.20000000,       0.77872200,       0.71382554
       258,     73301.6700,       2.40001425,       2.20000000,       0.78579900,       0.72031147
       310,     74391.8800,       2.40001412,       2.20000000,       0.77428300,       0.70975524
       372,     74640.4900,       2.40001561,       2.20000000,       0.77170400,       0.70739073
       446,     74954.8400,       2.40001195,       2.20000000,       0.76846700,       0.70442458
       535,     72119.6100,       2.40001270,       2.20000000,       0.79867700,       0.73211671
       642,     72036.9100,       2.40001831,       2.20000000,       0.79959600,       0.73295741
       770,     67209.4000,       2.40001516,       2.20000000,       0.85702800,       0.78560404
       924,     48095.6700,       2.39998402,       2.20000000,       1.19760500,       1.09781189
      1109,     39561.9900,       2.40001331,       2.20000000,       1.45595100,       1.33461435
