  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    170044.6200,       2.39999878,       2.20000000,       0.22582300,       0.20700452
         6,    181365.1100,       2.40001061,       2.20000000,       0.21172900,       0.19408406
         7,    189544.9500,       2.40001773,       2.20000000,       0.20259200,       0.18570796
         8,    192006.4500,       2.40000945,       2.20000000,       0.19999400,       0.18332711
        10,    197997.3900,       2.40001619,       2.20000000,       0.19394300,       0.17777988
        12,    204463.1000,       2.40001747,       2.20000000,       0.18781000,       0.17215791
        14,    207372.5700,       2.39998644,       2.20000000,       0.18517300,       0.16974288
        17,    189563.2800,       2.40001216,       2.20000000,       0.20257200,       0.18569006
        20,    215293.9700,       2.39999490,       2.20000000,       0.17836000,       0.16349701
        24,    218289.8800,       2.40001382,       2.20000000,       0.17591400,       0.16125357
        29,    217964.8700,       2.40001204,       2.20000000,       0.17617600,       0.16149386
        35,    154597.1700,       2.40000881,       2.20000000,       0.24838800,       0.22768816
        42,    100749.9100,       2.39999369,       2.20000000,       0.38114100,       0.34938017
        50,     93060.0000,       2.39999683,       2.20000000,       0.41263600,       0.37825017
        60,     93132.8000,       2.40001193,       2.20000000,       0.41231700,       0.37795537
        72,     93951.3200,       2.40001517,       2.20000000,       0.40872500,       0.37466221
        86,     95516.2000,       2.40001361,       2.20000000,       0.40202800,       0.36852358
       103,     95271.9600,       2.39998064,       2.20000000,       0.40305300,       0.36946823
       124,     95740.3000,       2.40001051,       2.20000000,       0.40108700,       0.36766147
       149,     96414.2200,       2.39994641,       2.20000000,       0.39827300,       0.36509174
       179,     95448.2500,       2.40001796,       2.20000000,       0.40231500,       0.36878599
       215,     95376.1400,       2.39998998,       2.20000000,       0.40261500,       0.36906529
       258,     96190.1600,       2.40001685,       2.20000000,       0.39921200,       0.36594176
       310,     96816.2100,       2.39999985,       2.20000000,       0.39662800,       0.36357569
       372,     95712.6600,       2.40001237,       2.20000000,       0.40120300,       0.36776752
       446,     96265.4300,       2.40001674,       2.20000000,       0.39890000,       0.36565578
       535,     95465.4000,       2.40001491,       2.20000000,       0.40224200,       0.36871954
       642,     92184.8700,       2.40001897,       2.20000000,       0.41655800,       0.38184182
       770,     81417.5700,       2.39995110,       2.20000000,       0.47163300,       0.43233906
       924,     47493.3200,       2.40001495,       2.20000000,       0.80854000,       0.74115705
      1109,     42490.5100,       2.39997140,       2.20000000,       0.90372000,       0.82841987
      1331,     29697.0800,       2.39994213,       2.20000000,       1.29302500,       1.18530150
      1597,     26117.4100,       2.40001524,       2.20000000,       1.47029300,       1.34776003
      1916,     22497.8600,       2.39999328,       2.20000000,       1.70682400,       1.56459305
      2299,     22317.4500,       2.40000799,       2.20000000,       1.72063300,       1.57724167
      2759,     22286.7500,       2.39994340,       2.20000000,       1.72295600,       1.57941358
      3311,     22285.7000,       2.39997603,       2.20000000,       1.72306100,       1.57948836
      3973,     22282.6500,       2.40001106,       2.20000000,       1.72332200,       1.57970455
      4768,     22284.4500,       2.40001500,       2.20000000,       1.72318600,       1.57957729
      5722,     22289.4600,       2.40001355,       2.20000000,       1.72279700,       1.57922167
      6866,     22286.6400,       2.39997016,       2.20000000,       1.72298400,       1.57942164
      8239,     22290.1800,       2.39994101,       2.20000000,       1.72269000,       1.57917132
