  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    196884.9700,       2.39996583,       2.20000000,       0.19503500,       0.17878463
         6,    208680.6700,       2.40001631,       2.20000000,       0.18401400,       0.16867835
         7,    218181.7900,       2.40001498,       2.20000000,       0.17600100,       0.16133324
         8,    193820.4400,       2.40001448,       2.20000000,       0.19812300,       0.18161165
        10,    225572.5900,       2.40001329,       2.20000000,       0.17023400,       0.15604697
        12,    239641.4700,       2.39996887,       2.20000000,       0.16023700,       0.14688582
        14,    245503.1200,       2.39983974,       2.20000000,       0.15640300,       0.14337899
        17,    225014.9900,       2.39983894,       2.20000000,       0.17064400,       0.15643416
        20,    254646.8600,       2.40001670,       2.20000000,       0.15079800,       0.13823054
        24,    258666.6900,       2.40001473,       2.20000000,       0.14845500,       0.13608291
        29,    231366.0000,       2.40001466,       2.20000000,       0.16597200,       0.15214007
        35,    104419.5600,       2.40001507,       2.20000000,       0.36775000,       0.33710205
        42,     61710.9400,       2.40001068,       2.20000000,       0.62225900,       0.57040154
        50,     62786.3600,       2.40000428,       2.20000000,       0.61159900,       0.56063142
        60,     61864.1800,       2.40001262,       2.20000000,       0.62071800,       0.56898851
        72,     63346.6400,       2.40001207,       2.20000000,       0.60619200,       0.55567320
        86,     62609.0500,       2.40001284,       2.20000000,       0.61333300,       0.56221891
       103,     62803.3500,       2.40000232,       2.20000000,       0.61143300,       0.56047971
       124,     63338.2300,       2.40001624,       2.20000000,       0.60627300,       0.55574649
       149,     63352.9500,       2.40001360,       2.20000000,       0.60613200,       0.55561785
       179,     63876.0800,       2.40000947,       2.20000000,       0.60116600,       0.55106666
       215,     63413.9200,       2.40001510,       2.20000000,       0.60554900,       0.55508309
       258,     63649.9200,       2.40001624,       2.20000000,       0.60330400,       0.55302492
       310,     63929.9300,       2.40001285,       2.20000000,       0.60066100,       0.55060297
       372,     64201.3600,       2.39987756,       2.20000000,       0.59808800,       0.54827530
       446,     64075.9700,       2.40001417,       2.20000000,       0.59929200,       0.54934776
       535,     64486.2200,       2.40001049,       2.20000000,       0.59547900,       0.54585336
       642,     59084.9900,       2.40001320,       2.20000000,       0.64991500,       0.59575214
       770,     57932.3300,       2.40001222,       2.20000000,       0.66284600,       0.60760574
       924,     53080.1300,       2.40001417,       2.20000000,       0.72343900,       0.66314850
      1109,     35382.1700,       2.40000394,       2.20000000,       1.08529400,       0.99485120
      1331,     28642.4000,       2.40001032,       2.20000000,       1.34067600,       1.22894772
      1597,     22768.4400,       2.40001574,       2.20000000,       1.68655600,       1.54599953
      1916,     21629.7900,       2.40001637,       2.20000000,       1.77534200,       1.62738573
      2299,     21353.9600,       2.40001612,       2.20000000,       1.79827300,       1.64840585
      2759,     21329.0900,       2.40001356,       2.20000000,       1.80036800,       1.65032801
      3311,     21326.6300,       2.39999564,       2.20000000,       1.80056300,       1.65051908
      3973,     21332.1500,       2.40001559,       2.20000000,       1.80011100,       1.65009103
      4768,     21327.3900,       2.40001070,       2.20000000,       1.80050900,       1.65045922
      5722,     21332.0200,       2.39992943,       2.20000000,       1.80005800,       1.65010169
      6866,     21332.9000,       2.40001165,       2.20000000,       1.80004500,       1.65003324
      8239,     21338.1300,       2.40001606,       2.20000000,       1.79960700,       1.64962871
      9887,     21340.6500,       2.39995846,       2.20000000,       1.79935100,       1.64943363
     11864,     21339.8400,       2.40001642,       2.20000000,       1.79946300,       1.64949646
     14237,     21340.2500,       2.40001524,       2.20000000,       1.79942800,       1.64946519
     17084,     21193.6600,       2.40001414,       2.20000000,       1.81187300,       1.66087380
     20501,     20139.9200,       2.40001561,       2.20000000,       1.90667300,       1.74777222
     24601,     19814.5800,       2.39999199,       2.20000000,       1.93796000,       1.77646927
     29521,     18401.3700,       2.39995269,       2.20000000,       2.08676000,       1.91290104
     35425,     16354.8800,       2.40000706,       2.20000000,       2.34793100,       2.15226375
     42510,     15350.7600,       2.39998946,       2.20000000,       2.50149300,       2.29304532
     51012,     14878.3900,       2.39998452,       2.20000000,       2.58090800,       2.36584759
     61214,     14409.1300,       2.40000961,       2.20000000,       2.66498800,       2.44289589
     73457,     14066.8700,       2.40001406,       2.20000000,       2.72983400,       2.50233317
     88148,     13870.7300,       2.40001464,       2.20000000,       2.76843600,       2.53771752
    105778,     13583.5200,       2.39999703,       2.20000000,       2.82695200,       2.59137587
    126934,     13566.1500,       2.39999464,       2.20000000,       2.83056900,       2.59469404
    152321,     13507.0200,       2.39999362,       2.20000000,       2.84295800,       2.60605176
    182785,     13419.2300,       2.40001361,       2.20000000,       2.86158100,       2.62310104
    219342,     13341.9900,       2.40001517,       2.20000000,       2.87814900,       2.63828658
    263210,     13330.1600,       2.39997321,       2.20000000,       2.88065400,       2.64062898
    315852,     13291.9900,       2.40001032,       2.20000000,       2.88897000,       2.64821111
    379022,     13170.1600,       2.40001786,       2.20000000,       2.91570500,       2.67270969
    454826,     13216.2800,       2.40001191,       2.20000000,       2.90552200,       2.66338195
    545791,     13199.8500,       2.40001115,       2.20000000,       2.90913700,       2.66669653
    654949,     13206.5800,       2.40001142,       2.20000000,       2.90765500,       2.66533773
    785939,     13184.4600,       2.40001251,       2.20000000,       2.91253500,       2.66980984
    943127,     13134.4500,       2.39985412,       2.20000000,       2.92343100,       2.67997465
   1131752,     13191.9400,       2.40001850,       2.20000000,       2.91089100,       2.66829618
   1358102,     13126.9800,       2.39998029,       2.20000000,       2.92524900,       2.68150027
   1629722,     13132.6100,       2.40001053,       2.20000000,       2.92403200,       2.68035091
   1955666,     13100.0900,       2.40001494,       2.20000000,       2.93129700,       2.68700553
