  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    195538.3000,       2.40000285,       2.20000000,       0.09819100,       0.09000831
         6,    209790.3200,       2.40001262,       2.20000000,       0.09152000,       0.08389289
         7,    215833.5900,       2.39994446,       2.20000000,       0.08895500,       0.08154397
         8,    221719.1300,       2.40001292,       2.20000000,       0.08659700,       0.07938016
        10,    194486.4100,       2.40000251,       2.20000000,       0.09872200,       0.09049507
        12,    230933.3800,       2.40001776,       2.20000000,       0.08314100,       0.07621202
        14,    233560.4900,       2.40000663,       2.20000000,       0.08220600,       0.07535529
        17,    211372.4700,       2.40001374,       2.20000000,       0.09083500,       0.08326494
        20,    237546.2000,       2.40001220,       2.20000000,       0.08082700,       0.07409104
        24,    238483.1600,       2.40000241,       2.20000000,       0.08050900,       0.07379984
        29,    240266.2700,       2.40001236,       2.20000000,       0.07991200,       0.07325229
        35,    131948.4100,       2.40001225,       2.20000000,       0.14551200,       0.13338532
        42,     94289.9800,       2.39987749,       2.20000000,       0.20361700,       0.18665844
        50,     97757.2100,       2.40001571,       2.20000000,       0.19640600,       0.18003765
        60,     98738.3200,       2.39982535,       2.20000000,       0.19443900,       0.17824872
        72,     96444.7700,       2.40001255,       2.20000000,       0.19907900,       0.18248813
        86,    100239.8800,       2.39985279,       2.20000000,       0.19152900,       0.17557902
       103,    100209.3000,       2.39996991,       2.20000000,       0.19159700,       0.17563279
       124,    101268.5000,       2.40001379,       2.20000000,       0.18959600,       0.17379533
       149,    101867.8300,       2.39987742,       2.20000000,       0.18847000,       0.17277299
       179,    104267.3200,       2.40001599,       2.20000000,       0.18414300,       0.16879663
       215,    101361.3300,       2.40001441,       2.20000000,       0.18942200,       0.17363579
       258,    103457.1100,       2.40001702,       2.20000000,       0.18558500,       0.17011838
       310,    100792.5800,       2.39994594,       2.20000000,       0.19048600,       0.17461610
       372,     99020.5200,       2.39986626,       2.20000000,       0.19388800,       0.17774057
       446,     99356.7100,       2.40001089,       2.20000000,       0.19324400,       0.17713953
       535,     99873.2200,       2.40001086,       2.20000000,       0.19224500,       0.17622379
       642,     98841.7900,       2.39979942,       2.20000000,       0.19423400,       0.17806271
       770,     90855.2000,       2.40001668,       2.20000000,       0.21132700,       0.19371507
       924,     50529.2900,       2.39998008,       2.20000000,       0.37997400,       0.34831239
      1109,     43422.8900,       2.40001510,       2.20000000,       0.44216600,       0.40531628
      1331,     31034.5900,       2.39997963,       2.20000000,       0.61865900,       0.56710890
      1597,     25025.4700,       2.40001182,       2.20000000,       0.76722200,       0.70328337
      1916,     23230.0500,       2.40001480,       2.20000000,       0.82652100,       0.75763958
      2299,     22403.7400,       2.40001591,       2.20000000,       0.85700500,       0.78558271
      2759,     22304.8300,       2.40000008,       2.20000000,       0.86080000,       0.78906664
      3311,     22303.0500,       2.40001082,       2.20000000,       0.86087300,       0.78913003
      3973,     22304.0900,       2.40001169,       2.20000000,       0.86083300,       0.78909307
      4768,     22307.5000,       2.40001204,       2.20000000,       0.86070100,       0.78897196
      5722,     22298.4900,       2.40001571,       2.20000000,       0.86105100,       0.78929158
      6866,     22310.2100,       2.40001035,       2.20000000,       0.86059600,       0.78887626
      8239,     22308.6800,       2.39999729,       2.20000000,       0.86065000,       0.78893006
      9887,     22306.7500,       2.39999766,       2.20000000,       0.86072500,       0.78899869
     11864,     22311.1000,       2.40001360,       2.20000000,       0.86056300,       0.78884495
     14237,     22307.2100,       2.40001098,       2.20000000,       0.86071200,       0.78898239
     17084,     22298.3600,       2.40001662,       2.20000000,       0.86105600,       0.78929587
     20501,     22296.9300,       2.40001756,       2.20000000,       0.86111100,       0.78934597
     24601,     21390.7500,       2.40001598,       2.20000000,       0.89759000,       0.82278536
     29521,     19176.2700,       2.40001353,       2.20000000,       1.00124300,       0.91780091
     35425,     17932.2000,       2.40001812,       2.20000000,       1.07070800,       0.98147492
     42510,     16969.4800,       2.40001431,       2.20000000,       1.13145000,       1.03715632
     51012,     15722.3100,       2.40001404,       2.20000000,       1.22120200,       1.11942862
     61214,     14906.7300,       2.40001121,       2.20000000,       1.28801500,       1.18067490
     73457,     14256.3800,       2.40001622,       2.20000000,       1.34677500,       1.23453541
     88148,     13792.3200,       2.40001587,       2.20000000,       1.39208800,       1.27607223
    105778,     13380.3700,       2.40001272,       2.20000000,       1.43494500,       1.31535928
    126934,     13073.5500,       2.40001595,       2.20000000,       1.46862400,       1.34622972
    152321,     12823.4900,       2.40001662,       2.20000000,       1.49726200,       1.37248066
    182785,     12664.7600,       2.39999486,       2.20000000,       1.51601400,       1.38968248
    219342,     12612.3600,       2.39999497,       2.20000000,       1.52231300,       1.39545651
    263210,     12581.6100,       2.40000761,       2.20000000,       1.52604100,       1.39886648
    315852,     12555.0000,       2.40001385,       2.20000000,       1.52928000,       1.40183191
    379022,     12559.4100,       2.39998015,       2.20000000,       1.52872200,       1.40134009
    454826,     12554.8200,       2.40001586,       2.20000000,       1.52930400,       1.40185273
    545791,     12566.3100,       2.40001352,       2.20000000,       1.52790400,       1.40057078
    654949,     12554.9900,       2.40001460,       2.20000000,       1.52928200,       1.40183331
    785939,     12563.6000,       2.40001449,       2.20000000,       1.52823400,       1.40087271
    943127,     12549.4100,       2.40001146,       2.20000000,       1.52996000,       1.40245664
   1131752,     12567.7600,       2.39999564,       2.20000000,       1.52771500,       1.40040796
   1358102,     12557.4600,       2.40001294,       2.20000000,       1.52898000,       1.40155744
   1629722,     12562.6400,       2.40001128,       2.20000000,       1.52834800,       1.40097908
   1955666,     12558.2000,       2.40000942,       2.20000000,       1.52888700,       1.40147425
