  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    190347.7000,       2.40001051,       2.20000000,       0.40347400,       0.36984955
         6,    202312.8800,       2.39999122,       2.20000000,       0.37960900,       0.34797619
         7,    202494.7400,       2.40001272,       2.20000000,       0.37927100,       0.34766324
         8,    220417.4400,       2.40001037,       2.20000000,       0.34843100,       0.31939370
        10,    231047.0100,       2.39996975,       2.20000000,       0.33239600,       0.30470017
        12,    238819.7800,       2.40000579,       2.20000000,       0.32158200,       0.29478279
        14,    243825.2600,       2.40001544,       2.20000000,       0.31498200,       0.28873164
        17,    226726.5200,       2.40001411,       2.20000000,       0.33873600,       0.31050617
        20,    244447.1500,       2.40001490,       2.20000000,       0.31418000,       0.28799655
        24,    255407.4600,       2.39998918,       2.20000000,       0.30069500,       0.27563833
        29,    263210.2800,       2.40001593,       2.20000000,       0.29178400,       0.26746689
        35,    195530.3300,       2.39994961,       2.20000000,       0.39277000,       0.36004673
        42,    111541.7800,       2.40001450,       2.20000000,       0.68853500,       0.63115327
        50,     79068.9400,       2.40001367,       2.20000000,       0.97131000,       0.89036243
        60,     77815.4500,       2.40001610,       2.20000000,       0.98695700,       0.90470451
        72,     79341.5900,       2.40001442,       2.20000000,       0.96797200,       0.88730234
        86,     79095.7900,       2.39997775,       2.20000000,       0.97096600,       0.89006042
       103,     79305.7000,       2.40001497,       2.20000000,       0.96841100,       0.88770455
       124,     79762.5200,       2.40001433,       2.20000000,       0.96286400,       0.88262006
       149,     80326.8900,       2.40001449,       2.20000000,       0.95609900,       0.87641879
       179,     79983.2500,       2.40001421,       2.20000000,       0.96020700,       0.88018454
       215,     79006.1800,       2.40001322,       2.20000000,       0.97208100,       0.89106934
       258,     79313.2700,       2.40001326,       2.20000000,       0.96831700,       0.88761901
       310,     79368.9600,       2.40001418,       2.20000000,       0.96763800,       0.88699626
       372,     80193.1100,       2.40001240,       2.20000000,       0.95769300,       0.87788071
       446,     80947.8700,       2.39999868,       2.20000000,       0.94875800,       0.86969531
       535,     80520.2600,       2.40001550,       2.20000000,       0.95380300,       0.87431377
       642,     73935.2600,       2.39984792,       2.20000000,       1.03868100,       0.95218459
       770,     77231.0800,       2.40001110,       2.20000000,       0.99442300,       0.91155020
       924,     50702.0100,       2.40001302,       2.20000000,       1.51474100,       1.38850505
      1109,     41506.7600,       2.40001612,       2.20000000,       1.85031400,       1.69610977
      1331,     30320.2500,       2.39998090,       2.20000000,       2.53294100,       2.32188106
      1597,     25017.7900,       2.39998662,       2.20000000,       3.06979900,       2.81399811
      1916,     23034.6500,       2.39999293,       2.20000000,       3.33409700,       3.05626458
      2299,     22371.5900,       2.39991608,       2.20000000,       3.43280600,       3.14684886
      2759,     22265.6900,       2.39988206,       2.20000000,       3.44908400,       3.16181572
      3311,     22269.0000,       2.40001346,       2.20000000,       3.44875900,       3.16134468
      3973,     22270.3700,       2.39996325,       2.20000000,       3.44847500,       3.16115049
      4768,     22271.6100,       2.39989115,       2.20000000,       3.44817900,       3.16097411
      5722,     22259.4700,       2.40001320,       2.20000000,       3.45023600,       3.16269893
      6866,     22275.9500,       2.40001587,       2.20000000,       3.44768700,       3.16035886
      8239,     22046.4600,       2.39994008,       2.20000000,       3.48346600,       3.19325689
      9887,     22107.9500,       2.40001206,       2.20000000,       3.47388100,       3.18437492
     11864,     22192.3700,       2.39997547,       2.20000000,       3.46061400,       3.17226193
     14237,     22152.1900,       2.40001713,       2.20000000,       3.46695100,       3.17801573
     17084,     21917.0200,       2.39992926,       2.20000000,       3.50402300,       3.21211576
     20501,     21819.1300,       2.40001656,       2.20000000,       3.51987100,       3.22652615
     24601,     21178.1500,       2.39972993,       2.20000000,       3.62597100,       3.32418081
     29521,     20100.6000,       2.39998854,       2.20000000,       3.82076400,       3.50238373
     35425,     18792.1500,       2.39999170,       2.20000000,       4.08679900,       3.74624538
     42510,     17486.3800,       2.40001500,       2.20000000,       4.39201800,       4.02599134
     51012,     16482.5800,       2.40001400,       2.20000000,       4.65949100,       4.27117516
     61214,     15985.9100,       2.40001405,       2.20000000,       4.80426000,       4.40387922
     73457,     15527.6900,       2.40001622,       2.20000000,       4.94603600,       4.53383569
     88148,     15261.3700,       2.40000056,       2.20000000,       5.03231500,       4.61295434
    105778,     14927.4700,       2.39996037,       2.20000000,       5.14479200,       4.71613720
    126934,     14761.8500,       2.40001199,       2.20000000,       5.20262500,       4.76904909
    152321,     14663.2000,       2.40001291,       2.20000000,       5.23763000,       4.80113500
    182785,     14639.2200,       2.40001528,       2.20000000,       5.24621600,       4.80900072
    219342,     14604.6200,       2.40001425,       2.20000000,       5.25864300,       4.82039413
    263210,     14474.3600,       2.40001223,       2.20000000,       5.30596000,       4.86377188
    315852,     14508.5100,       2.39999727,       2.20000000,       5.29343800,       4.85232369
    379022,     14465.8700,       2.39982515,       2.20000000,       5.30866200,       4.86662805
    454826,     14463.1100,       2.39998788,       2.20000000,       5.31003600,       4.86755758
    545791,     14486.9300,       2.40001187,       2.20000000,       5.30135700,       4.85955321
    654949,     14471.2700,       2.40001675,       2.20000000,       5.30710600,       4.86481320
    785939,     14459.2800,       2.40001606,       2.20000000,       5.31150300,       4.86884517
    943127,     14419.7200,       2.40000408,       2.20000000,       5.32604900,       4.88220328
   1131752,     14426.4100,       2.39996993,       2.20000000,       5.32350100,       4.87993705
   1358102,     14365.1200,       2.40001431,       2.20000000,       5.34631500,       4.90075954
   1629722,     14401.7900,       2.40001348,       2.20000000,       5.33269900,       4.88827995
   1955666,     14347.8000,       2.40001505,       2.20000000,       5.35277000,       4.90667507
