  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    115154.3000,       2.49406061,       2.20000000,       0.34653500,       0.30567701
         6,    119802.0500,       2.49408213,       2.20000000,       0.33309400,       0.29381823
         7,    121659.2900,       2.49408945,       2.20000000,       0.32801000,       0.28933285
         8,    114230.2100,       2.49408622,       2.20000000,       0.34934200,       0.30814989
        10,    126884.4000,       2.49408311,       2.20000000,       0.31450100,       0.27741746
        12,    129126.2900,       2.49407414,       2.20000000,       0.30904000,       0.27260136
        14,    122673.6700,       2.49408511,       2.20000000,       0.32529700,       0.28694025
        17,    127859.1900,       2.49408670,       2.20000000,       0.31210400,       0.27530270
        20,    126779.2300,       2.49408462,       2.20000000,       0.31476300,       0.27764840
        24,    129371.0100,       2.49408791,       2.20000000,       0.30845700,       0.27208560
        29,    115503.7800,       2.49407515,       2.20000000,       0.34548800,       0.30475168
        35,     86717.4500,       2.49408961,       2.20000000,       0.46017800,       0.40591629
        42,     59789.8700,       2.49408612,       2.20000000,       0.66742700,       0.58872843
        50,     59806.0900,       2.49403914,       2.20000000,       0.66723400,       0.58856927
        60,     61775.8100,       2.49408407,       2.20000000,       0.64597000,       0.56980196
        72,     61577.8400,       2.49408400,       2.20000000,       0.64804700,       0.57163407
        86,     61530.4600,       2.49405930,       2.20000000,       0.64854000,       0.57207461
       103,     60916.5900,       2.49406797,       2.20000000,       0.65507800,       0.57783975
       124,     62616.0400,       2.49408537,       2.20000000,       0.63730300,       0.56215662
       149,     61193.4800,       2.49408533,       2.20000000,       0.65211800,       0.57522475
       179,     62531.6200,       2.49408294,       2.20000000,       0.63816200,       0.56291488
       215,     63004.9900,       2.49405682,       2.20000000,       0.63336100,       0.55868583
       258,     62129.0400,       2.49408358,       2.20000000,       0.64229800,       0.56656305
       310,     62388.7500,       2.49404798,       2.20000000,       0.63961500,       0.56420446
       372,     62617.5300,       2.49408631,       2.20000000,       0.63728800,       0.56214318
