  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    103487.8700,       2.49405608,       2.20000000,       0.38560000,       0.34013670
         6,    105433.6000,       2.49405749,       2.20000000,       0.37848400,       0.33385951
         7,    106886.9200,       2.49408665,       2.20000000,       0.37334200,       0.32931991
         8,    108296.1100,       2.49407115,       2.20000000,       0.36848200,       0.32503499
        10,    110175.2100,       2.49408840,       2.20000000,       0.36220000,       0.31949148
        12,    111218.8100,       2.49408926,       2.20000000,       0.35880100,       0.31649316
        14,    112263.2900,       2.49404179,       2.20000000,       0.35545600,       0.31354856
        17,    113286.8500,       2.49405529,       2.20000000,       0.35224600,       0.31071533
        20,    106734.0600,       2.49405227,       2.20000000,       0.37387200,       0.32979197
        24,    114311.3200,       2.49405494,       2.20000000,       0.34908900,       0.30793059
        29,    108633.7500,       2.49408349,       2.20000000,       0.36733800,       0.32402428
        35,     85910.6200,       2.49408748,       2.20000000,       0.46449900,       0.40972813
        42,     57376.7700,       2.49406069,       2.20000000,       0.69549000,       0.61348868
        50,     56514.3000,       2.49408473,       2.20000000,       0.70611100,       0.62285141
        60,     56714.7900,       2.49408632,       2.20000000,       0.70361500,       0.62064933
        72,     56760.4500,       2.49406505,       2.20000000,       0.70304300,       0.62015006
        86,     56891.5200,       2.49406311,       2.20000000,       0.70142300,       0.61872155
       103,     57044.2700,       2.49408662,       2.20000000,       0.69955100,       0.61706446
       124,     57171.7900,       2.49405601,       2.20000000,       0.69798200,       0.61568802
       149,     57352.7200,       2.49408475,       2.20000000,       0.69578800,       0.61374562
       179,     57240.5900,       2.49408296,       2.20000000,       0.69715100,       0.61494835
       215,     57292.5900,       2.49408948,       2.20000000,       0.69652000,       0.61439015
       258,     57314.1000,       2.49408966,       2.20000000,       0.69625900,       0.61415988
       310,     57128.8900,       2.49405154,       2.20000000,       0.69850500,       0.61615046
       372,     57022.8000,       2.49408716,       2.20000000,       0.69981500,       0.61729719
       446,     57008.1000,       2.49407487,       2.20000000,       0.69999200,       0.61745636
       535,     57027.8600,       2.49407293,       2.20000000,       0.69974900,       0.61724250
       642,     57137.4600,       2.49406876,       2.20000000,       0.69840500,       0.61605800
       770,     55083.5600,       2.49406972,       2.20000000,       0.72444700,       0.63902921
       924,     51814.0600,       2.49407797,       2.20000000,       0.77016300,       0.67935270
      1109,     40188.9100,       2.49408534,       2.20000000,       0.99294500,       0.87586377
      1331,     30657.4200,       2.49405157,       2.20000000,       1.30163700,       1.14817249
      1597,     26934.5300,       2.49408322,       2.20000000,       1.48156800,       1.30687283
      1916,     22363.1400,       2.49408817,       2.20000000,       1.78442800,       1.57401877
      2299,     21983.6800,       2.49408983,       2.20000000,       1.81523000,       1.60118772
      2759,     21979.2600,       2.49408881,       2.20000000,       1.81559400,       1.60150945
      3311,     21983.7800,       2.49409032,       2.20000000,       1.81522300,       1.60118123
      3973,     21984.1700,       2.49409043,       2.20000000,       1.81519000,       1.60115205
      4768,     21984.8600,       2.49407330,       2.20000000,       1.81512100,       1.60110218
      5722,     21984.8400,       2.49407661,       2.20000000,       1.81512400,       1.60110270
      6866,     21986.3200,       2.49408931,       2.20000000,       1.81501200,       1.60099576
      8239,     21983.0100,       2.49406803,       2.20000000,       1.81526900,       1.60123611
      9887,     21988.2100,       2.49407581,       2.20000000,       1.81484600,       1.60085799
     11864,     21970.2100,       2.49408551,       2.20000000,       1.81634000,       1.60216960
     14237,     21904.6000,       2.49408650,       2.20000000,       1.82178100,       1.60696840
     17084,     21972.7400,       2.49406405,       2.20000000,       1.81611500,       1.60198492
     20501,     21128.0400,       2.49409008,       2.20000000,       1.88874300,       1.66603229
     24601,     20217.0000,       2.49408754,       2.20000000,       1.97385400,       1.74110922
     29521,     16952.5600,       2.49408731,       2.20000000,       2.35394600,       2.07638328
     35425,     15502.5600,       2.49408528,       2.20000000,       2.57411500,       2.27059317
     42510,     14404.2200,       2.49408275,       2.20000000,       2.77039100,       2.44372814
     51012,     13787.1600,       2.49408472,       2.20000000,       2.89438500,       2.55309972
     61214,     13384.6100,       2.49408995,       2.20000000,       2.98144100,       2.62988518
     73457,     13039.8900,       2.49402080,       2.20000000,       3.06017500,       2.69941012
     88148,     12804.0700,       2.49408908,       2.20000000,       3.11662100,       2.74912643
    105778,     12630.7000,       2.49408531,       2.20000000,       3.15939500,       2.78686096
    126934,     12565.6500,       2.49405890,       2.20000000,       3.17571700,       2.80128805
    152321,     12527.2000,       2.49406016,       2.20000000,       3.18546600,       2.80988619
    182785,     12491.8000,       2.49405405,       2.20000000,       3.19448400,       2.81784783
    219342,     12465.7800,       2.49408505,       2.20000000,       3.20119300,       2.82373072
    263210,     12448.8200,       2.49408709,       2.20000000,       3.20555600,       2.82757696
    315852,     12429.2700,       2.49407369,       2.20000000,       3.21058200,       2.83202555
    379022,     12407.7700,       2.49408510,       2.20000000,       3.21616000,       2.83693287
    454826,     12399.7400,       2.49408820,       2.20000000,       3.21824600,       2.83876937
    545791,     12388.9000,       2.49406158,       2.20000000,       3.22102800,       2.84125367
    654949,     12368.7500,       2.49408771,       2.20000000,       3.22630800,       2.84588131
    785939,     12374.4400,       2.49408358,       2.20000000,       3.22481800,       2.84457171
    943127,     12364.1400,       2.49406958,       2.20000000,       3.22748900,       2.84694375
   1131752,     12358.3500,       2.49408848,       2.20000000,       3.22902300,       2.84827530
   1358102,     12358.8300,       2.49405754,       2.20000000,       3.22886000,       2.84816685
   1629722,     12358.4400,       2.49408628,       2.20000000,       3.22899800,       2.84825576
   1955666,     12357.9500,       2.49408620,       2.20000000,       3.22912600,       2.84836875
   2346799,     12350.5400,       2.49408711,       2.20000000,       3.23106500,       2.85007808
   2816159,     12350.6600,       2.49408083,       2.20000000,       3.23102400,       2.85004909
   3379391,     12355.6800,       2.49408890,       2.20000000,       3.22972300,       2.84889228
   4055269,     12349.4500,       2.49406971,       2.20000000,       3.23132800,       2.85032995
   4866323,     12349.5900,       2.49405139,       2.20000000,       3.23126800,       2.85029797
   5839588,     12350.3800,       2.49408444,       2.20000000,       3.23110200,       2.85011377
