  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,     58240.5900,       2.49404875,       2.20000000,       0.68517100,       0.60438923
         6,     67613.3300,       2.49408181,       2.20000000,       0.59019900,       0.52060754
         7,     61440.5900,       2.49408973,       2.20000000,       0.64949600,       0.57291090
         8,     62437.5700,       2.49408458,       2.20000000,       0.63912400,       0.56376308
        10,     63843.6500,       2.49408007,       2.20000000,       0.62504700,       0.55134693
        12,     64809.5400,       2.49408800,       2.20000000,       0.61573400,       0.54313032
        14,     65517.5300,       2.49408439,       2.20000000,       0.60907900,       0.53726081
        17,     66281.2000,       2.49403046,       2.20000000,       0.60204800,       0.53107034
        20,     66858.7100,       2.49408704,       2.20000000,       0.59686200,       0.52648379
        24,     67387.6300,       2.49408191,       2.20000000,       0.59217600,       0.52235141
        29,     64001.9200,       2.49408969,       2.20000000,       0.62350400,       0.54998375
        35,     35062.6900,       2.49408564,       2.20000000,       1.13811500,       1.00391621
        42,     21426.8900,       2.49408325,       2.20000000,       1.86239500,       1.64279561
        50,     20978.2800,       2.49408293,       2.20000000,       1.90222100,       1.67792584
        60,     19875.7400,       2.49408632,       2.20000000,       2.00774300,       1.77100310
        72,     19119.3000,       2.49408790,       2.20000000,       2.08717900,       1.84107136
        86,     20794.5300,       2.49403452,       2.20000000,       1.91899200,       1.69275219
       103,     19394.6000,       2.49408523,       2.20000000,       2.05755000,       1.81493798
       124,     19920.3600,       2.49408363,       2.20000000,       2.00324300,       1.76703561
       149,     20993.2400,       2.49408597,       2.20000000,       1.90086800,       1.67673033
       179,     19891.9000,       2.49408417,       2.20000000,       2.00611100,       1.76956506
       215,     20844.0100,       2.49408579,       2.20000000,       1.91447700,       1.68873477
       258,     19699.5600,       2.49408578,       2.20000000,       2.02569800,       1.78684135
       310,     19956.8400,       2.49408307,       2.20000000,       1.99958100,       1.76380580
       372,     19940.6800,       2.49408759,       2.20000000,       2.00120500,       1.76523512
       446,     20317.4800,       2.49408863,       2.20000000,       1.96409200,       1.73249753
       535,     19683.2500,       2.49408519,       2.20000000,       2.02737700,       1.78832280
       642,     20789.5500,       2.49408585,       2.20000000,       1.91949200,       1.69315840
       770,     18927.4100,       2.49408420,       2.20000000,       2.10833700,       1.85973729
       924,     18313.8300,       2.49408868,       2.20000000,       2.17897800,       1.92204537
      1109,     17530.2200,       2.49408640,       2.20000000,       2.27637600,       2.00796059
      1331,     15135.0800,       2.49408811,       2.20000000,       2.63661800,       2.32572361
      1597,     14074.0200,       2.49408587,       2.20000000,       2.83539200,       2.50106161
      1916,     13608.6200,       2.49408017,       2.20000000,       2.93235300,       2.58659553
      2299,     13298.0800,       2.49409040,       2.20000000,       3.00084200,       2.64699804
      2759,     13238.3000,       2.49408923,       2.20000000,       3.01439100,       2.65895066
      3311,     13343.3500,       2.49408452,       2.20000000,       2.99065500,       2.63801846
