  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    110582.4200,       2.49408568,       2.20000000,       0.18043300,       0.15915756
         6,    114282.9800,       2.49408099,       2.20000000,       0.17459000,       0.15400382
         7,    117512.0200,       2.49409128,       2.20000000,       0.16979300,       0.14977182
         8,    120032.7900,       2.49407837,       2.20000000,       0.16622600,       0.14662619
        10,    110217.5600,       2.49408543,       2.20000000,       0.18103000,       0.15968419
        12,    126135.1400,       2.49408699,       2.20000000,       0.15818500,       0.13953282
        14,    117686.0300,       2.49408523,       2.20000000,       0.16954200,       0.14955078
        17,    121099.8600,       2.49408524,       2.20000000,       0.16476200,       0.14533441
        20,    123702.0800,       2.49405373,       2.20000000,       0.16129400,       0.14227713
        24,    126178.9000,       2.49407510,       2.20000000,       0.15812900,       0.13948409
        29,    128422.8500,       2.49408513,       2.20000000,       0.15536700,       0.13704721
        35,     78467.9000,       2.49408612,       2.20000000,       0.25427800,       0.22429522
        42,     66146.1200,       2.49408628,       2.20000000,       0.30164600,       0.26607788
        50,     67410.9800,       2.49408628,       2.20000000,       0.29598600,       0.26108527
        60,     67562.1500,       2.49407723,       2.20000000,       0.29532200,       0.26050051
        72,     67787.3500,       2.49408700,       2.20000000,       0.29434200,       0.25963505
        86,     68472.3400,       2.49408952,       2.20000000,       0.29139800,       0.25703793
       103,     67917.2800,       2.49408746,       2.20000000,       0.29377900,       0.25913839
       124,     68391.1200,       2.49408355,       2.20000000,       0.29174400,       0.25734374
       149,     68149.6100,       2.49408724,       2.20000000,       0.29277800,       0.25825544
       179,     68668.1400,       2.49408670,       2.20000000,       0.29056700,       0.25630520
       215,     68417.0300,       2.49406115,       2.20000000,       0.29163000,       0.25724550
       258,     68555.6900,       2.49408658,       2.20000000,       0.29104400,       0.25672597
       310,     66919.7400,       2.49408718,       2.20000000,       0.29815900,       0.26300195
       372,     66064.7200,       2.49407837,       2.20000000,       0.30201600,       0.26640510
       446,     65901.4100,       2.49408553,       2.20000000,       0.30276600,       0.26706590
       535,     65927.7700,       2.49408778,       2.20000000,       0.30264500,       0.26695893
       642,     65936.5000,       2.49408738,       2.20000000,       0.30260500,       0.26692369
       770,     65631.0600,       2.49408519,       2.20000000,       0.30401300,       0.26816590
       924,     57953.0200,       2.49408603,       2.20000000,       0.34429100,       0.30369450
      1109,     34255.5900,       2.49408865,       2.20000000,       0.58246600,       0.51378495
      1331,     28177.3400,       2.49408351,       2.20000000,       0.70811000,       0.62461501
      1597,     22767.1800,       2.49408870,       2.20000000,       0.87638000,       0.77304228
      1916,     21586.5700,       2.49409011,       2.20000000,       0.92431200,       0.81532194
      2299,     21414.9400,       2.49408677,       2.20000000,       0.93171900,       0.82185665
