  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    115282.1300,       2.49406674,       2.20000000,       0.69230300,       0.61067596
         6,    119197.7900,       2.49408612,       2.20000000,       0.66956600,       0.59061521
         7,    122011.4800,       2.49408165,       2.20000000,       0.65412400,       0.57699506
         8,    124006.1300,       2.49408872,       2.20000000,       0.64360400,       0.56771389
        10,    121522.1300,       2.49408319,       2.20000000,       0.65675800,       0.57931813
        12,    129371.2800,       2.49408925,       2.20000000,       0.61691300,       0.54417002
        14,    130654.6800,       2.49408714,       2.20000000,       0.61085300,       0.53882504
        17,    124872.7900,       2.49408367,       2.20000000,       0.63913600,       0.56377387
        20,    133644.0200,       2.49408157,       2.20000000,       0.59718800,       0.52677251
        24,    134873.7700,       2.49408643,       2.20000000,       0.59174400,       0.52196940
        29,    134516.7400,       2.49408824,       2.20000000,       0.59331500,       0.52335478
        35,    117174.9300,       2.49408665,       2.20000000,       0.68112500,       0.60081112
        42,     82591.8900,       2.49408593,       2.20000000,       0.96632700,       0.85238419
        50,     69063.8200,       2.49408594,       2.20000000,       1.15560900,       1.01934731
        60,     68722.6700,       2.49407799,       2.20000000,       1.16134200,       1.02440758
        72,     69583.3400,       2.49408277,       2.20000000,       1.14697900,       1.01173619
        86,     69741.9300,       2.49408655,       2.20000000,       1.14437300,       1.00943594
       103,     69393.0600,       2.49403923,       2.20000000,       1.15010400,       1.01451043
       124,     69471.9100,       2.49408538,       2.20000000,       1.14882000,       1.01335905
       149,     70261.2200,       2.49408594,       2.20000000,       1.13591500,       1.00197550
       179,     68817.6300,       2.49408211,       2.20000000,       1.15974100,       1.02299367
       215,     69710.0600,       2.49408688,       2.20000000,       1.14489600,       1.00989714
       258,     70133.3600,       2.49402304,       2.20000000,       1.13795700,       1.00380204
       310,     69699.7400,       2.49408635,       2.20000000,       1.14506500,       1.01004643
       372,     69387.7900,       2.49409015,       2.20000000,       1.15021500,       1.01458762
       446,     70092.1700,       2.49408417,       2.20000000,       1.13865300,       1.00439136
       535,     70079.6900,       2.49408531,       2.20000000,       1.13885700,       1.00457085
       642,     69380.9600,       2.49408425,       2.20000000,       1.15032600,       1.01468793
       770,     67027.8900,       2.49409007,       2.20000000,       1.19071200,       1.05030946
       924,     44225.0000,       2.49408743,       2.20000000,       1.80465300,       1.59185943
      1109,     32942.0900,       2.49408528,       2.20000000,       2.42275800,       2.13708314
      1331,     29605.8400,       2.49408200,       2.20000000,       2.69577300,       2.37790922
      1597,     24991.9100,       2.49408739,       2.20000000,       3.19346500,       2.81691131
      1916,     23333.3300,       2.49408834,       2.20000000,       3.42046400,       3.01714285
      2299,     21994.1900,       2.49408207,       2.20000000,       3.62871400,       3.20084527
      2759,     21971.3500,       2.49405593,       2.20000000,       3.63244800,       3.20417257
      3311,     21975.5000,       2.49408490,       2.20000000,       3.63180400,       3.20356729
      3973,     21976.9600,       2.49408563,       2.20000000,       3.63156400,       3.20335465
      4768,     21977.8800,       2.49408438,       2.20000000,       3.63141000,       3.20322042
      5722,     21977.8200,       2.49408637,       2.20000000,       3.63142400,       3.20323021
      6866,     21979.1600,       2.49408213,       2.20000000,       3.63119600,       3.20303453
      8239,     21926.8700,       2.49408696,       2.20000000,       3.63986200,       3.21067250
      9887,     21980.0900,       2.49408614,       2.20000000,       3.63104800,       3.20289884
     11864,     21940.2900,       2.49408914,       2.20000000,       3.63763900,       3.20870880
     14237,     21939.2400,       2.49409013,       2.20000000,       3.63781400,       3.20886191
     17084,     21893.5300,       2.49408840,       2.20000000,       3.64540600,       3.21556093
     20501,     21627.4300,       2.49408612,       2.20000000,       3.69025500,       3.25512457
     24601,     21120.7800,       2.49405734,       2.20000000,       3.77873400,       3.33320918
     29521,     19242.9700,       2.49408614,       2.20000000,       4.14752800,       3.65847894
     35425,     17621.8100,       2.49408222,       2.20000000,       4.52908100,       3.99504800
     42510,     16375.0000,       2.49397645,       2.20000000,       4.87372600,       4.29923754
     51012,     15543.0700,       2.49408832,       2.20000000,       5.13481700,       4.52934938
     61214,     14912.7100,       2.49408666,       2.20000000,       5.35186300,       4.72080574
     73457,     14414.2000,       2.49408472,       2.20000000,       5.53695200,       4.88407403
     88148,     14087.0400,       2.49409033,       2.20000000,       5.66555300,       4.99750007
    105778,     13824.8400,       2.49406578,       2.20000000,       5.77294900,       5.09228261
    126934,     13599.1400,       2.49406420,       2.20000000,       5.86875700,       5.17679754
    152321,     13465.1200,       2.49408634,       2.20000000,       5.92722300,       5.22832365
    182785,     13261.9300,       2.49408919,       2.20000000,       6.01804100,       5.30842692
