  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    107745.7600,       2.49406156,       2.20000000,       0.18518100,       0.16334729
         6,    108513.1000,       2.49408721,       2.20000000,       0.18387400,       0.16219272
         7,    109051.7800,       2.49408484,       2.20000000,       0.18296500,       0.16139106
         8,    109470.2000,       2.49408619,       2.20000000,       0.18226600,       0.16077440
        10,    110030.9800,       2.49408758,       2.20000000,       0.18133700,       0.15995485
        12,    110378.6500,       2.49406587,       2.20000000,       0.18076400,       0.15945080
        14,    110647.3000,       2.49408649,       2.20000000,       0.18032700,       0.15906401
        17,    110937.5100,       2.49408269,       2.20000000,       0.17985500,       0.15864791
        20,    104564.1200,       2.49408690,       2.20000000,       0.19081800,       0.16831795
        24,    111327.6800,       2.49408642,       2.20000000,       0.17922500,       0.15809196
        29,    106613.2300,       2.49408869,       2.20000000,       0.18715000,       0.16508234
        35,     75560.0800,       2.49403570,       2.20000000,       0.26405900,       0.23292762
        42,     61065.5800,       2.49408559,       2.20000000,       0.32674200,       0.28821481
        50,     61582.2800,       2.49407983,       2.20000000,       0.32400000,       0.28579679
        60,     61715.3700,       2.49408560,       2.20000000,       0.32330200,       0.28518043
        72,     61626.0900,       2.49408361,       2.20000000,       0.32377000,       0.28559347
        86,     62258.1300,       2.49408847,       2.20000000,       0.32048400,       0.28269438
       103,     62117.5800,       2.49408536,       2.20000000,       0.32120800,       0.28333337
       124,     62688.5000,       2.49408451,       2.20000000,       0.31828300,       0.28075336
       149,     62402.1700,       2.49408955,       2.20000000,       0.31974400,       0.28204152
       179,     62412.5400,       2.49408633,       2.20000000,       0.31969000,       0.28199425
       215,     62360.5700,       2.49408292,       2.20000000,       0.31995600,       0.28222927
       258,     62236.1400,       2.49407214,       2.20000000,       0.32059500,       0.28279415
       310,     61048.3000,       2.49408521,       2.20000000,       0.32683400,       0.28829600
       372,     60262.3000,       2.49408963,       2.20000000,       0.33109800,       0.29205671
       446,     59973.9500,       2.49408684,       2.20000000,       0.33268900,       0.29346043
       535,     58093.0600,       2.49408792,       2.20000000,       0.34346100,       0.30296213
       642,     55028.1600,       2.49408839,       2.20000000,       0.36259100,       0.31983638
       770,     51331.0700,       2.49408407,       2.20000000,       0.38870600,       0.34287264
       924,     50378.9900,       2.49408838,       2.20000000,       0.39605200,       0.34935185
      1109,     39910.2200,       2.49408775,       2.20000000,       0.49994000,       0.44099010
      1331,     28290.1300,       2.49409042,       2.20000000,       0.70528900,       0.62212492
      1597,     23343.6200,       2.49408463,       2.20000000,       0.85473800,       0.75395341
      1916,     21495.8100,       2.49408512,       2.20000000,       0.92821300,       0.81876460
      2299,     21384.4400,       2.49408554,       2.20000000,       0.93304700,       0.82302847
      2759,     21357.2200,       2.49409057,       2.20000000,       0.93423800,       0.82407737
      3311,     21379.8700,       2.49408600,       2.20000000,       0.93324600,       0.82320385
      3973,     21381.1600,       2.49408946,       2.20000000,       0.93319100,       0.82315419
      4768,     21386.0600,       2.49408983,       2.20000000,       0.93297800,       0.82296619
      5722,     21401.4600,       2.49408233,       2.20000000,       0.93230400,       0.82237414
      6866,     21404.7000,       2.49408411,       2.20000000,       0.93216300,       0.82224917
      8239,     21397.8700,       2.49408344,       2.20000000,       0.93246000,       0.82251137
      9887,     21391.1100,       2.49408825,       2.20000000,       0.93275700,       0.82277177
     11864,     21386.1900,       2.49408840,       2.20000000,       0.93297200,       0.82296137
     14237,     21370.2300,       2.49408492,       2.20000000,       0.93366700,       0.82357557
     17084,     20670.8200,       2.49408717,       2.20000000,       0.96525900,       0.85144169
     20501,     21089.2800,       2.49406453,       2.20000000,       0.94609700,       0.83454673
     24601,     17916.4700,       2.49407441,       2.20000000,       1.11364600,       0.98233685
     29521,     16865.3500,       2.49408672,       2.20000000,       1.18305800,       1.04355938
     35425,     14467.1900,       2.49405642,       2.20000000,       1.37915200,       1.21654601
     42510,     13189.4000,       2.49408704,       2.20000000,       1.51278200,       1.33440427
     51012,     12338.9800,       2.49408564,       2.20000000,       1.61704500,       1.42637404
     61214,     11810.2400,       2.49408722,       2.20000000,       1.68944000,       1.49023176
     73457,     11431.2600,       2.49408820,       2.20000000,       1.74545100,       1.53963769
     88148,     11188.0300,       2.49407442,       2.20000000,       1.78338800,       1.57311008
    105778,     11023.1900,       2.49408044,       2.20000000,       1.81006100,       1.59663423
    126934,     10894.1000,       2.49408687,       2.20000000,       1.83151300,       1.61555263
    152321,     10810.6500,       2.49408448,       2.20000000,       1.84565000,       1.62802424
    182785,     10756.6500,       2.49406828,       2.20000000,       1.85490300,       1.63619682
    219342,     10698.8100,       2.49408688,       2.20000000,       1.86494500,       1.64504253
    263210,     10662.7300,       2.49407797,       2.20000000,       1.87125000,       1.65060998
    315852,     10630.8500,       2.49408553,       2.20000000,       1.87686600,       1.65555878
    379022,     10604.3500,       2.49408771,       2.20000000,       1.88155900,       1.65969696
    454826,     10582.6800,       2.49408436,       2.20000000,       1.88540900,       1.66309523
    545791,     10565.7300,       2.49408750,       2.20000000,       1.88843600,       1.66576321
    654949,     10552.7100,       2.49408485,       2.20000000,       1.89076300,       1.66781759
    785939,     10542.1200,       2.49408527,       2.20000000,       1.89266300,       1.66949328
    943127,     10534.1900,       2.49408646,       2.20000000,       1.89409000,       1.67075122
   1131752,     10531.0800,       2.49407476,       2.20000000,       1.89463900,       1.67124332
   1358102,     10525.3700,       2.49408914,       2.20000000,       1.89567900,       1.67215106
   1629722,     10517.2000,       2.49408790,       2.20000000,       1.89714900,       1.67344856
   1955666,     10511.1100,       2.49408960,       2.20000000,       1.89825000,       1.67441859
   2346799,     10507.6200,       2.49408558,       2.20000000,       1.89887700,       1.67497436
   2816159,     10505.9800,       2.49408886,       2.20000000,       1.89917600,       1.67523590
   3379391,     10506.8600,       2.49408999,       2.20000000,       1.89901900,       1.67509666
   4055269,     10502.5800,       2.49408407,       2.20000000,       1.89978700,       1.67577807
   4866323,     10502.5600,       2.49408585,       2.20000000,       1.89979300,       1.67578217
   5839588,     10502.7500,       2.49405868,       2.20000000,       1.89973700,       1.67575103
