  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    128873.9900,       2.49408607,       2.20000000,       0.30964600,       0.27313460
         6,    129831.2700,       2.49407663,       2.20000000,       0.30736200,       0.27112094
         7,    131253.3000,       2.49408348,       2.20000000,       0.30403300,       0.26818373
         8,    128173.9100,       2.49408628,       2.20000000,       0.31133800,       0.27462707
        10,    127206.3000,       2.49408669,       2.20000000,       0.31370600,       0.27671580
        12,    130840.1900,       2.49408478,       2.20000000,       0.30499300,       0.26903039
        14,    130222.1900,       2.49408429,       2.20000000,       0.30644000,       0.27030682
        17,    131771.1200,       2.49408620,       2.20000000,       0.30283900,       0.26713022
        20,    132775.2200,       2.49408836,       2.20000000,       0.30054900,       0.26511001
        24,    134350.6300,       2.49408532,       2.20000000,       0.29702400,       0.26200098
        29,    135201.1800,       2.49408596,       2.20000000,       0.29515600,       0.26035318
        35,     99777.8600,       2.49408931,       2.20000000,       0.39994300,       0.35278392
        42,     79796.8800,       2.49408878,       2.20000000,       0.50008700,       0.44111958
        50,     81270.2600,       2.49408413,       2.20000000,       0.49102000,       0.43312252
        60,     80328.7100,       2.49408355,       2.20000000,       0.49677600,       0.43819992
        72,     81320.1400,       2.49407364,       2.20000000,       0.49071700,       0.43285707
        86,     81106.1000,       2.49408648,       2.20000000,       0.49201500,       0.43399979
       103,     81372.9800,       2.49408339,       2.20000000,       0.49040000,       0.43257575
       124,     81218.0700,       2.49408684,       2.20000000,       0.49133600,       0.43340079
       149,     81390.8600,       2.49408648,       2.20000000,       0.49029300,       0.43248083
       179,     81661.7300,       2.49408596,       2.20000000,       0.48866700,       0.43104665
       215,     81419.6900,       2.49408818,       2.20000000,       0.49012000,       0.43232794
       258,     81234.0400,       2.49408969,       2.20000000,       0.49124000,       0.43331561
       310,     81673.1700,       2.49408954,       2.20000000,       0.48859900,       0.43098605
       372,     81772.4200,       2.49408716,       2.20000000,       0.48800600,       0.43046338
       446,     81593.4800,       2.49408704,       2.20000000,       0.48907600,       0.43140724
       535,     81908.6600,       2.49408716,       2.20000000,       0.48719400,       0.42974713
       642,     81802.0900,       2.49408776,       2.20000000,       0.48782900,       0.43030715
       770,     81672.2500,       2.49408231,       2.20000000,       0.48860300,       0.43099083
       924,     68824.4400,       2.49408716,       2.20000000,       0.57981400,       0.51144596
      1109,     60972.0600,       2.49408858,       2.20000000,       0.65448700,       0.57731366
      1331,     47137.5800,       2.49408350,       2.20000000,       0.84657200,       0.74675062
      1597,     41073.9300,       2.49408186,       2.20000000,       0.97154800,       0.85699096
      1916,     38776.6900,       2.49408416,       2.20000000,       1.02910700,       0.90776223
      2299,     38330.9800,       2.49408451,       2.20000000,       1.04107300,       0.91831716
      2759,     38300.7800,       2.49407858,       2.20000000,       1.04189200,       0.91904177
      3311,     38318.6700,       2.49408699,       2.20000000,       1.04140900,       0.91861263
