  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    123621.5700,       2.49408629,       2.20000000,       0.48420400,       0.42710984
         6,    125710.8800,       2.49406661,       2.20000000,       0.47615300,       0.42001148
         7,    127928.4500,       2.49408884,       2.20000000,       0.46790300,       0.41273053
         8,    124611.3400,       2.49408622,       2.20000000,       0.48035800,       0.42371735
        10,    131460.4900,       2.49409054,       2.20000000,       0.45533200,       0.40164155
        12,    132748.2300,       2.49408855,       2.20000000,       0.45091500,       0.39774570
        14,    127748.7000,       2.49405588,       2.20000000,       0.46855500,       0.41331111
        17,    132219.5700,       2.49408613,       2.20000000,       0.45271700,       0.39933561
        20,    135726.6200,       2.49408665,       2.20000000,       0.44101900,       0.38901688
        24,    133343.0600,       2.49408545,       2.20000000,       0.44890300,       0.39597144
        29,    133506.2200,       2.49408253,       2.20000000,       0.44835300,       0.39548675
        35,    111606.0900,       2.49408346,       2.20000000,       0.53633300,       0.47309267
        42,     85470.2900,       2.49408767,       2.20000000,       0.70033800,       0.61775840
        50,     84729.0800,       2.49408499,       2.20000000,       0.70646400,       0.62316273
        60,     85066.7900,       2.49408754,       2.20000000,       0.70366000,       0.62068872
        72,     84538.4500,       2.49405428,       2.20000000,       0.70804800,       0.62456764
        86,     84754.1600,       2.49408817,       2.20000000,       0.70625600,       0.62297846
       103,     84581.1600,       2.49408701,       2.20000000,       0.70770000,       0.62425248
       124,     85857.0000,       2.49408241,       2.20000000,       0.69718200,       0.61497583
       149,     85495.6700,       2.49408809,       2.20000000,       0.70013000,       0.61757482
       179,     85485.8100,       2.49408773,       2.20000000,       0.70021100,       0.61764636
       215,     86242.8800,       2.49408497,       2.20000000,       0.69406400,       0.61222485
       258,     86442.5400,       2.49408896,       2.20000000,       0.69246200,       0.61081077
       310,     85607.9100,       2.49408850,       2.20000000,       0.69921300,       0.61676584
       372,     85654.9000,       2.49408699,       2.20000000,       0.69882900,       0.61642750
       446,     84909.0600,       2.49405515,       2.20000000,       0.70495800,       0.62184174
       535,     85779.3800,       2.49408229,       2.20000000,       0.69781300,       0.61553246
       642,     85403.5600,       2.49408941,       2.20000000,       0.70088600,       0.61824135
       770,     84840.8400,       2.49408437,       2.20000000,       0.70553300,       0.62234166
       924,     75301.9100,       2.49403460,       2.20000000,       0.79489100,       0.70117720
      1109,     52248.6300,       2.49409028,       2.20000000,       1.14564100,       1.01055292
      1331,     41154.4300,       2.49408536,       2.20000000,       1.45447400,       1.28297245
      1597,     35449.7300,       2.49407863,       2.20000000,       1.68852900,       1.48943331
      1916,     32864.0100,       2.49408719,       2.20000000,       1.82138700,       1.60662041
      2299,     32475.4700,       2.49408487,       2.20000000,       1.84317700,       1.62584259
      2759,     32217.0100,       2.49407489,       2.20000000,       1.85795600,       1.63888551
      3311,     32213.5700,       2.49408706,       2.20000000,       1.85816400,       1.63906099
      3973,     32231.0200,       2.49407021,       2.20000000,       1.85714500,       1.63817321
      4768,     32232.9700,       2.49408920,       2.20000000,       1.85704700,       1.63807429
      5722,     32235.5600,       2.49408942,       2.20000000,       1.85689800,       1.63794271
      6866,     32208.4200,       2.49408609,       2.20000000,       1.85846000,       1.63932272
      8239,     32217.1200,       2.49408634,       2.20000000,       1.85795900,       1.63888063
      9887,     32240.6000,       2.49408484,       2.20000000,       1.85660400,       1.63768639
     11864,     32134.7600,       2.49408979,       2.20000000,       1.86272300,       1.64308062
     14237,     32224.1900,       2.49408939,       2.20000000,       1.85755300,       1.63852050
     17084,     32144.3700,       2.49408966,       2.20000000,       1.86216600,       1.64258938
     20501,     31114.8000,       2.49408828,       2.20000000,       1.92378300,       1.69694178
     24601,     29854.8900,       2.49408949,       2.20000000,       2.00496900,       1.76855394
     29521,     25670.1600,       2.49407115,       2.20000000,       2.33180100,       2.05686281
     35425,     22788.5800,       2.49407996,       2.20000000,       2.62666300,       2.31695001
     42510,     21549.1000,       2.49408573,       2.20000000,       2.77775200,       2.45021826
     51012,     20576.1500,       2.49408250,       2.20000000,       2.90909500,       2.56607750
     61214,     20030.3600,       2.49408660,       2.20000000,       2.98836700,       2.63599804
     73457,     19546.7600,       2.49408825,       2.20000000,       3.06230400,       2.70121508
     88148,     19187.4000,       2.49408496,       2.20000000,       3.11965400,       2.75180633
    105778,     18997.6000,       2.49408624,       2.20000000,       3.15082200,       2.77929780
    126934,     18864.4000,       2.49408447,       2.20000000,       3.17306900,       2.79892357
    152321,     18758.2900,       2.49408840,       2.20000000,       3.19102200,       2.81475524
    182785,     18697.2200,       2.49407422,       2.20000000,       3.20142700,       2.82394941
    219342,     18627.2900,       2.49408897,       2.20000000,       3.21346500,       2.83455125
    263210,     18604.9200,       2.49408850,       2.20000000,       3.21732800,       2.83795928
    315852,     18547.5700,       2.49408509,       2.20000000,       3.22727100,       2.84673374
    379022,     18538.3600,       2.49406629,       2.20000000,       3.22885000,       2.84814803
    454826,     18481.8200,       2.49406531,       2.20000000,       3.23872600,       2.85686072
    545791,     18471.1900,       2.49408443,       2.20000000,       3.24061600,       2.85850596
    654949,     18449.3400,       2.49408899,       2.20000000,       3.24446000,       2.86189146
    785939,     18431.9700,       2.49406175,       2.20000000,       3.24748100,       2.86458753
    943127,     18423.1300,       2.49408391,       2.20000000,       3.24906800,       2.86596196
   1131752,     18415.4500,       2.49408451,       2.20000000,       3.25042500,       2.86715826
   1358102,     18399.4000,       2.49405390,       2.20000000,       3.25321900,       2.86965803
   1629722,     18415.7400,       2.49408436,       2.20000000,       3.25037200,       2.86711168
   1955666,     18415.2000,       2.49408585,       2.20000000,       3.25047100,       2.86719730
