  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    190735.9900,       2.40001505,       2.20000000,       0.30199000,       0.27682243
         6,    196147.8400,       2.40000748,       2.20000000,       0.29365700,       0.26918474
         7,    213589.4000,       2.39999882,       2.20000000,       0.26967600,       0.24720312
         8,    218867.2800,       2.40001699,       2.20000000,       0.26317500,       0.24124204
        10,    217862.7700,       2.40001435,       2.20000000,       0.26438800,       0.24235422
        12,    219953.4700,       2.40001651,       2.20000000,       0.26187500,       0.24005043
        14,    236163.2300,       2.40001500,       2.20000000,       0.24390100,       0.22357452
        17,    248748.4600,       2.40001431,       2.20000000,       0.23156100,       0.21226298
        20,    253210.5500,       2.40001591,       2.20000000,       0.22748000,       0.20852195
        24,    247696.3400,       2.39995311,       2.20000000,       0.23253800,       0.21316400
        29,    153048.8800,       2.39998807,       2.20000000,       0.37634800,       0.34498738
        35,     88918.1400,       2.39999692,       2.20000000,       0.64778600,       0.59380459
        42,     75064.1800,       2.40000202,       2.20000000,       0.76734400,       0.70339807
        50,     72836.7900,       2.40001478,       2.20000000,       0.79081400,       0.72490837
        60,     74151.5400,       2.40000335,       2.20000000,       0.77678900,       0.71205559
        72,     72730.2400,       2.40001420,       2.20000000,       0.79197200,       0.72597004
        86,     74016.0000,       2.39985785,       2.20000000,       0.77816400,       0.71335925
       103,     73431.0200,       2.40001456,       2.20000000,       0.78441400,       0.71904180
       124,     73174.4400,       2.40002027,       2.20000000,       0.78716700,       0.72156366
       149,     73626.3000,       2.40000400,       2.20000000,       0.78233000,       0.71713464
       179,     73933.5500,       2.40001258,       2.20000000,       0.77908200,       0.71415476
       215,     73549.8700,       2.40001619,       2.20000000,       0.78314700,       0.71787991
       258,     75027.8700,       2.40001497,       2.20000000,       0.76771900,       0.70373803
       310,     74057.7700,       2.40001264,       2.20000000,       0.77777500,       0.71295666
       372,     74480.1700,       2.40000007,       2.20000000,       0.77336000,       0.70891331
       446,     74828.6300,       2.39988997,       2.20000000,       0.76972400,       0.70561268
       535,     71944.0700,       2.39999011,       2.20000000,       0.80061900,       0.73390377
       642,     69113.8000,       2.39995564,       2.20000000,       0.83339300,       0.76395770
       770,     67083.5900,       2.40001552,       2.20000000,       0.85863600,       0.78707791
       924,     57641.3200,       2.40001795,       2.20000000,       0.99929100,       0.91600990
      1109,     40645.8400,       2.39999204,       2.20000000,       1.41711400,       1.29902548
      1331,     29346.1700,       2.40001133,       2.20000000,       1.96278700,       1.79921292
      1597,     24344.7500,       2.39995292,       2.20000000,       2.36596700,       2.16884563
      1916,     22540.5400,       2.40001213,       2.20000000,       2.55540900,       2.34244641
      2299,     22126.9200,       2.39981366,       2.20000000,       2.60296200,       2.38623377
      2759,     22126.2700,       2.40000415,       2.20000000,       2.60324500,       2.38630379
      3311,     22125.9900,       2.40001428,       2.20000000,       2.60328900,       2.38633405
      3973,     22128.9800,       2.39997818,       2.20000000,       2.60289800,       2.38601152
      4768,     22103.2000,       2.39995994,       2.20000000,       2.60591400,       2.38879437
      5722,     22131.6300,       2.40001485,       2.20000000,       2.60262600,       2.38572573
      6866,     22118.6700,       2.40001403,       2.20000000,       2.60415100,       2.38712446
      8239,     22039.0300,       2.40001546,       2.20000000,       2.61356100,       2.39574881
      9887,     21444.6000,       2.39997776,       2.20000000,       2.68596700,       2.46215923
     11864,     21659.8300,       2.40001987,       2.20000000,       2.65932200,       2.43769165
     14237,     20669.5600,       2.40001222,       2.20000000,       2.78672000,       2.55448033
     17084,     18616.2300,       2.40001432,       2.20000000,       3.09409200,       2.83623407
     20501,     18353.8100,       2.39998403,       2.20000000,       3.13829300,       2.87678773
     24601,     17436.4900,       2.40001503,       2.20000000,       3.30343800,       3.02813254
     29521,     16427.2100,       2.40000720,       2.20000000,       3.50638700,       3.21417844
     35425,     15719.8800,       2.40001163,       2.20000000,       3.66416800,       3.35880439
     42510,     15525.5200,       2.39981018,       2.20000000,       3.70972800,       3.40085298
     51012,     14981.0300,       2.40001492,       2.20000000,       3.84488700,       3.52445784
     61214,     15083.8100,       2.40001154,       2.20000000,       3.81868300,       3.50044259
     73457,     14975.1200,       2.40001749,       2.20000000,       3.84640800,       3.52584831
     88148,     14638.6400,       2.40001307,       2.20000000,       3.93481400,       3.60689319
    105778,     14858.0900,       2.40000763,       2.20000000,       3.87668800,       3.55361937
    126934,     14603.7000,       2.40000297,       2.20000000,       3.94421100,       3.61552228
    152321,     14664.7200,       2.40001467,       2.20000000,       3.92781800,       3.60047782
    182785,     14539.8700,       2.40001627,       2.20000000,       3.96154900,       3.63139530
    219342,     14594.4000,       2.40001270,       2.20000000,       3.94673900,       3.61782495
    263210,     14545.4700,       2.40001302,       2.20000000,       3.96001800,       3.62999681
    315852,     14603.1400,       2.40000297,       2.20000000,       3.94436200,       3.61566069
    379022,     14815.0500,       2.39978830,       2.20000000,       3.88759600,       3.56394404
    454826,     14705.0500,       2.40001250,       2.20000000,       3.91704300,       3.59060405
    545791,     14798.7200,       2.40001651,       2.20000000,       3.89225500,       3.56787587
    654949,     14486.8800,       2.40001182,       2.20000000,       3.97603200,       3.64467804
    785939,     14532.3300,       2.39991317,       2.20000000,       3.96343300,       3.63327836
    943127,     14436.6800,       2.39983033,       2.20000000,       3.98955600,       3.65735156
   1131752,     14703.3400,       2.40001595,       2.20000000,       3.91750400,       3.59102147
   1358102,     14647.1100,       2.39982560,       2.20000000,       3.93223100,       3.60480703
   1629722,     14359.0900,       2.40001464,       2.20000000,       4.01142100,       3.67711349
   1955666,     14804.1500,       2.39999657,       2.20000000,       3.89079500,       3.56656718
   2346799,     14388.1700,       2.40001188,       2.20000000,       4.00330800,       3.66968084
   2816159,     14680.3000,       2.40001777,       2.20000000,       3.92365500,       3.59665711
   3379391,     14315.6200,       2.40001231,       2.20000000,       4.02359700,       3.68827834
   4055269,     14568.3500,       2.40001082,       2.20000000,       3.95379300,       3.62429391
   4866323,     14719.4000,       2.39999031,       2.20000000,       3.91318600,       3.58710166
   5839588,     14630.3200,       2.40001364,       2.20000000,       3.93705000,       3.60894200
