  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    195970.0200,       2.39998233,       2.20000000,       0.09797300,       0.08980924
         6,    210781.8000,       2.39985272,       2.20000000,       0.09108400,       0.08349879
         7,    215432.3500,       2.40001513,       2.20000000,       0.08912400,       0.08169648
         8,    221945.3800,       2.39998228,       2.20000000,       0.08650700,       0.07929867
        10,    227046.3200,       2.40001423,       2.20000000,       0.08456500,       0.07751746
        12,    230982.9500,       2.40001651,       2.20000000,       0.08312400,       0.07619648
        14,    233548.4000,       2.40001366,       2.20000000,       0.08221000,       0.07535874
        17,    211107.5700,       2.40001414,       2.20000000,       0.09094900,       0.08336943
        20,    236792.9400,       2.40001283,       2.20000000,       0.08108400,       0.07432660
        24,    238473.1300,       2.39993224,       2.20000000,       0.08051000,       0.07380292
        29,    240143.7300,       2.39981210,       2.20000000,       0.07994600,       0.07328957
        35,    128477.5600,       2.39988261,       2.20000000,       0.14943500,       0.13698878
        42,     93855.5400,       2.39998934,       2.20000000,       0.20456900,       0.18752242
        50,     96863.2600,       2.40001699,       2.20000000,       0.19821900,       0.18169946
        60,     98419.7400,       2.40001451,       2.20000000,       0.19508400,       0.17882592
        72,    101235.6600,       2.40001334,       2.20000000,       0.18965800,       0.17385220
        86,     98416.9200,       2.40001385,       2.20000000,       0.19509000,       0.17883147
       103,     98780.9000,       2.39981238,       2.20000000,       0.19435400,       0.17817176
       124,    102265.5800,       2.40001458,       2.20000000,       0.18774800,       0.17210129
       149,    103454.8900,       2.40001656,       2.20000000,       0.18558900,       0.17012208
       179,    103674.7000,       2.40001320,       2.20000000,       0.18519600,       0.16976207
       215,    107946.6900,       2.40001485,       2.20000000,       0.17786700,       0.16304374
       258,    101767.7000,       2.40001584,       2.20000000,       0.18866600,       0.17294269
       310,    100609.2700,       2.40001540,       2.20000000,       0.19083900,       0.17493463
       372,     99114.3300,       2.40000490,       2.20000000,       0.19371600,       0.17757264
       446,     99501.3800,       2.39996597,       2.20000000,       0.19295900,       0.17688159
       535,     99013.7100,       2.40001460,       2.20000000,       0.19391400,       0.17775342
       642,     96147.3600,       2.40001817,       2.20000000,       0.19969500,       0.18305236
       770,     76226.4500,       2.40001346,       2.20000000,       0.25188200,       0.23089054
       924,     54048.5800,       2.40001694,       2.20000000,       0.35523800,       0.32563254
      1109,     42767.0000,       2.40001224,       2.20000000,       0.44894700,       0.41153265
      1331,     30359.9200,       2.39997091,       2.20000000,       0.63240500,       0.57971161
      1597,     24999.9200,       2.40001521,       2.20000000,       0.76800700,       0.70400195
      1916,     22842.7000,       2.40001540,       2.20000000,       0.84053700,       0.77048731
      2299,     22143.2600,       2.39998116,       2.20000000,       0.86707400,       0.79482407
      2759,     22137.4500,       2.40001442,       2.20000000,       0.86731400,       0.79503306
      3311,     22136.2300,       2.40001186,       2.20000000,       0.86736000,       0.79507607
      3973,     22132.4400,       2.40001488,       2.20000000,       0.86751000,       0.79521257
      4768,     22136.5800,       2.39997297,       2.20000000,       0.86733300,       0.79506420
      5722,     22129.4700,       2.40001317,       2.20000000,       0.86762600,       0.79531947
      6866,     22142.1800,       2.40000950,       2.20000000,       0.86712700,       0.79486327
      8239,     22134.6000,       2.40001789,       2.20000000,       0.86742700,       0.79513549
      9887,     22137.5200,       2.40001013,       2.20000000,       0.86731000,       0.79503081
     11864,     22087.3300,       2.40001151,       2.20000000,       0.86928100,       0.79683709
     14237,     21881.4100,       2.40001156,       2.20000000,       0.87746200,       0.80433629
     17084,     20326.7900,       2.40000487,       2.20000000,       0.94456800,       0.86585224
     20501,     18708.4400,       2.40001343,       2.20000000,       1.02628100,       0.94075232
     24601,     17469.5600,       2.40001138,       2.20000000,       1.09906000,       1.00746689
     29521,     16533.4600,       2.40001096,       2.20000000,       1.16128700,       1.06450822
     35425,     15844.0200,       2.40001260,       2.20000000,       1.21182000,       1.11082917
     42510,     15320.5900,       2.39994692,       2.20000000,       1.25318800,       1.14878107
     51012,     14933.0600,       2.40001900,       2.20000000,       1.28574800,       1.17859300
     61214,     14617.3900,       2.40001324,       2.20000000,       1.31351100,       1.20404511
     73457,     14374.0800,       2.39998207,       2.20000000,       1.33572800,       1.22442648
     88148,     14187.3900,       2.40001355,       2.20000000,       1.35332200,       1.24053816
    105778,     14015.7800,       2.40000844,       2.20000000,       1.36988900,       1.25572717
