  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    114859.7300,       2.39432783,       1.80000000,       0.66706100,       0.50148095
         6,    116650.1700,       2.39433138,       1.80000000,       0.65682400,       0.49378428
         7,    119221.3900,       2.39433104,       1.80000000,       0.64265800,       0.48313470
         8,    121072.2000,       2.39433017,       1.80000000,       0.63283400,       0.47574942
        10,    125175.3700,       2.39433272,       1.80000000,       0.61209000,       0.46015409
        12,    124385.5900,       2.39433093,       1.80000000,       0.61597600,       0.46307584
        14,    126609.2600,       2.39432834,       1.80000000,       0.60515700,       0.45494287
        17,    124909.6600,       2.39432829,       1.80000000,       0.61339100,       0.46113300
        20,    127682.0400,       2.39433307,       1.80000000,       0.60007400,       0.45112070
        24,    128367.5900,       2.39433134,       1.80000000,       0.59686900,       0.44871158
        29,    129157.2700,       2.39433503,       1.80000000,       0.59322000,       0.44596766
        35,    128519.5600,       2.39432911,       1.80000000,       0.59616200,       0.44818049
        42,    129155.9400,       2.39433258,       1.80000000,       0.59322600,       0.44597263
        50,    125430.9500,       2.39433258,       1.80000000,       0.61084300,       0.45921666
        60,     75685.4000,       2.39432587,       1.80000000,       1.01232800,       0.76104528
        72,     57437.0500,       2.39433074,       1.80000000,       1.33395700,       1.00283664
        86,     55294.3900,       2.39433169,       1.80000000,       1.38564900,       1.04169703
       103,     54788.3100,       2.39433230,       1.80000000,       1.39844800,       1.05131873
       124,     54563.0800,       2.39433192,       1.80000000,       1.40422100,       1.05565890
       149,     54458.1000,       2.39433158,       1.80000000,       1.40692800,       1.05769411
       179,     53928.2800,       2.39433326,       1.80000000,       1.42075100,       1.06808515
       215,     54211.1900,       2.39432795,       1.80000000,       1.41333400,       1.06251159
       258,     54986.2600,       2.39433146,       1.80000000,       1.39341400,       1.04753467
       310,     54053.5100,       2.39433041,       1.80000000,       1.41745800,       1.06561082
       372,     54103.6600,       2.39433075,       1.80000000,       1.41614400,       1.06462284
       446,     54139.5400,       2.39432791,       1.80000000,       1.41520400,       1.06391743
       535,     53945.4500,       2.39433006,       1.80000000,       1.42029700,       1.06774527
       642,     53924.0300,       2.39433083,       1.80000000,       1.42086200,       1.06816968
       770,     53955.7500,       2.39433388,       1.80000000,       1.42002800,       1.06754134
       924,     53855.1100,       2.39432955,       1.80000000,       1.42267900,       1.06953623
      1109,     49323.8900,       2.39433320,       1.80000000,       1.55337800,       1.16779085
      1331,     38143.8900,       2.39433136,       1.80000000,       2.00867300,       1.51007144
      1597,     26134.6000,       2.39433150,       1.80000000,       2.93169200,       2.20397452
      1916,     22728.4700,       2.39432949,       1.80000000,       3.37103800,       2.53426624
      2299,     21478.4100,       2.39433014,       1.80000000,       3.56723600,       2.68176251
      2759,     21096.0500,       2.39433135,       1.80000000,       3.63189300,       2.73036871
      3311,     21166.5900,       2.39433104,       1.80000000,       3.61978900,       2.72126958
      3973,     21165.2400,       2.39433141,       1.80000000,       3.62002000,       2.72144281
      4768,     20993.3800,       2.39433055,       1.80000000,       3.64965500,       2.74372266
      5722,     21168.5900,       2.39433016,       1.80000000,       3.61944600,       2.72101271
      6866,     21022.5700,       2.39433294,       1.80000000,       3.64459100,       2.73991294
      8239,     21138.4200,       2.39433414,       1.80000000,       3.62461800,       2.72489637
      9887,     21133.1000,       2.39433110,       1.80000000,       3.62552500,       2.72558169
     11864,     21071.0600,       2.39433287,       1.80000000,       3.63620300,       2.73360713
     14237,     21153.4000,       2.39433098,       1.80000000,       3.62204600,       2.72296640
     17084,     21128.0500,       2.39433090,       1.80000000,       3.62639200,       2.72623370
     20501,     21161.4700,       2.39432944,       1.80000000,       3.62066300,       2.72192844
     24601,     21151.2300,       2.39433246,       1.80000000,       3.62241900,       2.72324512
     29521,     21105.5500,       2.39433253,       1.80000000,       3.63026000,       2.72913972
     35425,     20851.4600,       2.39433164,       1.80000000,       3.67449600,       2.76239628
     42510,     19533.8800,       2.39432912,       1.80000000,       3.92234100,       2.94872319
     51012,     17884.2400,       2.39432992,       1.80000000,       4.28413800,       3.22071254
     61214,     16798.1500,       2.39432740,       1.80000000,       4.56112700,       3.42894986
     73457,     15869.4900,       2.39433025,       1.80000000,       4.82804300,       3.62960682
     88148,     14918.2100,       2.39433075,       1.80000000,       5.13590900,       3.86105228
    105778,     14331.1000,       2.39433230,       1.80000000,       5.34632000,       4.01923158
    126934,     13733.9600,       2.39433162,       1.80000000,       5.57877100,       4.19398370
    152321,     13261.9300,       2.39432884,       1.80000000,       5.77732900,       4.34325981
    182785,     12946.6800,       2.39433326,       1.80000000,       5.91801400,       4.44901526
    219342,     12714.5200,       2.39433170,       1.80000000,       6.02607400,       4.53025503
    263210,     12460.9600,       2.39433242,       1.80000000,       6.14869700,       4.62243861
