  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    116342.0500,       2.39433095,       1.80000000,       0.16464100,       0.12377311
         6,    118443.0700,       2.39433023,       1.80000000,       0.16172000,       0.12157721
         7,    120050.0400,       2.39433430,       1.80000000,       0.15955600,       0.11995017
         8,    121380.5900,       2.39432845,       1.80000000,       0.15780600,       0.11863485
        10,    121706.6400,       2.39432852,       1.80000000,       0.15738400,       0.11831760
        12,    123819.2100,       2.39433407,       1.80000000,       0.15469900,       0.11629881
        14,    123206.8700,       2.39433014,       1.80000000,       0.15546700,       0.11687636
        17,    123573.5200,       2.39433120,       1.80000000,       0.15500600,       0.11652974
        20,    125016.9900,       2.39433030,       1.80000000,       0.15321600,       0.11518411
        24,    125178.1400,       2.39432986,       1.80000000,       0.15301900,       0.11503603
        29,    124800.4700,       2.39432871,       1.80000000,       0.15348200,       0.11538416
        35,    125812.2200,       2.39433059,       1.80000000,       0.15224800,       0.11445638
        42,    125996.9600,       2.39433253,       1.80000000,       0.15202500,       0.11428864
        50,    118725.7900,       2.39432969,       1.80000000,       0.16133500,       0.12128781
        60,     83843.8500,       2.39433046,       1.80000000,       0.22845600,       0.17174772
        72,     84361.9200,       2.39432849,       1.80000000,       0.22705300,       0.17069312
        86,     84693.4200,       2.39432872,       1.80000000,       0.22616400,       0.17002477
       103,     85105.3500,       2.39433218,       1.80000000,       0.22507000,       0.16920209
       124,     85385.2000,       2.39433103,       1.80000000,       0.22433200,       0.16864736
       149,     85711.5900,       2.39433492,       1.80000000,       0.22347800,       0.16800507
       179,     85785.2300,       2.39433251,       1.80000000,       0.22328600,       0.16786090
       215,     85802.6400,       2.39432944,       1.80000000,       0.22324100,       0.16782728
       258,     85573.3100,       2.39433242,       1.80000000,       0.22383900,       0.16827663
       310,     84318.8500,       2.39433044,       1.80000000,       0.22716900,       0.17078019
       372,     83599.9200,       2.39433382,       1.80000000,       0.22912300,       0.17224891
       446,     83269.4600,       2.39433091,       1.80000000,       0.23003200,       0.17293249
       535,     83162.3400,       2.39429637,       1.80000000,       0.23032500,       0.17315526
       642,     83118.5700,       2.39433268,       1.80000000,       0.23045000,       0.17324660
       770,     74383.3200,       2.39433218,       1.80000000,       0.25751300,       0.19359194
       924,     65729.6900,       2.39432688,       1.80000000,       0.29141500,       0.21907911
      1109,     59117.8800,       2.39433184,       1.80000000,       0.32400800,       0.24358127
      1331,     45098.7200,       2.39433033,       1.80000000,       0.42472700,       0.31929955
      1597,     29474.9900,       2.39432956,       1.80000000,       0.64986100,       0.48855004
      1916,     24152.3500,       2.39432928,       1.80000000,       0.79307500,       0.59621499
      2299,     22021.6200,       2.39432698,       1.80000000,       0.86981000,       0.65390317
      2759,     21814.1500,       2.39433007,       1.80000000,       0.87808300,       0.66012177
      3311,     21804.1900,       2.39433246,       1.80000000,       0.87848500,       0.66042332
      3973,     21806.5500,       2.39433068,       1.80000000,       0.87838900,       0.66035165
      4768,     21823.9800,       2.39432788,       1.80000000,       0.87768700,       0.65982467
      5722,     21817.0900,       2.39433479,       1.80000000,       0.87796700,       0.66003326
      6866,     21824.4000,       2.39433178,       1.80000000,       0.87767200,       0.65981232
      8239,     21825.2500,       2.39432926,       1.80000000,       0.87763600,       0.65978595
      9887,     21823.7100,       2.39433122,       1.80000000,       0.87769900,       0.65983277
     11864,     21825.4500,       2.39433557,       1.80000000,       0.87763100,       0.65978045
     14237,     21829.0800,       2.39433022,       1.80000000,       0.87748300,       0.65967066
     17084,     21823.4300,       2.39432708,       1.80000000,       0.87770900,       0.65984143
     20501,     21831.2100,       2.39433331,       1.80000000,       0.87739800,       0.65960591
     24601,     21824.2500,       2.39433155,       1.80000000,       0.87767800,       0.65981689
     29521,     21702.6500,       2.39433318,       1.80000000,       0.88259600,       0.66351367
     35425,     21564.3200,       2.39433058,       1.80000000,       0.88825600,       0.66776944
     42510,     21244.0300,       2.39433012,       1.80000000,       0.90164800,       0.67783736
     51012,     20352.6200,       2.39433157,       1.80000000,       0.94113900,       0.70752532
     61214,     18938.4600,       2.39433127,       1.80000000,       1.01141600,       0.76035794
     73457,     17310.7300,       2.39433346,       1.80000000,       1.10652000,       0.83185405
     88148,     16063.4500,       2.39433485,       1.80000000,       1.19243800,       0.89644454
    105778,     14990.8700,       2.39433249,       1.80000000,       1.27775500,       0.96058464
    126934,     14265.6500,       2.39432933,       1.80000000,       1.34271000,       1.00941753
    152321,     13728.9000,       2.39433263,       1.80000000,       1.39520700,       1.04888208
    182785,     13316.6600,       2.39432975,       1.80000000,       1.43839600,       1.08135180
    219342,     12974.5800,       2.39432913,       1.80000000,       1.47632000,       1.10986245
    263210,     12697.0800,       2.39433174,       1.80000000,       1.50858800,       1.13411953
    315852,     12473.4800,       2.39432997,       1.80000000,       1.53563000,       1.15444990
    379022,     12289.0700,       2.39433303,       1.80000000,       1.55867400,       1.17177233
    454826,     12130.3100,       2.39433401,       1.80000000,       1.57907500,       1.18710881
    545791,     12006.8300,       2.39432810,       1.80000000,       1.59531100,       1.19931759
    654949,     11891.4900,       2.39432882,       1.80000000,       1.61078500,       1.21095021
    785939,     11793.8100,       2.39433163,       1.80000000,       1.62412800,       1.22097973
    943127,     11727.5100,       2.39432871,       1.80000000,       1.63330800,       1.22788253
   1131752,     11686.8100,       2.39432915,       1.80000000,       1.63899600,       1.23215841
   1358102,     11666.1300,       2.39432952,       1.80000000,       1.64190100,       1.23434213
   1629722,     11653.6200,       2.39433063,       1.80000000,       1.64366400,       1.23566694
   1955666,     11643.8300,       2.39433252,       1.80000000,       1.64504800,       1.23670642
