  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    113160.6200,       2.39432813,       1.80000000,       0.16926900,       0.12725248
         6,    116729.7800,       2.39433267,       1.80000000,       0.16409400,       0.12336180
         7,    118456.4700,       2.39432842,       1.80000000,       0.16170200,       0.12156377
         8,    119640.2600,       2.39433455,       1.80000000,       0.16010200,       0.12036062
        10,    120476.3700,       2.39432840,       1.80000000,       0.15899100,       0.11952571
        12,    122477.4200,       2.39432914,       1.80000000,       0.15639300,       0.11757256
        14,    123343.1600,       2.39433184,       1.80000000,       0.15529600,       0.11674773
        17,    122842.4000,       2.39433320,       1.80000000,       0.15592900,       0.11722353
        20,    124428.5600,       2.39433160,       1.80000000,       0.15394100,       0.11572908
        24,    123976.7800,       2.39432819,       1.80000000,       0.15450200,       0.11615099
        29,    125252.9300,       2.39433087,       1.80000000,       0.15292800,       0.11496757
        35,    125516.1400,       2.39433452,       1.80000000,       0.15260700,       0.11472607
        42,    125594.6500,       2.39433027,       1.80000000,       0.15251200,       0.11465486
        50,    119339.5500,       2.39433323,       1.80000000,       0.16050600,       0.12066441
        60,     81262.0000,       2.39433035,       1.80000000,       0.23571500,       0.17720487
        72,     82006.7000,       2.39433359,       1.80000000,       0.23357400,       0.17559508
        86,     82227.9600,       2.39432680,       1.80000000,       0.23294500,       0.17512271
       103,     82435.0100,       2.39433129,       1.80000000,       0.23236100,       0.17468335
       124,     82748.9900,       2.39433121,       1.80000000,       0.23147900,       0.17402029
       149,     83019.4500,       2.39433315,       1.80000000,       0.23072500,       0.17345331
       179,     83216.0500,       2.39432975,       1.80000000,       0.23018000,       0.17304383
       215,     83220.5600,       2.39432776,       1.80000000,       0.23016700,       0.17303420
       258,     83236.3600,       2.39433230,       1.80000000,       0.23012400,       0.17300155
       310,     82326.3500,       2.39432918,       1.80000000,       0.23266700,       0.17491354
       372,     81957.9400,       2.39433273,       1.80000000,       0.23371300,       0.17569964
       446,     81773.2300,       2.39433545,       1.80000000,       0.23424100,       0.17609638
       535,     81726.6000,       2.39433008,       1.80000000,       0.23437500,       0.17619751
       642,     81732.6300,       2.39432980,       1.80000000,       0.23435700,       0.17618400
       770,     81764.2400,       2.39433182,       1.80000000,       0.23426700,       0.17611619
       924,     67965.5600,       2.39433050,       1.80000000,       0.28182900,       0.21187225
      1109,     52852.9600,       2.39433218,       1.80000000,       0.36241400,       0.27245393
      1331,     35963.5000,       2.39433183,       1.80000000,       0.53261400,       0.40040615
      1597,     28776.1800,       2.39432793,       1.80000000,       0.66564200,       0.50041416
      1916,     23159.7100,       2.39433140,       1.80000000,       0.82706800,       0.62176957
      2299,     21878.2900,       2.39433222,       1.80000000,       0.87551000,       0.65818686
      2759,     22049.4600,       2.39433032,       1.80000000,       0.86871200,       0.65307681
      3311,     21801.1700,       2.39433385,       1.80000000,       0.87860700,       0.66051466
      3973,     21814.2700,       2.39433125,       1.80000000,       0.87807900,       0.66011843
      4768,     21816.3800,       2.39432868,       1.80000000,       0.87799300,       0.66005449
      5722,     21810.8000,       2.39433179,       1.80000000,       0.87821900,       0.66022354
      6866,     21821.3300,       2.39433138,       1.80000000,       0.87779500,       0.65990489
      8239,     21821.5800,       2.39433333,       1.80000000,       0.87778600,       0.65989759
      9887,     21831.3300,       2.39432963,       1.80000000,       0.87739200,       0.65960241
     11864,     21827.0000,       2.39433012,       1.80000000,       0.87756600,       0.65973309
     14237,     21319.3500,       2.39432995,       1.80000000,       0.89846300,       0.67544300
     17084,     21826.7800,       2.39432947,       1.80000000,       0.87757500,       0.65974003
     20501,     21828.1100,       2.39433356,       1.80000000,       0.87752300,       0.65969981
     24601,     21825.8900,       2.39433004,       1.80000000,       0.87761100,       0.65976694
     29521,     21297.3200,       2.39433032,       1.80000000,       0.89939200,       0.67614129
     35425,     19998.0700,       2.39432966,       1.80000000,       0.95782400,       0.72006927
     42510,     18654.2900,       2.39433294,       1.80000000,       1.02682400,       0.77194076
     51012,     18026.2500,       2.39433138,       1.80000000,       1.06259700,       0.79883454
     61214,     17225.2300,       2.39433314,       1.80000000,       1.11201200,       0.83598292
     73457,     16332.1600,       2.39432872,       1.80000000,       1.17281600,       0.88169548
     88148,     15714.6800,       2.39433268,       1.80000000,       1.21890300,       0.91634108
    105778,     14877.1900,       2.39433028,       1.80000000,       1.28751700,       0.96792436
    126934,     14233.3500,       2.39433130,       1.80000000,       1.34575900,       1.01170886
    152321,     13688.0100,       2.39432994,       1.80000000,       1.39937400,       1.05201591
    182785,     13274.2400,       2.39432823,       1.80000000,       1.44299300,       1.08480841
    219342,     12936.5600,       2.39433119,       1.80000000,       1.48066000,       1.11312420
    263210,     12669.1400,       2.39433112,       1.80000000,       1.51191400,       1.13662023
    315852,     12448.1300,       2.39433032,       1.80000000,       1.53875700,       1.15680054
    379022,     12269.0400,       2.39433484,       1.80000000,       1.56122100,       1.17368622
    454826,     12114.0600,       2.39433437,       1.80000000,       1.58119300,       1.18870089
    545791,     11989.9500,       2.39433532,       1.80000000,       1.59756100,       1.20100546
    654949,     11883.4900,       2.39432665,       1.80000000,       1.61186700,       1.21176473
    785939,     11790.3000,       2.39433110,       1.80000000,       1.62461100,       1.22134311
