  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    117046.0700,       2.39433131,       1.80000000,       0.32730100,       0.24605692
         6,    118432.6800,       2.39432990,       1.80000000,       0.32346900,       0.24317626
         7,    121318.8300,       2.39432844,       1.80000000,       0.31577300,       0.23739074
         8,    122902.0700,       2.39433134,       1.80000000,       0.31170600,       0.23433298
        10,    121245.8800,       2.39433215,       1.80000000,       0.31596400,       0.23753396
        12,    123829.8800,       2.39433309,       1.80000000,       0.30937100,       0.23257741
        14,    123404.8800,       2.39432876,       1.80000000,       0.31043600,       0.23337848
        17,    123328.4500,       2.39432947,       1.80000000,       0.31062800,       0.23352275
        20,    124431.7400,       2.39432722,       1.80000000,       0.30787300,       0.23145182
        24,    125042.1200,       2.39432760,       1.80000000,       0.30637100,       0.23032262
        29,    125626.0500,       2.39424539,       1.80000000,       0.30493600,       0.22925169
        35,    125973.4400,       2.39433177,       1.80000000,       0.30410600,       0.22861945
        42,    125353.4000,       2.39432658,       1.80000000,       0.30561000,       0.22975061
        50,    123252.7700,       2.39432797,       1.80000000,       0.31081900,       0.23366648
        60,     92042.3800,       2.39432986,       1.80000000,       0.41621300,       0.31289899
        72,     81693.2200,       2.39432859,       1.80000000,       0.46894000,       0.35253808
        86,     81413.9600,       2.39433244,       1.80000000,       0.47055000,       0.35374787
       103,     81615.6300,       2.39433305,       1.80000000,       0.46938700,       0.35287346
       124,     81950.0600,       2.39428947,       1.80000000,       0.46746300,       0.35143345
       149,     82082.8000,       2.39433415,       1.80000000,       0.46671600,       0.35086531
       179,     82298.1000,       2.39432885,       1.80000000,       0.46549400,       0.34994742
       215,     82368.5500,       2.39433190,       1.80000000,       0.46509600,       0.34964777
       258,     82440.1400,       2.39432809,       1.80000000,       0.46469200,       0.34934461
       310,     82450.8600,       2.39432780,       1.80000000,       0.46463100,       0.34929879
       372,     82551.2800,       2.39432901,       1.80000000,       0.46406600,       0.34887386
       446,     82578.6100,       2.39433182,       1.80000000,       0.46391300,       0.34875843
       535,     82637.8400,       2.39432825,       1.80000000,       0.46358000,       0.34850861
       642,     82667.0500,       2.39433006,       1.80000000,       0.46341700,       0.34838580
       770,     82811.0800,       2.39429733,       1.80000000,       0.46260400,       0.34777936
       924,     82839.4700,       2.39432903,       1.80000000,       0.46245200,       0.34766049
      1109,     69854.0000,       2.39432706,       1.80000000,       0.54841900,       0.41228879
      1331,     39834.1400,       2.39430315,       1.80000000,       0.96170900,       0.72299792
      1597,     28943.4800,       2.39433177,       1.80000000,       1.32359000,       0.99504256
      1916,     23170.8500,       2.39432709,       1.80000000,       1.65333700,       1.24294070
      2299,     22209.4900,       2.39432769,       1.80000000,       1.72490400,       1.29674280
      2759,     21949.1800,       2.39432917,       1.80000000,       1.74536200,       1.31212184
      3311,     21908.1600,       2.39433236,       1.80000000,       1.74863200,       1.31457840
      3973,     21910.2900,       2.39432987,       1.80000000,       1.74846000,       1.31445046
      4768,     21911.0900,       2.39432918,       1.80000000,       1.74839600,       1.31440273
      5722,     21914.5100,       2.39433113,       1.80000000,       1.74812500,       1.31419792
