  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    116953.6700,       2.39432628,       1.80000000,       0.32755900,       0.24625140
         6,    114732.0100,       2.39433088,       1.80000000,       0.33390200,       0.25101944
         7,    114688.9200,       2.39433178,       1.80000000,       0.33402800,       0.25111407
         8,    121378.1500,       2.39432327,       1.80000000,       0.31561800,       0.23727473
        10,    116178.8400,       2.39433133,       1.80000000,       0.32974400,       0.24789351
        12,    120085.0300,       2.39433200,       1.80000000,       0.31901800,       0.23982990
        14,    116643.0300,       2.39433370,       1.80000000,       0.32843200,       0.24690694
        17,    118522.5500,       2.39432871,       1.80000000,       0.32322300,       0.24299145
        20,    121068.8700,       2.39432979,       1.80000000,       0.31642600,       0.23788152
        24,    119980.2200,       2.39432764,       1.80000000,       0.31929600,       0.24003933
        29,    121593.7400,       2.39432859,       1.80000000,       0.31505900,       0.23685396
        35,    119548.4700,       2.39433157,       1.80000000,       0.32045000,       0.24090648
        42,    119501.4300,       2.39433300,       1.80000000,       0.32057600,       0.24100106
        50,    107789.9700,       2.39433211,       1.80000000,       0.35540700,       0.26718624
        60,     60966.6200,       2.39433268,       1.80000000,       0.62836600,       0.47238999
        72,     60875.3800,       2.39433107,       1.80000000,       0.62930700,       0.47309773
        86,     60894.2900,       2.39433130,       1.80000000,       0.62911200,       0.47295109
       103,     60818.8100,       2.39433089,       1.80000000,       0.62989200,       0.47353756
       124,     60887.3900,       2.39433299,       1.80000000,       0.62918300,       0.47300413
       149,     60796.4300,       2.39432715,       1.80000000,       0.63012300,       0.47371196
       179,     60937.3900,       2.39433029,       1.80000000,       0.62866600,       0.47261600
       215,     60985.6600,       2.39433302,       1.80000000,       0.62816900,       0.47224183
       258,     60958.4400,       2.39432792,       1.80000000,       0.62844900,       0.47245333
       310,     61155.1800,       2.39432744,       1.80000000,       0.62642700,       0.47093333
       372,     60872.3600,       2.39433070,       1.80000000,       0.62933800,       0.47312111
       446,     60895.1800,       2.39433090,       1.80000000,       0.62910200,       0.47294365
       535,     60938.0200,       2.39432905,       1.80000000,       0.62866000,       0.47261173
       642,     60945.1500,       2.39433093,       1.80000000,       0.62858600,       0.47255573
       770,     60920.4400,       2.39432801,       1.80000000,       0.62884100,       0.47274801
       924,     60211.5500,       2.39433033,       1.80000000,       0.63624500,       0.47831370
      1109,     54518.3900,       2.39433245,       1.80000000,       0.70268600,       0.52826198
      1331,     54446.8900,       2.39432994,       1.80000000,       0.70360800,       0.52895567
      1597,     46559.3500,       2.39433263,       1.80000000,       0.82280600,       0.61856518
      1916,     41094.6200,       2.39433155,       1.80000000,       0.93222200,       0.70082174
      2299,     39055.2000,       2.39433018,       1.80000000,       0.98090100,       0.73741785
      2759,     38624.1000,       2.39433171,       1.80000000,       0.99185000,       0.74564856
      3311,     38657.8200,       2.39433064,       1.80000000,       0.99098400,       0.74499786
      3973,     38639.5500,       2.39414051,       1.80000000,       0.99137400,       0.74535024
      4768,     38616.2200,       2.39432864,       1.80000000,       0.99205100,       0.74580063
      5722,     38654.7700,       2.39433129,       1.80000000,       0.99106300,       0.74505705
      6866,     38663.5900,       2.39432921,       1.80000000,       0.99083600,       0.74488704
      8239,     38648.1000,       2.39433311,       1.80000000,       0.99123500,       0.74518579
      9887,     38665.7600,       2.39432944,       1.80000000,       0.99078000,       0.74484487
     11864,     38676.1300,       2.39433108,       1.80000000,       0.99051500,       0.74464514
     14237,     38664.0000,       2.39433218,       1.80000000,       0.99082700,       0.74487935
     17084,     38689.8000,       2.39433074,       1.80000000,       0.99016500,       0.74438212
     20501,     38663.3100,       2.39433234,       1.80000000,       0.99084400,       0.74489208
     24601,     38662.1100,       2.39432786,       1.80000000,       0.99087300,       0.74491528
     29521,     38462.9300,       2.39433144,       1.80000000,       0.99600600,       0.74877303
     35425,     36810.8500,       2.39432862,       1.80000000,       1.04070600,       0.78237832
     42510,     35208.8100,       2.39433318,       1.80000000,       1.08806100,       0.81797714
     51012,     34004.2000,       2.39433159,       1.80000000,       1.12660500,       0.84695412
     61214,     32468.3900,       2.39432871,       1.80000000,       1.17989400,       0.88701655
     73457,     30765.5400,       2.39433124,       1.80000000,       1.24520200,       0.93611258
     88148,     27507.9600,       2.39433396,       1.80000000,       1.39266400,       1.04696974
    105778,     26077.0200,       2.39433006,       1.80000000,       1.46908200,       1.10442066
    126934,     24808.6500,       2.39433233,       1.80000000,       1.54419200,       1.16088547
    152321,     23908.3400,       2.39433153,       1.80000000,       1.60234000,       1.20460010
    182785,     23180.6600,       2.39433219,       1.80000000,       1.65264100,       1.24241482
    219342,     22639.3800,       2.39433318,       1.80000000,       1.69215500,       1.27211995
    263210,     22187.5900,       2.39432671,       1.80000000,       1.72660600,       1.29802286
    315852,     21807.6000,       2.39433051,       1.80000000,       1.75669400,       1.32064023
    379022,     21528.9300,       2.39433084,       1.80000000,       1.77943300,       1.33773468
    454826,     21336.4100,       2.39433055,       1.80000000,       1.79548900,       1.34980535
    545791,     21279.5700,       2.39433143,       1.80000000,       1.80028500,       1.35341037
    654949,     21230.0900,       2.39433059,       1.80000000,       1.80448100,       1.35656530
    785939,     21171.7800,       2.39433152,       1.80000000,       1.80945100,       1.36030110
    943127,     21160.6100,       2.39432936,       1.80000000,       1.81040500,       1.36101952
   1131752,     21117.6700,       2.39433189,       1.80000000,       1.81408800,       1.36378687
   1358102,     21084.7100,       2.39433078,       1.80000000,       1.81692200,       1.36591804
   1629722,     21085.0700,       2.39433180,       1.80000000,       1.81689300,       1.36589565
   1955666,     21069.6600,       2.39433198,       1.80000000,       1.81822100,       1.36689391
