  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    115097.5600,       2.39998109,       2.20000000,       0.33362700,       0.30582716
         6,    119892.6000,       2.40001374,       2.20000000,       0.32028800,       0.29359565
         7,    121746.1700,       2.40000648,       2.20000000,       0.31541100,       0.28912597
         8,    114221.3600,       2.40001563,       2.20000000,       0.33619100,       0.30817308
        10,    127039.1300,       2.40001187,       2.20000000,       0.30227100,       0.27708038
        12,    129343.5300,       2.40001806,       2.20000000,       0.29688600,       0.27214345
        14,    130903.0000,       2.40001212,       2.20000000,       0.29334800,       0.26890098
        17,    131944.9700,       2.39996379,       2.20000000,       0.29102600,       0.26677786
        20,    126758.1100,       2.40001230,       2.20000000,       0.30294100,       0.27769449
        24,    129590.3100,       2.40001159,       2.20000000,       0.29632000,       0.27162535
        29,    130999.3500,       2.39999801,       2.20000000,       0.29313100,       0.26870364
        35,     78069.3300,       2.39994085,       2.20000000,       0.49185800,       0.45088095
        42,     61454.1300,       2.39999218,       2.20000000,       0.62485400,       0.57278470
        50,     60505.1900,       2.40001535,       2.20000000,       0.63466000,       0.58176794
        60,     63019.6300,       2.40001384,       2.20000000,       0.60933700,       0.55855570
        72,     62440.2600,       2.40001933,       2.20000000,       0.61499300,       0.56373904
        86,     62479.7900,       2.40001595,       2.20000000,       0.61460300,       0.56338234
       103,     61996.6300,       2.40001466,       2.20000000,       0.61939200,       0.56777253
       124,     62692.9200,       2.40001407,       2.20000000,       0.61251300,       0.56146696
       149,     63170.8900,       2.40001083,       2.20000000,       0.60787800,       0.55721899
       179,     62953.6200,       2.40001236,       2.20000000,       0.60997600,       0.55914179
       215,     63033.6800,       2.40001348,       2.20000000,       0.60920200,       0.55843203
       258,     62457.2300,       2.39997973,       2.20000000,       0.61481600,       0.56358609
       310,     62837.0600,       2.40001235,       2.20000000,       0.61110700,       0.56017853
       372,     63432.0800,       2.40000982,       2.20000000,       0.60537400,       0.55492390
       446,     63629.7300,       2.39966551,       2.20000000,       0.60340700,       0.55320018
       535,     62619.0600,       2.39996468,       2.20000000,       0.61322300,       0.56212936
       642,     61858.3200,       2.40001425,       2.20000000,       0.62077700,       0.56904221
       770,     54600.4900,       2.40001370,       2.20000000,       0.70329400,       0.64468249
       924,     49552.9900,       2.40001092,       2.20000000,       0.77493200,       0.71035110
      1109,     37209.7600,       2.40001364,       2.20000000,       1.03199300,       0.94598821
      1331,     28364.4200,       2.40001406,       2.20000000,       1.35381700,       1.24099165
      1597,     24190.3100,       2.40001465,       2.20000000,       1.58742200,       1.45512795
      1916,     22445.8000,       2.40001342,       2.20000000,       1.71079700,       1.56822182
      2299,     22094.6600,       2.40001634,       2.20000000,       1.73798800,       1.59314482
      2759,     22084.8500,       2.40000143,       2.20000000,       1.73874900,       1.59385230
      3311,     22084.8500,       2.39992253,       2.20000000,       1.73869200,       1.59385245
      3973,     22087.5800,       2.40001265,       2.20000000,       1.73854300,       1.59365602
      4768,     22080.0400,       2.40001015,       2.20000000,       1.73913500,       1.59420034
      5722,     22084.2500,       2.40001283,       2.20000000,       1.73880500,       1.59389606
      6866,     22053.8800,       2.40001501,       2.20000000,       1.74120100,       1.59609093
      8239,     21898.6100,       2.40001454,       2.20000000,       1.75354600,       1.60740743
      9887,     21805.6300,       2.39997985,       2.20000000,       1.76099800,       1.61426172
     11864,     21235.3900,       2.39996272,       2.20000000,       1.80827400,       1.65761025
     14237,     19723.6000,       2.39987459,       2.20000000,       1.94680400,       1.78466359
     17084,     17992.7500,       2.40001115,       2.20000000,       2.13420300,       1.95634366
     20501,     16865.3200,       2.40001486,       2.20000000,       2.27687600,       2.08712341
     24601,     16457.2600,       2.40001601,       2.20000000,       2.33333200,       2.13887340
     29521,     15732.3600,       2.40001219,       2.20000000,       2.44084100,       2.23742622
     35425,     15773.2100,       2.40001418,       2.20000000,       2.43452100,       2.23163106
     42510,     15409.9600,       2.40001246,       2.20000000,       2.49190800,       2.28423714
     51012,     15270.8000,       2.39999519,       2.20000000,       2.51459700,       2.30505187
     61214,     15218.1900,       2.40001372,       2.20000000,       2.52331000,       2.31302094
     73457,     15241.9300,       2.39999524,       2.20000000,       2.51936000,       2.30941791
     88148,     14911.2400,       2.40000554,       2.20000000,       2.57524500,       2.36063580
    105778,     15075.0900,       2.40001108,       2.20000000,       2.54726000,       2.33497755
    126934,     15120.8600,       2.40001227,       2.20000000,       2.53955200,       2.32791077
    152321,     15108.3500,       2.39987983,       2.20000000,       2.54151400,       2.32983782
    182785,     14862.3600,       2.40001324,       2.20000000,       2.58372200,       2.36839877
    219342,     14914.1000,       2.40001721,       2.20000000,       2.57476400,       2.36018341
    263210,     14917.7000,       2.40000693,       2.20000000,       2.57413100,       2.35961327
    315852,     14883.2300,       2.40001586,       2.20000000,       2.58010200,       2.36507787
    379022,     14938.5400,       2.40000235,       2.20000000,       2.57053500,       2.35632145
    454826,     14871.2900,       2.40000260,       2.20000000,       2.58215900,       2.36697652
    545791,     14899.8900,       2.40001418,       2.20000000,       2.57721600,       2.36243404
    654949,     14920.8600,       2.40000844,       2.20000000,       2.57358700,       2.35911312
    785939,     14939.5100,       2.40000977,       2.20000000,       2.57037500,       2.35616749
    943127,     14617.3000,       2.40001267,       2.20000000,       2.62703900,       2.40810637
   1131752,     14682.7400,       2.40001461,       2.20000000,       2.61533100,       2.39737216
   1358102,     14731.1600,       2.39982063,       2.20000000,       2.60652400,       2.38949225
   1629722,     14802.8200,       2.40001392,       2.20000000,       2.59411500,       2.37792496
   1955666,     14831.2000,       2.40001076,       2.20000000,       2.58914800,       2.37337503
   2346799,     14877.0000,       2.39999389,       2.20000000,       2.58116000,       2.36606936
   2816159,     14924.1900,       2.39986511,       2.20000000,       2.57285900,       2.35858664
   3379391,     14730.0400,       2.40000816,       2.20000000,       2.60692600,       2.38967404
   4055269,     14704.4300,       2.40001519,       2.20000000,       2.61147400,       2.39383601
   4866323,     14941.8200,       2.39998901,       2.20000000,       2.56995600,       2.35580379
   5839588,     14827.2300,       2.40000239,       2.20000000,       2.58983200,       2.37401030
