  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    115457.9300,       2.40001379,       2.20000000,       0.33259100,       0.30487333
         6,    129961.2700,       2.40001262,       2.20000000,       0.29547400,       0.27084974
         7,    131396.3300,       2.40001120,       2.20000000,       0.29224700,       0.26789183
         8,    128960.2600,       2.40000513,       2.20000000,       0.29776700,       0.27295250
        10,    126546.6400,       2.39999904,       2.20000000,       0.30344500,       0.27815803
        12,    131203.9900,       2.40001325,       2.20000000,       0.29267600,       0.26828485
        14,    130401.2600,       2.40001452,       2.20000000,       0.29447700,       0.26993562
        17,    131978.3700,       2.39996486,       2.20000000,       0.29095300,       0.26671082
        20,    133182.7300,       2.40000166,       2.20000000,       0.28832600,       0.26429865
        24,    134524.5300,       2.40000731,       2.20000000,       0.28545100,       0.26166262
        29,    135397.8900,       2.40000569,       2.20000000,       0.28360900,       0.25997430
        35,    100229.4500,       2.39999355,       2.20000000,       0.38312000,       0.35119428
        42,     80747.0900,       2.40001564,       2.20000000,       0.47556200,       0.43592899
        50,     80887.7000,       2.39999560,       2.20000000,       0.47473100,       0.43517088
        60,     81061.4400,       2.40000888,       2.20000000,       0.47371700,       0.43423898
        72,     81402.5000,       2.40001262,       2.20000000,       0.47173200,       0.43241873
        86,     81339.3200,       2.40001582,       2.20000000,       0.47210000,       0.43275548
       103,     81669.5800,       2.40001168,       2.20000000,       0.47019000,       0.43100540
       124,     81582.5400,       2.40001277,       2.20000000,       0.47069100,       0.43146445
       149,     81822.3400,       2.40001561,       2.20000000,       0.46931300,       0.43020079
       179,     81936.4200,       2.40001503,       2.20000000,       0.46865900,       0.42960139
       215,     81890.2500,       2.40001473,       2.20000000,       0.46892300,       0.42984344
       258,     81960.0100,       2.40001261,       2.20000000,       0.46852400,       0.42947808
       310,     81967.6800,       2.40001156,       2.20000000,       0.46848000,       0.42943793
       372,     82071.8900,       2.39997484,       2.20000000,       0.46787800,       0.42889266
       446,     81951.8200,       2.40001322,       2.20000000,       0.46857100,       0.42952105
       535,     82146.1200,       2.39998898,       2.20000000,       0.46745800,       0.42850513
       642,     81703.0100,       2.39999905,       2.20000000,       0.46999500,       0.43082892
       770,     80732.2200,       2.40001529,       2.20000000,       0.47565000,       0.43600972
       924,     75798.0000,       2.40001313,       2.20000000,       0.50661200,       0.46439179
      1109,     61572.1800,       2.40000629,       2.20000000,       0.62366000,       0.57168684
      1331,     51795.3000,       2.40001567,       2.20000000,       0.74138500,       0.67959848
      1597,     44335.0700,       2.40001568,       2.20000000,       0.86613700,       0.79395373
      1916,     41786.4400,       2.39999897,       2.20000000,       0.91895800,       0.84237853
      2299,     40976.2200,       2.40001180,       2.20000000,       0.93713400,       0.85903527
      2759,     40932.7000,       2.40001382,       2.20000000,       0.93813100,       0.85994846
      3311,     40914.4700,       2.40001300,       2.20000000,       0.93854800,       0.86033101
      3973,     40893.4700,       2.40001144,       2.20000000,       0.93903000,       0.86077340
      4768,     40902.5900,       2.40001659,       2.20000000,       0.93882200,       0.86058088
      5722,     40920.6100,       2.40000203,       2.20000000,       0.93840300,       0.86020202
      6866,     40924.1900,       2.40000836,       2.20000000,       0.93832400,       0.86012734
      8239,     40802.7500,       2.39997704,       2.20000000,       0.94110400,       0.86268692
      9887,     40879.5700,       2.40001373,       2.20000000,       0.93935000,       0.86106591
     11864,     39487.9800,       2.40001549,       2.20000000,       0.97245400,       0.89141041
     14237,     37581.2300,       2.40001387,       2.20000000,       1.02179300,       0.93663817
     17084,     34199.8400,       2.40001463,       2.20000000,       1.12281900,       1.02924448
     20501,     32292.8000,       2.40001389,       2.20000000,       1.18912600,       1.09002586
     24601,     31019.0800,       2.40000168,       2.20000000,       1.23794900,       1.13478579
     29521,     29796.5900,       2.40000121,       2.20000000,       1.28873900,       1.18134349
     35425,     28714.0200,       2.40001742,       2.20000000,       1.33733600,       1.22588244
     42510,     27826.7800,       2.40001773,       2.20000000,       1.37997600,       1.26496865
     51012,     26946.6800,       2.40001352,       2.20000000,       1.42504400,       1.30628298
     61214,     26422.6000,       2.39998421,       2.20000000,       1.45329200,       1.33219310
     73457,     26134.9000,       2.39998735,       2.20000000,       1.46929200,       1.34685810
     88148,     25904.4300,       2.40001275,       2.20000000,       1.48238000,       1.35884111
    105778,     25749.4200,       2.39992854,       2.20000000,       1.49125100,       1.36702079
    126934,     25598.9200,       2.39999249,       2.20000000,       1.50005800,       1.37505747
    152321,     25489.7600,       2.40001780,       2.20000000,       1.50649800,       1.38094626
    182785,     25468.0500,       2.40001232,       2.20000000,       1.50777900,       1.38212366
    219342,     25422.0300,       2.40001325,       2.20000000,       1.51050900,       1.38462561
